line id verse number,urdu transliteration text,english translation text
,,
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Alláh bless Muhammad and the family of Muhammad.
,"Hay Aashike sub’haan Imaam Ja’fare Sadiq,
Hay deen ke Sultan Imaam Ja’fare Sadiq",
,"Salawaat paro zikr hay chhatte Imaam ka,
Noore khuda shahanshahe aali makaam ka,
Ya rab hame tawfik de mad’he Imaam ka,
Sadka de hame Hazrate Sadiq ke naam ka",
,"Hay Aashike sub’haan Imaam Ja’fare Sadiq,
Hay deen ke Sultan Imaam Ja’fare Sadiq",
,"Saqi pilade jaame wilae shahe zaman,
Tasnimo salsabilke taasir ho ayaan,
Dilme ho roshni aur fasahat ho barzaba,
Aabe tahur pike me kuchh kar saku bayaa",
,"Hay Aashike sub’haan Imaam Ja’fare Sadiq,
Hay deen ke Sultan Imaam Ja’fare Sadiq",
,"Kya swale ala shaan hay Mawla ki hamaare,
Allah ke pyare hay Payamber ke hai pyaare,
Gar wakte musibat me koi Hazrat ko pukare,
Filfor madad karte hai Zehra ke dulare",
,"Hay Aashike sub’haan Imaam Ja’fare Sadiq,
Hay deen ke Sultan Imaam Ja’fare Sadiq",
,"Baabul muraad aap ho ay kulke muktada,
Haajat rawai kijiye ay rehmate Khuda,
Khali koi huzurke dares nahin fira,
Makbule baargaah hamaari ho ilteja",
,"Hay Aashike sub’haan Imaam Ja’fare Sadiq,
Hay deen ke Sultan Imaam Ja’fare Sadiq",
,"Mawla sawaal laaye hay khali na ferna,
Daman hamare gawhare maksudse bharna,
Nazre mania hamne jo makbulhi karma,
Darbaar se mayoos kisiko na ferna",
,"Hay Aashike sub’haan Imaam Ja’fare Sadiq,
Hay deen ke Sultan Imaam Ja’fare Sadiq",
,"Har subho sham meri dua hai mere Mawla,
Hai ishke Madinase mera dil tarap raha,
Ya Sibte Mustafa hame bulwalo Karbala,
Chume zarihe pak Shahanshahe Karbala",
,"Hay Aashike sub’haan Imaam Ja’fare Sadiq,
Hay deen ke Sultan Imaam Ja’fare Sadiq",
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Alláh bless Muhammad and the family of Muhammad.
