line id verse number,urdu transliteration text,english translation text
,,
,"Hum jo ye ehtemaam karte hain,
Apna uncha makaam karte hain","The preparation and planning that we do (for this celebration)
Raises our status and position
(in the hereafter)"
,"Jashne Haider manaane waalon ko
Arsh waale salaam karte hain","The ones who honor and celebrate Haider (as)…
Those who have the highest status in heaven, send them greetings!"
,"Jab lagaate hai naraa Haider ka
Chaand taare salaam karte hain","When the call of “Naare Haideri”
is made…
The moon and the stars send greetings (to those who are present)"
,"Eidon ke liye hai eid ka din,
Ghar ghar ko sajaya jaata hai","Today is the day of Eid, for the rest of the Eid days
Homes are being embellished and decorated (for this celebration)!"
,Eidon ke liye hai eid ka din,"Today is the day of Eid, for the rest of the Eid days"
,"Eidon ke liye hai eid ka din, Ghar ghar ko sajaya jaata hai","Today is the day of Eid, for the
rest of the Eid days..
Homes are being embellished and decorated (for this celebration)"
,"Maula ko maula maidaan me,
Mimber pe banaya jaata hai","Our master is on the desert
(of Ghadeer)
He is being crowned (as the successor) on the pulpit
(by the Prophet (saw))"
,Eidon ke liye hai eid ka din,"Today is the day of Eid, for the rest of the Eid days"
,"Jab zikr e ali ka hota hai,
Jab unki baate hoti hai","When Ali (as) is praised and honored
When he is spoken of and remembered"
,"Lagtaa hai jaise urdu mein,
Quran sunaya jaata hai",It’s as if the Quran is being recited in Urdu!
,Eidon ke liye hai eid ka din,"Today is the day of Eid, for the rest of the Eid days"
,"Kya khub sama hai ehle nazar,
Hai daste nabi per yun haider","What a beautiful sight it is for those who can see
On the shoulders of the Prophet (saw) is Haider (as)"
,"Jis tarha gawahi dene ko,
Quran uthaya jaata hai",In the same manner that a witness would raise the Quran in a court of law!
,Eidon ke liye hai eid ka din,"Today is the day of Eid, for the rest of the Eid days"
,"Sooraj ki tapish sehra ki tapish,
Har us pe wilayat ka elaan","The heat of the sun and the scorching dessert
And in addition, the announcement of the Wilayat"
,"Kya roz hai aaj munafiq ko,
Har rukh se jalaya jaata hai","What a woeful day for the hypocrites
They’re being inflamed from every direction!"
,Eidon ke liye hai eid ka din,"Today is the day of Eid, for the rest of the Eid days"
,"Elaan wilayat ki khatir,
Fitrat ko badalta hai khaliq",For the sake of the WilayatThe Creator changes the course of nature
,"Andho ko dikhaya jaata hai,
Behro ko sunaya jaata hai",The blind can see and the deaf can hear!
,Eidon ke liye hai eid ka din,"Today is the day of Eid, for the rest of the Eid days"
,"Hum Naad-e-Ali jab parhte hai,
Kyun jalte ho ye fitrat hai","Why do you question us when we recite Naad-e-Ali?!
It’s in our nature (to recite it)"
,"Jab mushkil sar par aati hai,
Apno ko bulaya jaata hai","When in difficulty, one calls upon those who are beloved to them!"
,Eidon ke liye hai eid ka din,"Today is the day of Eid, for the rest of the Eid days"
