line id verse number,urdu transliteration text,english translation text
,Qasida - Panjetan (AS) Ke Astane Ki Alag Hi Baat Hai -,
,Panjetan (AS) Ke Astane Ki Alag Hi Baat Hai,"What a pleasure it is
to be in the vicinity of the Holy Five (AS)"
,Sar Yahan Aakar Jhukane Ki Alag Hi Baat Hai,The pleasure of bowing here is extraordinary / something else altogether!
,Panjetan (AS) Ke Astane Ki Alag Hi Baat Hai,"What a pleasure it is
to be in the vicinity of the Holy Five (AS)"
,Yun To Jannat Ki khiza Khud Bhi Tabarrukh Hai Magar,Although the food of the paradise is delicious as is
,Nazr E Maula (A.s.) Keh Ke Khane Ki Alag Hi Baat Hai,Having this food with the name of Maula is some thing else / unique altogether!
,Panjetan (AS) Ke Astane Ki Alag Hi Baat Hai,"What a pleasure it is
to be in the vicinity of the Holy Five (AS)"
,"Ishk E Haider (A.s) Ka Junoon Kehta Raha Behlol Se
The great love of Ali (AS) kept telling Bahlool",
,Muft Me Jannat Lutane Ki Alag Hi Baat Hai,To let Paradise slip out of your hands is something else / unique altogether!
,Panjetan (AS) Ke Astane Ki Alag Hi Baat Hai,"What a pleasure it is
to be in the vicinity of the Holy Five (AS)"
,Baad Takbeer O Risalat Mehfil E  Shabbir (AS) Me,After praising Allah (SWT) and the Prophet (SAW) in the Majlis of Imam Hussain (AS)
,"Haydari Nara Laga Ne Ki Alag Hi Baat Hai
To Chant in Imam Ali’s (AS) Name is something else/unique altogether",
,Panjetan (AS) Ke Astane Ki Alag Hi Baat Hai,"What a pleasure it is
to be in the vicinity of the Holy Five (AS)"
,Ishq me Shabbir (AS) ke Taqleed E Hur Karte Hue,In the Love of Imam Hussain (AS) and in the footsteps of Hazrat Hur (AS)
,"Kashtiyan Apni Chalane Ki Alag Hi Baat Hai
Owning your own destiny is something else altogether",
,Panjetan (AS) Ke Astane Ki Alag Hi Baat Hai,"What a pleasure it is
to be in the vicinity of the Holy Five (AS)"
,Yun To Har Mushkil Me Hi Aate Hai Maula (AS) Hai Yaken…,Although its my belief that Mola Ali (AS) comes to my aid when I am in difficulty...
,Wakt E Aakhir Unke Aane Ki Alag Hi Baat Hai,"But if he comes when I am on my dying bed, than that's something else altogether"
,Panjetan (AS) Ke Astane Ki Alag Hi Baat Hai,"What a pleasure it is
to be in the vicinity of the Holy Five (AS)"
