line id verse number,urdu transliteration text,english translation text
,"JUKTE HAI JAHA SHAH BHI TERA WO ASTAAN
ABBAS  TERE DAR SA DUNIYA MAI DAR KAHA","Where even kings bow their heads, such is your shrine"
,ABBAS TERE DAR SA DUNIYA MAI DAR KAHA,"O Abbas, where is a door such as yours in the entire world?"
,TU QAMARE BANI HASHIM ZAHRA KI TU DUA HAI,"You are the moon of Bani Hashim, the dua of Bibi Zahra (a.s)"
,SAYA TERE ALAM KA DO JAG PE BA KHUDA HAI,"By God, your flag provides shade to the entire universe"
,"TERE ALAM KO CHUMNE JUKTA HAI ASMAAN
Even the sky bows down to kiss your flag",
,SHERE KHUDA HAI BABA SHERE KARBALA TU,"Your father is the lion of God, and you are the lion of Karbala"
,TERE DAR PE JO BHI AAYE MUSHKIL KARE KUSHA TU,"Whoever comes to your door, you fulfill their wishes"
,TERE DIYE JALATA HAI IS LIYE JAHAN,That’s the reason why the world lights candles (in your remembrance)
,TU SHAHENSHAH HAI AQA DO JAG ME TERI SHAHI,You are the king and your kingdom spreads across the universe
,PANJTAN HAI TUJ PE NAZAA AISI WAFAA NIBHAI,"The Panjetan are proud of you, such was your loyalty"
,SHAHID TERE ALAM PAR PANJTAN KA YE NISHAN,Probably this is why there is symbol of Panjetan on your flag
,JO BHI KHUDA SE MAANGA TERE ALAM SE PAAYA,"Whatever we asked god, we received it through (the intercession) of your flag"
,TERE ALAM KA SAYA HAI KIBRIYA KA SAYA,The shade of your flag is like the authority of the almighty
,KYU NA TERE ALAM PE AAKAR KAHE JAHAA'N,Why should the world not come to say this on your flag…?
