line id verse number,urdu transliteration text,english translation text
,"SALAAMUN, SALAAMUN, SALAAMUN, SALAAM.
ALL TOGETHER:
“YA ALLAH”","MANY GREETINGS UPON YOU...
(OH ALLAH)"
,"SALAAMUN ALAYKUM FARUDUS SALAAM.
ALL TOGETHER:
“YA ALLAH”","GREETINGS,THUS RESPOND TO THE GREETINGS OF PEACE...
(OH ALLAH)"
,"SALAAMUN, SALAAMUN, SALAAMUN, SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","MANY GREETINGS UPON YOU...
(OH ALLAH)"
,"SALAAMUN ALAYKUM FARUDUS SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","GREETINGS,THUS RESPOND TO THE GREETINGS OF PEACE...
(OH ALLAH)"
,"SALAAMUN ‘ALA AHMADIL MUSTAFA
GREETINGS UPON AHMADIL MUSTAFA...
ALL TOGETHER:
“YA ALLAH”",(OH ALLAH)
,"NABIYI  BIHI  DINU  A’DHBUN  SAFA.
ALL TOGETHER:
“YA ALLAH”","THE PROPHET  WHO THE RELIGION BECAME PURE AND CLEAR TO...
(OH ALLAH)"
,"SALAAMUN, SALAAMUN, SALAAMUN, SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","MANY GREETINGS UPON YOU...
(OH ALLAH)"
,"SALAAMUN ALAYKUM FARUDUS SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","GREETINGS,THUS RESPOND TO THE GREETINGS OF PEACE...
(OH ALLAH)"
,"SALAAMUN ‘ALA  SAYYIDIL  MURSALIN.
ALL TOGETHER:
“YA ALLAH”","GREETINGS UPON THE CHIEF OF PROPHETS.
(OH ALLAH)"
,"RAOOFUN  RAHIMIN  ‘ALAL  MU’MINEEN.
ALL TOGETHER:
“YA ALLAH”","THE  COMPASSIONATE MERCIFUL  UPON THE  BELIEVERS...
(OH ALLAH)"
,"SALAAMUN, SALAAMUN, SALAAMUN, SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","MANY GREETINGS UPON YOU...
(OH ALLAH)"
,"SALAAMUN ALAYKUM FARUDUS SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","GREETINGS,THUS RESPOND TO THE GREETINGS OF PEACE...
(OH ALLAH)"
,"FAROOHI  FIDDAHUM  WA  RUHOO  ABI.
ALL TOGETHER:
“YA ALLAH”","I SACRIFICE MY SOUL AND MY FATHERS...
(OH ALLAH)"
,"WA RUHOO’L KHALAAIKI KHA’SUN WA’AAM.
ALL TOGETHER:
“YA ALLAH”","AND MAY THE SOULS OF CREATIONS, ONE AND ALL, BE SACRIFICED UPON YOU ...
(OH ALLAH)"
,"SALAAMUN, SALAAMUN, SALAAMUN, SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","MANY GREETINGS UPON YOU...
(OH ALLAH)"
,"SALAAMUN ALAYKUM FARUDUS SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","GREETINGS,THUS RESPOND TO THE GREETINGS OF PEACE...
(OH ALLAH)"
,"SALAAMUN  ‘ALA AHLIBAYTIN – NABI.
ALL TOGETHER:
“YA ALLAH”","GREETINGS UPON THE FAMILY OF THE PROPHET...
(OH ALLAH)"
,"WA LAAHUM  DIINI  WA  HUM  MADH-HABI.
ALL TOGETHER:
“YA ALLAH”","AND THEY ARE TO ME MY RELIGION AND PATH...
(OH ALLAH)"
,"SALAAMUN, SALAAMUN, SALAAMUN, SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","MANY GREETINGS UPON YOU...
(OH ALLAH)"
,"SALAAMUN ALAYKUM FARUDUS SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","GREETINGS,THUS RESPOND TO THE GREETINGS OF PEACE...
(OH ALLAH)"
,"SALAAMUN MINALLAHI YUGHSHI- BATOOL.
AL BATOOL...
ALL TOGETHER:
“YA ALLAH”","GREETINGS FROM ALLAH THAT SHIELDS
(OH ALLAH)"
,"SALIILATI  TAAHA  AMIINI- RASOOL.
ALL TOGETHER:
“YA ALLAH”","DESCENDENT OF TAHA, THE TRUSTED PROPHET...
(OH ALLAH)"
,"SALAAMUN, SALAAMUN, SALAAMUN, SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","MANY GREETINGS UPON YOU...
(OH ALLAH)"
,"SALAAMUN ALAYKUM FARUDUS SALAAM.
ALL TOGETHER:
“YA ALLAH”
ALL TOGETHER","GREETINGS,THUS RESPOND TO THE GREETINGS OF PEACE...
(OH ALLAH)"
