line id verse number,urdu transliteration text,english translation text
,APNI KISMAT AAZMA KAR DEKHNA,Test your luck and you shall see
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
,"TUM KO ZEHRA KI DUA MIL JAYEGI
Bibi Fatemah Zahra (AS) will also pray for you…",
,PARCHAME GHAZI UTHA KAR DEKHNA,Raise the flag of Hazrat Abbas and you shall see
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
,APNI KISMAT AAZMA KAR DEKHNA,Test your luck and you shall see
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
,KHUD MUNAFIQ KA PATA CHAL JAYEGA,You will easily identify the hypocrites (Munafiq)…
,NARAYE HAYDAR LAGA KAR DEKHNA,Just chant the name of Imam Ali (AS) and you shall see
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
,APNI KISMAT AAZMA KAR DEKHNA,Test your luck and you shall see
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
,MERA DAWA HAI UJHAR SAKTE NAHIN,It is my conviction that you will never be disappointed…
,KARBALA DIL ME BASA KAR DEKHNA,Once you instill the remembrance of Karbala in your heart
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
,APNI KISMAT AAZMA KAR DEKHNA,Test your luck and you shall see
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
,SAR BULANDI CHAHETE HO TUM AGAR,Should you wish to earn respect…
,SHEH KE DAR PAR SAR JUKA KAR DEKHNA,Bow your head at Imam Hussain’s door and you shall see…
,HO AGAR JANNAT ZAMEEN PAR DEKHNI,If you ever want to see Paradise on the earth…
,KARBALA EK BAAR JA KAR DEKHNA,Go to Karbala just once and you shall see
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
,APNI KISMAT AAZMA KAR DEKHNA,Test your luck and you shall see
,TUM AZA KHANA SAJA KAR DEKHNA,Come to Imam Hussain’s gathering (Azaa) and you shall see
