line id verse number,urdu transliteration text,english translation text
,,"There are those who we don’t love
There are those who we love
There are those who were wrong
There are those who are right"
,,"There are those whose cries could have cost the Prophet’s life
There are those whose battle cries saved the Prophet’s life
There are those who were always in doubt
There are those whose speech took away doubts"
,,"There are those who were racist and oppressive
There are those who were equitable and supportive
There are those who took and took and took
There are those who gave and gave and gave"
,,"There are those who ran
There are those from whom others ran
There are those from whom even Shaitaan disassociates with
There are those under the Kisa whom the Angels long to be with"
,,"There are those whom Allah’s la’anah seeks
There are those whose wishes are Allah’s wishes
There are those with whom Tabarraa is wajib
There are those whose Tawallaa is my identity"
,,"There are those who we don’t love
There are those who we love"
,,"Thousands have come for hajj as well as the tyrant of the time, Hisham. As he enters, he goes towards the Ka’aba to do Tawaaf, but he is pushed away by the amount of people who are there.
Angered by this, that his pride has been hurt, the king cannot go to the Ka’aba. He sits afar on a mountain with some people. As he sits there, he sees a man enter the Haram with a luminous face. He walks to the Ka’aba and the people part like the sea of Musa parted. This man with a noorani face does Tawaaf, kisses Hajrul Aswad and walks away.
Hisham shouts out in anger “Who is this?” At that point a Shia of Ali named Farazdaq stands up and recites a wonderful poem extempore. Inshallah we will recite a few of these verses and have the translation on the screen as well."
,"يا سائلي أيـــن حل الجود والكرمO the questioner about the leader of generosity and open-handedness
عــنـــدي بـــــيان إذا طــــلابه قدموا","I have the reply (to your question), if you would allow me, I will present it"
,"هذا الذي تعـــرف البطحاء وطأته
والبــيت يعــرفه والحــل والحـــــرم","This is the one whose greatness the valley (of Makkah) recognises
He is known by the (Sacred) House and the Holy sanctuary and the lands outside the sanctuary"
,"هــذا ابــن خــــير عــباد الله كلهمThis is the son of the best of God’s servants
‏ هــــذا التــــقي النــقي الطاهر العلم‏ This is the pure pious one, the clean, eminent one",
,هذا الذي تعـــرف البطحاء وطأته,This is the one whose greatness the valley (of Makkah) recognises
,"هــــذا الـــذي أحمد المختار والدهHe is the one whose father is Ahmad, the chosen one
صلى عــــليه إله ما جرى القلمGod has sent His Blessing upon him since the Pen (of creation) began moving",
,"‏لو يعــلم الركن من قد جاء يلثمه  If the Rukn (Hajr al-Aswad) knew who has come to kiss it
لخر يلثــــم منــــه مَا
وطــئ الـــــقدم‏It would fall down and kiss the ground under his feet",
,"هــــذا عــــلي رســــول الله والدهThis is Ali, the Messenger of God is his father
أمســــت بــــنور هــداه تهتدي الأمم‏It is through the light of his guidance that the nations have been guided",
,"‏ هــــذا الــــذي عـمه الطيار جعفرHe is the one whose uncle is Ja’far al-Tayyar
والمقــــتــــول حــمزة ليث حبه قسمAnd I swear by the slained lion, Hamza",
,هذا الذي تعـــرف البطحاء وطأته,This is the one whose greatness the valley (of Makkah) recognises
,,"I have the reply (to your question), if you would allow me, I will present it
This is the one whose greatness the valley (of Makkah) recognises
He is known by the (Sacred) House and the Holy sanctuary and the lands outside the sanctuaryThis is the son of the best of God’s servants‏ This is the pure pious one, the clean, eminent oneThis is the one whose greatness the valley (of Makkah) recognises…"
