line id verse number,urdu transliteration text,english translation text
,HUSSAIN TERE LIYE,"Just for you, Hussain (a.s)"
,"HUSSAIN (A.S.) WALE HAI ZINDA, HUSSAIN TERE LIYE","The people of Hussain (a.s) are alive
Just for you Hussain (a.s)"
,"INHE BATOOL (S.A) NE BHEJA,",They have been sent by Batool (s.a)
,DUAEN RATON KO KARTE THE ISLIYE HAIDER YEH RAZ KARBOBALA ME AYAAN HUA SAB PAR,"Haider (a.s) would pray at night for this
The secret was unveiled to everyone in Kerbala"
,ALI NE MAANGA THA BETA HUSSAIN TERE LIYE,"Ali (a.s) had asked for a son, just for you Hussain"
,ALI TO AAYE THE QIBLA USSE BANANE KO SIYAAH POSHI BATATI HAI YEH ZAMANE KO,"Ali had come to make it a Qibla
The black cloth on it tells the entire world…"
,BANA HAI ASL ME KAABA,"In actual fact, the Ka’abah was made"
,TERE BAGAIR NAHI LAGTA DIL PAYAMBAR KABATA RAHA HAI HUM KO ZUHOOR AKBAR (A.S.) KA,"Without you, the Prophet’s heart is not at ease
The birth of Ali Akbar tells us that"
,"RASOOL AAYE DOBARA
The Prophet has come back again",
,UTHENGE TAAZIE WADA HAI SAR RAHE NA RAHE GHAME HUSSAIN (A.S.) RAHE GA PISAR RAHE NA RAHE,"We will continue this azadari, whether our heads remain or not
The lamentation on hussain (a.s) will continue, whether our sons remain or not"
,"JULOOS CHALTA RAHEGA
Processions will continue",
,HAR EK SHAHEED KE LAB PE YAHI TARANA HAI QAZA TO TUJHSE MULAKAT KA BAHANA HAI,"All martyrs have the same slogan on their lips
Death is just an excuse to meet with you"
,MAI BAAR BAAR MARUNGA HUSSAIN TERE LIYE,"I am ready to die over and over
Just for you Hussain (a.s)…"
