line id verse number,urdu transliteration text,english translation text
,,
,"Ye hamaari qismat hai,
Hum Hussain (A.S) Waale Hain
Hum Hussain Waale Hain,
Hum Hussain Waale Hain","This is our destiny,
we are the followers of Hussain
We are the followers of Hussain,
We are the followers of Hussain"
,"Hum se Faatema Zehra (A.S),
kar chuki hai ek waada
Ab hamaari jannat hai","Fatema Zahra has made us a promise
Paradise belongs to us
(for our love of Hussain)"
,"Hum Hussain Waale Hain,
Hum Hussain Waale Hain","We are the followers of Hussain,
We are the followers of Hussain"
,"Haq nibhana mere Hussain ka hai,
Har zamana mere hussain ka hai
Every era belongs to my Hussain","My Hussain's right, we have to fulfill"
,"Jiske khaatir, ye kayenaat bani,
Woh tho naanaa, mere hussain ka hai...
That's the grandfather of my Hussain (Holy Prophet)","For whose sake, this universe has been created"
,"Har zamana mere hussain
ka hai
Every era belongs to
my Hussain",
,"Jo ke mushkil kushai karta hai,
Aisaa baabaa, mere hussain ka hai","The one who is known to ease difficulty (Ali),
Such is the father of my Hussain"
,"Har zamana mere hussain
ka hai
Every era belongs to
my Hussain",
,"Jin pe khaaliq durood parta hai,
Woh gharaanaa, mere hussain ka hai
That holy household (Ahlulbayt)","To those who Allah (SWT) Himself sends his blessings,
is of my Hussain"
,"Har zamana mere hussain
ka hai
Every era belongs to
my Hussain",
,"Mere ghar me charaag jaltaa hai,
Aanaa jaanaa, mere hussain ka hai
my Hussain","A candle burns bright in my house
This is the remembrance of"
,"Har zamana mere hussain
ka hai
Every era belongs to
my Hussain",
,"Aaj jo kuch zameen se ugtaa hai,
Today, whatever grows from
Daanaa daanaa, mere hussain ka hai
Every single grain, belongs to
my Hussain",the earth
,"Har zamana mere hussain
ka hai
Every era belongs to
my Hussain",
,"Raat se din jo ye nikalta hai,
Muskuraanaa mere, hussain ka hai","This (daily) transition from night to day,
It is like the smile of my Hussain"
,"Har zamana mere hussain
ka hai
Every era belongs to
my Hussain",
,"Haq nibhana mere Hussain ka hai,
Har zamana mere hussain ka hai
Every era belongs to my Hussain","My Hussain's right, we have to fulfill"
