line id verse number,urdu transliteration text,english translation text
,"JAB KHUDA KO PUKARA ALI AAGAYE
JAB KHUDA KO PUKARA ALI AAGAYE","When we called upon God, Ali was sent to help us"
,JAB ALI AAGAYE ZINDAGI AAGAYI,"When Ali came to us, our lives came"
,"Life, attachment (to their love), light came
ZINDAGI BANDAGI ROSHNI AAGAYI",
,"Light came, awareness came
ROSHNI AAGAYI, AAGAHI AAGAYI",
,MAWT INKE MUHIBON KO AATI NAHI,Death cannot come to his lovers (lovers aren't afraid of death)
,AA BHI JAAYE TO PHIR BACHKE JAATI NAHI,"And if it does come, it cannot escape"
,"MAUT KA KYA KHATAR
MAWT SE KYA HAZAR",But what danger is there from death? Why should we fear it
,ISSE BACHNA BHI KYA AAGAYI AAGAYI,"Why try escape it, it is here then it is here"
,GHUSLE MAYYIT NA KEHNA MERE GHUSL KOUJLE MALBOOS KO MAT KAFAN NAAM DO,Do not call my final ghusl the ghusl of mayyitDon't call the wrapped cloth a kafan
,ME CHALA HOON ALI SE MULAQAT KOJISKI THI ARZOO WOH GHARI AGAYI,I am going to meet AliThe moment I have been waiting for has finally arrived
,MASLAKE ISHQ MEIN MAANGA AIB HAI,"In the matters of love, to ask is not a good thing"
,ME BHI KHAMOSH HOONWOH BHI KHAMOSH HAI,"I am silent, he is silent"
,UN KO SAB HAI KHABAR IS LIYE CHUP HOON MEINKYA HUWA AANKH ME GAR NAMI AAGAYI,He knows everything that is why I am silentSo what if my eyes are softened (with tears)
,KHUMS DENA MUWADAT KI EK SHART HAI,To give is a condition of love
,AUR NA DENA BHI MISLE FADAK HAI GUNAH,"And not to give is a gunah, similar to the way the incident of Fadak was"
,HAQ KE SADAT O ZAHRA KE MAKROOZ SEJAB TABARRA SUNA TO HASEEN AAGAYI,"From the rightful lineage of ZahraWhen we heard Tabarra, our faces lit up"
,ISHQ JAB TAK NA SHER HOTA NAHINMUJHME KAB AHLIYAT THI TERI MADHA KI,"Until there is love, there will be no poetryWhere did I have the ability to praise you"
,MERE MOLA ME QURBAN TERE ISHQ KESIBTE JAFAR KO BHI SHAYRI AAGAYI,"Oh Master, may I be sacrificed in your love'Sibt e Jafar' also learnt poetry"
