line id verse number,urdu transliteration text,english translation text
,"Khudaya aj ki ye majlise Shaadi Mubarak Ho
Or Dulha or Dulhanko bhi ye shaadi Mubarak Ho","Oh Lord, Bless This Gathering For The Wedding
Congratulations To The Bride And Groom"
,"Sada ho unke sar par chadare tatheer ka saya
Dua ho Fatema Ki Sab hi kushiya bhi bhi Mubarak ho","They Should Have The Shadow Of The Divine Cloak (CHADAR-E-TATHEER) Forever
They Should Stay With The Duaa And Blessings Of Bibi Fatima"
,"Khudaya aj ki ye majlise Shaadi Mubarak Ho
Or Dulha or Dulhanko bhi ye shaadi Mubarak Ho","Oh Lord, Bless This Gathering For The Wedding
Congratulations To The Bride And Groom"
,"Dulhan Ke Sarpe Rakhte Haath Ye Maa Baap Kehte Hai
Quran Ke Saayaame Rehna Tuje Shaadi Mubarak Ho","The Bride’s Parents Put Their Hands On Her Head
They Say: Stay In The Shadow Of The Holy Quran, Congratulations On Your Wedding"
,"Khudaya aj ki ye majlise Shaadi Mubarak Ho
Or Dulha or Dulhanko bhi ye shaadi Mubarak Ho","Oh Lord, Bless This Gathering For The Wedding
Congratulations To The Bride And Groom"
,"Hamari Ye Dua Hai Ke Rahe Taza Chaman Tera
Bar Aye Dilki Umide Tuje Shaadi Mubarak Ho
Fulfil All Your Heartiest Wishes On This Blessed Wedding",It Is Our Prayers That Your Garden Stay Always Fresh And Green
,"Khudaya aj ki ye majlise Shaadi Mubarak Ho
Or Dulha or Dulhanko bhi ye shaadi Mubarak Ho","Oh Lord, Bless This Gathering For The Wedding
Congratulations To The Bride And Groom"
,,
,"Ya Nabi Salaam Alayka, Ya Rasul Salaam Alayka
Ya Habib Salaam Alayka, Salawatullah Alayka","Oh Prophet, Peace Be Upon YouOh Messenger, Peace Be Upon YouOh Beloved, Peace Be Upon YouThe Blessings Of Allah Be Upon You"
,"Ya Muhammad Nam Pyara, Arsh Par Hakne Pukara
Sach Payambar Hai Hamara, Salawatullah Alayka","Oh Muhammad Your Name Is Beautiful
Your Were Called Upon To The Throne Of God
Our Messenger Is The Truthful
Blessings Of Allah Be Upon You"
,"Ya Nabi Salaam Alayka, Ya Rasul Salaam Alayka
Ya Habib Salaam Alayka, Salawatullah Alayka","Oh Prophet, Peace Be Upon YouOh Messenger, Peace Be Upon YouOh Beloved, Peace Be Upon YouThe Blessings Of Allah Be Upon You"
,"Tum Habibe Kibriya Ho, Tum Shafie Do Jaha Ho
Tum Hamare Peshewa Ho, Salawatullah Alayka","You Are The Greatest Friend
You The Intercessor Of This World And Hereafter
You Are Our Divine Leader
Blessings Of Allah Be Upon You"
,"Ya Nabi Salaam Alayka, Ya Rasul Salaam Alayka
Ya Habib Salaam Alayka, Salawatullah Alayka","Oh Prophet, Peace Be Upon YouOh Messenger, Peace Be Upon YouOh Beloved, Peace Be Upon YouThe Blessings Of Allah Be Upon You"
,"Fakhre Adam Or Musa, Fakhre Nuh Or Fakhre Isa,
Na Hai Kai Aur Na Hoga, Salawatullah Alayka","You Are The Pride Of Adam And Musa (Moses)
You Are The Pride Of Nuh (Noah) And Isa (Jesus)
No One Is Like You And No One Will Ever Be
Blessings Of Allah Be Upon You"
,"Ya Nabi Salaam Alayka, Ya Rasul Salaam Alayka
Ya Habib Salaam Alayka Salawatullah Alayka","Oh Prophet, Peace Be Upon YouOh Messenger, Peace Be Upon YouOh Beloved, Peace Be Upon YouThe Blessings Of Allah Be Upon You"
,"Tum He Arsh Par Bulaya, Tumhe Raz Sab Bataya,
Na Koyi Tumhara Jaisa, Salawatullah Alayka","Allah Invited You To His Throne
Allah Gave You All The Secrets
No One Is Like You
Blessings Of Allah Be Upon You"
,"Ya Nabi Salaam Alayka, Ya Rasul Salaam Alayka
Ya Habib Salaam Alayka Salawatullah Alayka","Oh Prophet, Peace Be Upon YouOh Messenger, Peace Be Upon YouOh Beloved, Peace Be Upon YouThe Blessings Of Allah Be Upon You"
,"Hashre Me Jab Ke Tum Ana, To Hame Na Bhul Jana
Hamko Dozak Se Bhachana, Salawatullah Alayka","When You Come On The Day Of Judgement,
Do Not Forget Us
Save Us From Hell (Purgatory),
The Blessings Of Allah Be Upon You"
,"Ya Nabi Salaam Alayka, Ya Rasul Salaam Alayka
Ya Habib Salaam Alayka Salawatullah Alayka","Oh Prophet, Peace Be Upon YouOh Messenger, Peace Be Upon YouOh Beloved, Peace Be Upon YouThe Blessings Of Allah Be Upon You"
