line id verse number,urdu transliteration text,english translation text
,"MANQABAT
Ho Mubarak tumhe ya nabi",
,"Ho mubaarak tumhe ya nabi
Bibi zehra ki hai rukhsati
dulha haidar bana zehra dulhan bani
ho mubaarak tumhe ya Nabi SAW
aaj zehra ki hai rukhsati","Congratulations to you O Prophet SAW
It’s the wedding of Bibi Zehra AS
The groom is Haider AS and the bride is Zahra SA
Congratulations to you O Prophet SAW
It’s the wedding of Bibi Zehra AS"
,"aayaton se libaase aroosi banaa
Verses of the Quran form the bridal dressnoor chehre pe aaya hai wal fajr ka
Her bracelet is Hal Ataagoshwaare muzammil ke hain ba khuda
Her earings are made of Sura Muzammilsaj gayi fatema parh ke naade ali","Her face is shining with the light of Wal Fajraur kalaayi ka zevar bani hal ataa
Through the recitation of Naade Ali AS, Bib Fatema AS’s preparation of becoming a bride was complete."
,"aaj dharti falak se siwa ho gayi
The world became superior than the heavenye zameen ka muqaddar bhi dekhe koyisab yahaan aa gaye khuld khaali huwiaaj khayrun nisa aisi dulhan baniaisa dulha banaa aaj haq ka wali",
,,
,,"REHMAT NABI(S.A.W) HEIN SAYA E REHMAT HEIN FATIMA(S.A)
The Prophet SAW is a blessing on mankind and she is the shadow of the blessing."
,AALAM MEIN YUN SHAREEK E RISALAT HEIN FATIMA(S.A) x 1,Fatema (AS) is such an integral part of Prophethood
,"SHOHAR WALI, PIDAR HEIN PAYAMBER PISAR IMAM
KITNI AZEEM DEEN KI TAQAT HEIN FATIMA(S.A)","Her Husband (AS) is the successor, Her Father (SAW) is the Prophet and her Sons (AS) are the Imams
Such is her great strength / status in our religion"
,AALAM MEIN YUN SHAREEK E RISALAT HEIN FATIMA(S.A),Fatema (AS) is such an integral part of Prophethood
,"MARYAM KA FATIMA(S.A) SEY BHALA KIA MUQABILA
MARYAM TU ABIDA HEIN IBADAT HEIN FATIMA(S.A)","There is no comparison (in status) between Bibi Fatema (AS) and Bibi Maryam (AS)
Bibi Maryam (AS) was the worshipper while Bibi Fatema (AS) is the worship itself"
,AALAM MEIN YUN SHAREEK E RISALAT HEIN FATIMA(S.A),Fatema (AS) is such an integral part of Prophethood
,"DASHT E MUBAHILA MEIN PAYAMBER(S.A.W) KO DAIKH KAR
KEHNA PARE GA JUZW E RISALAT HEIN FATIMA(S.A)","To see the Prophet (SAW) on the plains of Mubahila with her (AS)
One has to contend that Bibi Fatema (AS) is the root of Prophethood"
,AALAM MEIN YUN SHAREEK E RISALAT HEIN FATIMA(S.A),Fatema (AS) is such an integral part of Prophethood
,"DONO K ISHTIRAK SEY SAJDA QABOOL HAY
Both have worshipped in communion (together)","HAIDER(A.S) AGAR NAMAZ HEIN NIYAT HEIN FATIMA(S.A)
If Haider (AS) is the Salaat, then Bibi Fatema is the Soul (intention) of the Salaat"
,AALAM MEIN YUN SHAREEK E RISALAT HEIN FATIMA(S.A),Fatema (AS) is such an integral part of Prophethood
