line id verse number,urdu transliteration text,english translation text
,,
,"Kabhi Najaf se, kabhi Karbala se milti haiKaha yeh Haq ne taraqqi dua se milti hai","I often find it from Najaf and often from Karbala,
Indeed success comes from supplication (via Ahlul Bayt a.s.)"
,"Hamein to baagh e risaalat ke phool ki khushbuQasam khuda ki, Hadith e kisaa se milti hai","We smell the fragrance of the flower of Prophethood,
By God, every time we hear the Hadith e Kisaa"
,"Madad khuda se, sar-e- janamaz mangta hoonTo phir madad mujhe mushkil-kusha se milti hai","On the prayer mat I ask God for help,
And then I get help from the one who solves all the problems (Ali a.s.)"
,"Galey lagaa ke jise bhai keh rahe hain HussainYeh Hur nahi hai, fanaa hai baqaa se milti hai","As Hussain (a.s.) welcomes him with an embrace,
This is not just Hur, it is mortality that meets immortality."
,"Barey ameer hain aise faqeer dunya meinKe jin ko bheek dar-e sayyada se milti hai
Indeed those beggars are very wealthy,",The ones who get charity from the house of Zahra (s.a.)
,"Ali ke ishq mein Rehan, izzat o shohratZahe-naseeb, mujhe Fatima se milti hai","Love of Ali (a.s.) has brought Rehan (the poet) respect & fame,Because his destiny is blessed by Fatima (s.a)."
,,
,"AbuTurab hain, aisi Turab dein ge AliHar aik zarre mein sau aftab deinge Ali","The title of Ali (a.s.)is AbuTurab (father of the soil), he will grant the best of soil (grave),
Every particle (of my grave) will shine like a hundred Sun"
,"Lahad mein mujh se nakeerain jab kareinge savaalMain kuchh na boloon ga, khud hi javaab dein ge Ali","When the angels come to question me in my grave,
I shall not speak, Ali (a.s.) will (inshaAllah) answer on my behalf"
,Wohi sajaaye ga Abbas ka alam ghar perJise wafa ka mukammal nisaab deinge Ali,"They can only adorn the home with the flag of Abbas,
If Ali (a.s.) gives them the certificate of faithfulness"
,"Khuda ki hamd, Muhammad ki naat likhoon gaKarein gi Zehra shafa'at, savaab deinge Ali.","I shall write the praise of God and the eulogy of Muhammad (pbuh),Zahra (s.a.) shall intercede for me and Ali (a.s.) shall reward me."
