line id verse number,arabic text,english translation text
,,"Dua “Ya man ilayhi maljaul ‘ibaad fil muhimmaat”
Tofatus Saaemeen p338/p341d"
,,"Here, we say to Allah -  “You developed your servants to be forgiving and compassionate. Oh my Allah do not keep from me that which I expect to get from your generosity. Do not send me away from your boundless reservoir of bounties and do not exclude me from the share of bounties that you distribute freely tonight to the people who obey you, and take me in under your sanctuary to protect me from the evil of the wild creatures.”
So tonight - we need to forgive – so forgive all those who need your forgiveness and ask for forgiveness from those who you require forgiveness from."
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah, the All-merciful, the All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,Oh Allah bless Muhammad and the family of Muhammad.
,يَا مَنْ إلَيْهِ مَلْجَأُ الْعِبَادِ فِي الْمُهِمَّاتِ،,Oh He to Whom the servants (of Him) resort in urgencies
,وَإلَيْهِ يَفْزَعُ الْخَلْقُ فِي الْمُلِمَّاتِ،,and to Whom the creatures turn in ordeals;
,يَا عَالِمَ الْجَهْرِ وَالْخَفِيَّاتِ،,Oh He Who knows the open and the hidden matters;
,يَا مَنْ لا تَخْفَى عَلَيْهِ خَوَاطِرُ الأَوْهَامِ وَتَصَرُّفُ الْخَطَرَاتِ،,Oh He from Whom neither the ideas of illusions nor the initiatives of delusions can be concealed;
,يَارَبَّ الْخَلائِقِ وَالْبَرِيَّاتِ،,Oh the Lord of creatures and beings;
,يَا مَنْ بِيَدِهِ مَلَكُوتُ الأَرَضِينَ وَالسَّمَاوَاتِ،,Oh He Who grasps the kingdoms of the earth and the heavens;
,أَنْتَ اللّهُ لا إلهَ إلاَّ أَنْتَ،,You are verily Allah; there is no god save You;
,أَمُتُّ إلَيْكَ بِلا إلهَ إلاَّ أَنْتَ،,I thus try to connect with you in the name of ‘There is no god save You’
,فَيَا لا إلهَ إلاَّ أَنْتَ اجْعَلْنِي فِي هذِهِ اللَّيْلَةِ مِمَّنْ نَظَرْتَ إلَيْهِ فَرَحِمْتَهُ،,"So, Oh He save Whom there is no god: (please) include me at this night with those at whom You have looked and thus You have mercy upon them;"
,وَسَمِعْتَ دُعَاءَهُ فَأَجَبْتَهُ،,and with those whose prayers have been heard by You and thus You have responded to them;
,وَعَلِمْتَ اسْتِقَالَتَهُ فَأَقَلْتَهُ،,and with those whose true repentance has been admitted by You and thus You have accepted it;
,وَتَجَاوَزْتَ عَنْ سَالِفِ خَطِيئَتِهِ وَعَظِيمِ جَرِيرَتِهِ،,and You have thus overlooked theirpast sins and enormous offenses.
