line id verse number,arabic text,english translation text
,,"Dua “Ilahi ta’arradha laka fi haazallaylil muta’rridhoon”
Tofatus Saaemeen p347d/p349"
,,Oh Allah if you are going to favour  and show your kindness on this night to any of your creation then send salawaat on Muhammad and Aaale Muhammad and please be generous on me and forgive me and bestow your favours on me.
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah, the All-merciful, the All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,Oh Allah bless Muhammad and the family of Muhammad.
,إلهِي تَعَرَّضَ لَكَ فِي هذَا اللَّيْلِ الْمُتَعَرِّضُونَ،,"Oh Allah: tonight the seekers of favors, restless and eager, present themselves to You;"
,وَقَصَدَكَ الْقَاصِدُونَ،,the determined aspirers have You in mind;
,وَأَمَّلَ فَضْلَكَ وَمَعْرُوفَكَ الطَّالِبُونَ،,those who make requests look long and attentively at Your obligingness and kindness;
,وَلَكَ فِي هذَا اللَّيْلِ نَفَحَاتٌ وَجَوَائِزُ,"You, in this night, give gifts, bounties beyond measure,"
,وَعَطَايَا وَمَوَاهِبُ,"free donations, and favors,"
,تَمُنُّ بِهَا عَلَى مَنْ تَشَاءُ مِنْ عِبَادِكَ،,"to those whom You will from among Your servants when they make a request,"
,وَتَمْنَعُهَا مَنْ لَمْ تَسْبِقْ لَهُ الْعِنَايَةُ مِنْكَ،,and say no to those who do not try to get in advance (remain behind) for obtaining the bounties from You.
,وَهَا أَنَا ذَا عُبَيْدُكَ الْفَقِيرُ إلَيْكَ,"I, a modest needy bondman,"
,الْمُؤَمِّلُ فَضْلَكَ وَمَعْرُوفَكَ،,am hopeful of Your obligingness and kindness.
,فَإنْ كُنْتَ يَا مَوْلايَ تَفَضَّلْتَ فِي هذِهِ اللَّيْلَةِ عَلَى أَحَدٍ مِنْ خَلْقِكَ,"Indeed if You, Oh My Master, bestows a favor on any one, in this night, from among Your created beings,"
,وَعُدْتَ عَلَيْهِ بِعَائِدَةٍ مِنْ عَطْفِكَ,"and multiply profits and gains for him out of love and affection,"
,فَصَلِّ عَلَى مُحَمَّدٍ وَآلِ مُحَمَّدٍ,please send blessings upon Muhammad and the Household of Muhammad:
,الطَّيِّبِينَ الطَّاهِرِينَ الْخَيِّرِينَ الْفَاضِلِينَ،,"the pure, the immaculate, the virtuous, and the righteous;"
,وَجُدْ عَلَيَّ بِطَوْلِكَ وَمَعْرُوفِكَ,"and then let me have enough and be contented on account of Your liberality and obligingness,"
,يَا رَبَّ الْعَالَمِينَ،,Oh Lord of the worlds!
,وَصَلَّى اللّهُ عَلَى مُحَمَّدٍ خَاتَمِ النَّبِيِّينَ,"May Allah send blessings upon Muhammad, the seal of the Prophets,"
,وَآلِهِ الطَّاهِرِينَ,"and upon his Household, the immaculate,"
,وَسَلَّمَ تَسْلِيماً,and may He exalt them very much.
,إنَّ اللّهَ حَمِيدٌ مَجِيدٌ.,"verily, Allah is worthy of all praise, full of all glory."
,اللّهُمَّ إنِّي أَدْعُوكَ كَمَا أَمَرْتَ,"Oh Allah: I am praying You as You ordered me to do,"
,فَاسْتَجِبْ لِي كَمَا وَعَدْتَ,"So, (please) respond to me as You promised."
,إنَّكَ لا تُخْلِفُ الْمِيعَادَ.,"verily, You never break Your promise."
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,Oh Allah bless Muhammad and the family of Muhammad.
