line id verse number,arabic text,english translation text
,,"Dua “Allahumma bihaqqi laylatina wa mawloodiha”
Tofatus Saaemeen p345/p338"
,,In this Dua we are asking Allah to give us the ability to recognise the greatness of this night and the personality of our 12th Imam who is the light for our guidance.  The objective of the dua is to make us from among the helpers of the 12th Imam on his reappearance. I will quote one passage:
,,"“Oh Allah send blessings on their seal and representative, un seeable to their people, make his days, his return, his time, reach maturity, (let us be with him), as his helpers, let us be his attacking comrades to hunt up and eliminate the beasts (in human shapes), register our names as his supporters and sincere friends, bring us to life again in his reign, gentle and loving, happy and satisfied in his company, and steadfast in his cause, free from sins, Oh the Most Merciful!”"
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah, the All-merciful, the All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,Oh Allah bless Muhammad and the family of Muhammad.
,اللّهُمَّ بِحَقِّ لَيْلَتِنَا هذِهِ وَمَوْلُودِهَا,Oh Allah: I beseech You in the name of this night and in the name of him whom was born at it
,وَحُجَّتِكَ وَمَوْعُودِهَا،,"and in the name of Your Argument and in the name of Your promise in it,"
,الَّتِي قَرَنْتَ إلَى فَضْلِهَا فَضْلاً،,the night that You have added a new merit to its many merits
,فَتَمَّتْ كَلِمَتُكَ صِدْقاً وَعَدْلاً،,"So, Your Word has been accomplished truly and fairly;"
,لا مُبَدِّلَ لِكَلِمَاتِكَ،,"no one can change Your words,"
,وَلا مُعَقِّبَ لآيَاتِكَ،,"nor obscure Your signs,"
,نُورُكَ الْمُتَأَلِّقُ،,(He is) Your glowing Light
,وَضِيَاؤُكَ الْمُشْرِقُ،,and Your bring splendor
,وَالْعَلَمُ النُّورُ فِي طَخْيَاءِ الدَّيْجُورِ،,and the luminous sign in the obscurity of darkness
,الْغَائِبُ الْمَسْتُورُ,"and the absent and the concealed,"
,جَلَّ مَوْلِدُهُ، وَكَرُمَ مَحْتِدُهُ،,Lofty is his birth and noble is his lineage
,وَالْمَلائِكَةُ شُهَّدُهُ،,and the angels are his witnesses
,وَاللّهُ نَاصِرُهُ وَمُؤَيِّدُهُ،,and Allah is his Supporter and Backer
,إذَا آنَ مِيعَادُهُ وَالْمَلائِكَةُ أَمْدَادُهُ،,when his time comes and the angels shall be his sponsors;
,سَيْفُ اللّهِ الَّذِي لا يَنْبُو،,"(He shall act as) the sword of Allah that shall never miss the target,"
,وَنُورُهُ الَّذِي لا يَخْبُو،,and His light that shall never be extinguished
,وَذُو الْحِلْمِ الَّذِي لا يَصْبُو،,And the forbearing person who shall never deviate the truth.
,مَدَارُ الدَّهْرِ،,"and the motive and reason of the course of events,"
,وَنَوَامِيسُ الْعَصْرِ،,and the one for whom the laws of ages have been made
,وَوُلاةُ الأَمْرِ،,and (one of) the men of authority
,وَالْمُنَزَّلُ عَلَيْهِمْ مَا يَتَنَزَّلُ فِي لَيْلَةِ الْقَدْرِ،,who receive that which is revealed on the Grand Night.
,وَأَصْحَابُ الْحَشْرِ وَالنَّشْرِ،,and the managers of the Resurrection and the Account;
,تَرَاجِمَةُ وَحْيِهِ،,(They are) the interpreters of His revelations
,وَوُلاةُ أَمْرِهِ وَنَهْيِهِ.,and in charge of what is deemed lawful and what is deemed unlawful by Him.
,اللّهُمَّ فَصَلِّ عَلَى خَاتِمِهِمْ وَقَائِمِهِمُ,Oh Allah: send blessings on their seal and their Riser
,الْمَسْتُورِ عَنْ عَوَالِمِهِمْ.,whom is hidden from their world.
,اللّهُمَّ وَأَدْرِكْ بِنَا أَيَّامَهُ,"Oh Allah: (please) make us causes for the coming of him,"
,وَظُهُورَهُ وَقِيَامَهُ،,and causes for his advent and reappearance
,وَاجْعَلْنَا مِنْ أَنْصَارِهِ،,and (please) include us with his supporters
,وَاقْرِنْ ثأْرَنَا بِثَأْرِهِ،,and join our vengeance to his
,وَاكْتُبْنَا فِي أَعْوَانِهِ وَخُلَصَائِهِ،,and decide us to be among his assistants and retinue.
,وَأَحْيِنَا فِي دَوْلَتِهِ نَاعِمِينَ،,"and make us live in bliss in his reign,"
,وَبِصُحْبَتِهِ غَانِمِينَ،,"and make us win the ecstasy of his companionship,"
,وَبِحَقِّهِ قَائِمِينَ،,"and make us of those who carry out our duty toward him,"
,وَمِنَ السُّوءِ سَالِمِينَ،,and save us from evil.
,يَا أَرْحَمَ الرَّاحِمِينَ،,Oh the most Merciful of all those who show mercy.
,وَالْحَمْدُ لِلّهِ رَبِّ الْعَالَمِينَ،,"All praise be to Allah, Lord of the worlds."
,وَصَلَوَاتُهُ عَلَى سَيِّدِنَا مُحَمَّدٍ,"His blessings be upon our master, Muhammad"
,خَاتَمِ النَّبِيِّينَ وَالْمُرْسَلِينَ,"the seal of the Prophets and the Messengers,"
,وَعَلَى أَهْلِ بَيْتِهِ الصَّادِقِينَ,"and upon his Household, the veracious,"
,وَعِتْرَتِهِ النَّاطِقِينَ،,"and his offspring, the spokespersons of the truth,"
,وَالْعَنْ جَمِيعَ الظَّالِمِينَ،,and curse all the wrongdoers
,وَاحْكُمْ بَيْنَنَا وَبَيْنَهُمْ,and judge between them and us
,يَا أَحْكَمَ الْحَاكِمِينَ.,Oh the Most Just of all judges.
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,Oh Allah bless Muhammad and the family of Muhammad.
