line id verse number,arabic text,english translation text
,,Munajat of Imam Ali (AS)
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah, the All-merciful, the All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Allah bless Muhammad and the family of Muhammad.
,اَللَّهُمَ إِنّي أَسْأَلُكَ الأَمَانَ يَوْمَ لا يَنْفَعُ مالٌ  وَلابَنُونَ,"O Allah, I ask You for protection on the day when property will not avail, nor sons"
,إِلاّ مَنْ أَتَىٰ اللهَ بِقَلْبٍ سَليمٍ،,except he who comes with a heart free (from evil).
,وَأَسْاَلُكَ الأَمانَ يَوْمَ يَعَضُّ الظّالِمُ عَلىٰ يَدَيْهِ,And I ask You for protection on the day when the unjust one will bite his hands
,يَقُولُ يا لَيْتِني اتَّخَذْتُ مَعَ الرَّسُولِ سَبيلاً,saying: O would that I had taken a way with the messenger.
,وَأَسْاَلُكَ الأَمانَ يَوْمَ يُعْرَفُ الْمُجْرِمُونَ بِسيمـاهُمْ,And I ask You for protection on the day when the guilty shall be recognised by their marks
,فَيُؤْخَذُ بِالنَّواصي وَالأَقْدامِ,so they shall be seized by the forelocks and the feet.
,وَأَسْاَلُكَ الأَمانَ يَوْمَ لا يَجْزي والِدٌ عَنْ وَلَدِهِ,And I ask You for protection on the day when a father shall not give any satisfaction for his son
,وَلا مَوْلُودٌ هُوَ جازٍ عَنْ والِدِهِ شَيْئاً,"nor shall the child give any satisfaction for his father,"
,إِنَّ وَعْدَ اللهِ حَقٌّ,Surely the promise of Allah is true.
,وَأَسْاَلُكَ الأَمانَ يَوْمَ لا يَنْفَعُ الظّالِمينَ مَعْذِرَتُهُمْ,And I ask You for protection on the day when the unjust shall not benefit from their excuse
,وَلَهُمُ اللَّعْنَةُ وَلَهُمْ سُوءُ الدّارِ,and for them is curse and for them is the evil abode.
,وَأَسْاَلُكَ الأَمانَ يَوْمَ لا تَمْلِكُ نَفْسٌ لِنَفْسٍ شَيْئاً وَالأَمْرُ يَوْمَئِذٍ للهِ,And I ask You for protection on the day when no soul shall control anything for (another) soul and the command on that day shall be entirely Allah’s.
,وَأَسْاَلُكَ الأَمانَ يَوْمَ يَفِرُّ الْمَرْءُ مِنْ أَخيهِ وَأُمِّهِ وَأَبيهِ وَصاحِبَتِهِ وَبَنيهِ,"And I ask You for protection on the day when a man shall flee from his brother, and his mother, his father, his spouse, and his children,"
,لِكُلِّ امْرِئٍ مِنْهُمْ يَوْمَئِذٍ شَأْنٌ يُغْنيهِ,each one of them on that day will have a concern which will occupy him.
,وَأَسْاَلُكَ الأَمانَ يَوْمَ يَوَدُّ المُجْرِمُ لَوْ يَفْتَدي مِنْ عَذابِ يَوْمَئِذٍ,And I ask You for protection on the day when the guilty will wish to redeem himself from the chastisement of that day
,بِبَنيهِ وَصاحِبَتِهِ وَأَخيهِ وَفَصيلَتِهِ الَّتي تُؤْويهِ وَمَنْ فِي الأَرْضِ جَميعاً ثُمَّ يُنْجيهِ,"by (sacrificing) his children, and the near of kin who gave him shelter and all those that are in the earth (wising) that this might deliver him ..."
,كَلّا إِنَّها لَظىٰ نَزّاعَةً لِلشَّوىٰ,"... by no means! Surely it is a flaming fire, dragging by the head"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْمَوْلىٰ وَأَنَا الْعَبْدُ وَهَلْ يَرْحَمُ الْعَبْدَ إِلّا الْمَوْلىٰ,"My Lord, O my Lord, You are the Master and I am the Slave, and who else can be merciful to the slave except the Master?"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْمالِكُ وَأَنَا الْمَمْلُوكُ وَهَلْ يَرْحَمُ الْمَمْلُوكَ إِلّا الْمالِكُ,"My Lord, O my Lord, You are the Owner and I am the one owned by You, and who else can be merciful to the owned except the owner?"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْعَزيزُ وَأَنَا الذَّليلُ وَهَلْ يَرْحَمُ الذَّليلَ إِلّا الْعَزيزُ,"My Lord, O my Lord, You are the Mighty and I am the low, and who else can be merciful to the low except the Mighty?"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْخالِقُ وَأَنَا الْمَخْلُوقُ وَهَلْ يَرْحَمُ المَخْلُوقَ إِلّا الْخالِقُ,"My Lord, O my Lord, You are the Creator and I am the creature, and who else can be merciful to the creature except the Creator?"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْعَظيمُ وَأَنَا الْحَقيرُ وَهَلْ يَرْحَمُ الْحَقيرَ إِلّا الْعَظيمُ,"My Lord, O my Lord, You are the Glorious and I am the miserable, and who else can be merciful to the miserable except the Glorious?"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْقَوِيُّ وَأَنَا الضَّعيفُ وَهَلْ يَرْحَمُ الضَّعيفَ إِلّا الْقَوِيُّ,"My Lord, O my Lord, You are the Powerful and I am the weak, and who else can be merciful to the weak except the Powerful?"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْغَنِيُّ وَأَنَا الْفَقيرُ وَهَلْ يَرْحَمُ الْفَقيرَ إِلّا الْغَنِيُّ,"My Lord, O my Lord, You are the Wealthy and I am the Poor, and who else can be merciful to the poor except the Wealthy?"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْمُعْطي وَأَنَا السّائِلُ وَهَلْ يَرْحَمُ السّائِلَ إِلّا الْمُعْطي,"My Lord, O my Lord, You are the Bestower and I am the beggar, and who else can be merciful to the beggar except the Bestower?"
,مَوْلايَ يا مَوْلايَ أَنْتَ الْحَيُّ وَأَنَا الْمَيِّتُ وَهَلْ يَرْحَمُ الْمَيِّتَ إِلّا الْحَيُّ,"My Lord, O my Lord, You are the Living and I am the dead, and who else can be merciful to the dead except the Living?"
