Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the Name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ افْتَحْ لِيْ فِيْهِ أَبْوَابَ الجِنَانِ,"O Allah, open for me in it the doors of Paradise"
,وَأَغْلِقْ عَنِّيْ فِيْهِ أَبْوَابَ النِّيرَانِ,And close for me in it the doors of Hellfire
,وَوَفِّقْنِيْ فِيْهِ لِتِلاوَةِ القُرْآنِ,And grant me success in it for the recitation of the Quran
,يَا مُنْزِلَ السَّكِينَةِ فِيْ قُلُوبِ المُؤْمِنِيْنَ,O One who sends down tranquility into the hearts of the believers
