Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the Name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send Your blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ اجْعَلْ لِيْ فِيْهِ نَصِيْبًا مِنْ رَحْمَتِكَ الوَاسِعَةِ,"O Allah, grant me in it a share from Your vast mercy"
,وَاهْدِنِيْ فِيْهِ لِبَرَاهِينِكَ السَّاطِعَةِ,And guide me in it to Your radiant proofs
,وَخُذْ بِنَاصِيَتِيْ إِلَى مَرْضَاتِكَ الجَامِعَةِ,And lead me by my forelock to Your all-encompassing pleasure
,بِمَحَبَّتِكَ يَا أَمَلَ المُشْتَاقِينَ,"By Your love, O hope of those who yearn"
