Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ افْتَحْ لِيْ فِيْهِ أَبْوَابَ فَضْلِكَ,"O Allah, open for me in it the doors of Your grace"
,وَأَنْزِلْ عَلَيَّ فِيْهِ بَرَكَاتِكَ,And send down upon me in it Your blessings
,وَوَفِّقْنِيْ فِيْهِ لِمُوْجِبَاتِ مَرْضَاتِكَ,And grant me success in it to do what pleases You
,وَ أَسْكِنِّيْ فِيْهِ بُحْبُوحَاتِ جَنَّاتِكَ,And let me dwell in it in the midst of Your Paradise
,يَا مُجِيبَ دَعْوَةِ المُضْطَرّينَ,O You who answers the prayers of the distressed
