Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ اجْعَلْنِيْ فِيْهِ مُحِبًّا لِأَوْلِيَائِكَ,"O Allah, make me, in this [time/day], one who loves Your friends"
,وَمُعَادِيًا لِأَعْدَائِكَ,And is an enemy to Your enemies
,مُسْتَنًّا بِسُنَّةِ خَاتَمِ أَنْبِيَائِكَ,Following the tradition of the Seal of Your Prophets
,يَا عَاصِمَ قُلُوبِ النَّبِيِّينَ,O Protector of the hearts of the Prophets
