Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ وَفِّرْ فِيْهِ حَظِّيْ مِنْ بَرَكَاتِهِ,"O Allah, increase my share of its blessings"
,وَسَهِّلْ سَبِيلِيْ إِلَى خَيْرَاتِهِ,And ease my path towards its goodness
,وَلَا تَحْرِمْنِيْ قَبُولَ حَسَنَاتِهِ,And do not deprive me of the acceptance of its good deeds
,يَا هَادِيًا إِلَى الحَقِّ المُبِينِ,O Guide to the clear truth
