Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ اغْسِلْنِيْ فِيْهِ مِنَ الذّنُوبِ,"O Allah, cleanse me in it from sins"
,وَطَهِّرْنِيْ فِيْهِ مِنَ العُيُوبِ,And purify me in it from faults
,وَامْتَحِنْ قَلْبِيْ فِيْهِ بِتَقْوَى القُلُوبِ,And test my heart in it with the piety of hearts
,يَا مُقِيلَ عَثَرَاتِ المُذْنِبِينَ,O Forgiver of the mistakes of sinners
