"line id verse number","arabic text","english translation text"
"","AKBER TUJE KASAM HAI WAAPAS ZAROOR AANA\nEK BAAR AAKE APNI MAADAR KO DEKH JAANA\nAKBER TUJE KASAM HAI WAAPAS ZAROOR AANA","AKBER, PROMISE ME THAT YOU WILL RETURN (FROM THE BATTLEFIELD)\nJUST ONCE, COME TO SEE YOUR MOTHER\nAKBER, PROMISE ME THAT YOU WILL RETURN (FROM THE BATTLEFIELD)"
"","MAA JAANTI HAI BETA MARNE KO JAA RAHA HAI\nAUR BAAP KEH RAHA AANSU NAHI BAHANA","YOUR MOTHER KNOWS THAT HER SON\nIS GOING TO DIE\nAND YOUR FATHER SAYS 'DO NOT SHED TEARS.'"
"","AKBER TUJE KASAM HAI WAAPAS ZAROOR AANA","AKBER, PROMISE ME THAT YOU WILL RETURN (FROM THE BATTLEFIELD)"
"","ZAINAB NAI TUJHKO BETA, ATTHARA SAAL PAALA\nWOH CHAAHTI HAI BETA, DULHA TUJHE BANANA","O’ SON, ZAINAB RAISED YOU FOR EIGHTEEN YEARS,\nO’ SON, SHE WISHES TO SEE YOU AS A GROOM."
"","QATIL BADHA JO AAGE, KEHNE LAGI JAWANI\nHUM SHAKL-E-MUSTAFA HAI, BARCHI NAHI LAGANA","AS THE SLAYER STEPPED FORWARD, THE YOUTH SAID:\n'HE RESEMBLES THE PROPHET, STRIKE NOT THE SPEAR'."
"","DAUDE HUSSAIN FAURAN, THAME HUE JIGAR KO\nKEHTE HUE AYE BETA, MUSHKIL HAI MERA AANA","HUSSAIN RUSHED FORTH, HAND UPON HEART\nSAYING: 'O’ MY SON, IT’S HARD FOR ME TO COME (TO YOUR CORPSE)'"
"","PONCHE KHAREEB JIS DAM PHIR GIR PADE ZAMEEN PAR\nAANDHAIR THA NAZAR MAI, SHABBIR KO ZAMANA","HE (IMAM) CAME NEAR (THE CORPSE) AND FELL TO THE GROUND\nTHE WORLD TURNED DARK IN SHABBIR’S EYES"
"","SHEH SE NA UTH SAKI JAB, KADYAL JAWAN KI MAYYIT\nBACHOON KE SAATH MILKAR, LAASHA PADA UTHANA","WHEN THE IMAM WAS UNABLE TO CARRY THE BUDDING YOUTH’S CORPSE\nTOGETHER WITH SOME CHILDREN HE HAD TO CARRY THE CORPSE"
"","LAASHE KO RAKH KEH BOLE, LAILA SE YE SHEH-E-DEEN\nBETE KI AAKE APNI, MANNAT ZARA BADHANA","LAYING THE CORPSE BEFORE HER, SAID THE KING OF RELIGION TO LAILA\nCOME FULFIL YOUR SON’S PLEDGE"
"","AKBER TUJHE KASAM HAI WAAPAS ZAROOR AANA\nEK BAAR AAKE APNI MAADAR KO DEKH JAANA","AKBER, PROMISE ME THAT YOU WILL RETURN (FROM THE BATTLEFIELD)\nJUST ONCE, COME TO SEE YOUR MOTHER"
