line id verse number,arabic text,english translation text
,,Ziyarat e Arbae’en
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah,
the All-merciful, the All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍوَ آلِ مُحَمَّد,O Alláh bless Muhammad and the family of Muhammad.
,اَلسَّلاَمُ عَلَىٰ وَلِيِّ ٱللَّهِ وَحَبِيبِهِ,Peace be upon the intimate servant of Allah and His most-beloved.
,اَلسَّلاَمُ عَلَىٰ خَلِيلِ ٱللَّهِ وَنَجِيبِهِ,"Peace be upon the friend
of Allah and His elite."
,اَلسَّلاَمُ عَلَىٰ صَفِيِّ ٱللَّهِ وَٱبْنِ صَفِيِّهِ,"Peace be upon the choice
of Allah and son of His choice."
,اَلسَّلاَمُ عَلَىٰ ٱلْحُسَيْنِ ٱلْمَظْلُومِ ٱلشَّهِيدِ,Peace be upon Al-Husayn the wronged and martyred.
,اَلسَّلاَمُ علىٰ اَسِيرِ ٱلْكُرُبَاتِ,Peace be upon the captive of agonies
,وَقَتِيلِ ٱلْعَبَرَاتِ,"and victim of the
shed tears."
,اَللَّهُمَّ إِنِّي اَشْهَدُ اَنَّهُ وَلِيُّكَ وَٱبْنُ وَلِيِّكَ,"O Allah, I do bear witness that he is verily Your intimate servant and son of Your intimate servant,"
,وَصَفِيُّكَ وَٱبْنُ صَفِيِّكَ,"Your choice and son of
Your choice,"
,ٱلْفَائِزُ بِكَرَامَتِكَ,and the winner of Your honoring.
,اَكْرَمْتَهُ بِٱلشَّهَادَةِ,"You have honoured him
with martyrdom,"
,وَحَبَوْتَهُ بِٱلسَّعَادَةِ,"endued him with
happiness,"
,وَٱجْتَبَيْتَهُ بِطِيبِ ٱلْوِلاَدَةِ,"privileged him with legitimate birth,"
,وَجَعَلْتَهُ سَيِّداً مِنَ ٱلسَّادَةِ,"made him one of
the chiefs,"
,وَقَائِداً مِنَ ٱلْقَادَةِ,"one of the leaders,"
,وَذَائِداً مِنْ ٱلذَّادَةِ,"and one of the defenders
of Your religion,"
,وَاَعْطَيْتَهُ مَوَارِيثَ ٱلاَنْبِيَاءِ,"gave him the inheritances
of the Prophets,"
,وَجَعَلْتَهُ حُجَّةً عَلَىٰ خَلْقِكَ مِنَ ٱلاَوْصِيَاءِ,and chose him as argument against Your created beings and one of the Prophets’ successors.
,فَاَعْذَرَ فِي ٱلدُّعَاءِ,"So, he called to You flawlessly,"
,وَمَنَحَ ٱلنُّصْحَ,"gave advices,"
,وَبَذَلَ مُهْجَتَهُ فِيكَ,and sacrificed his soul for You
,لِيَسْتَنْقِذَ عِبَادَكَ مِنَ ٱلْجَهَالَةِ,to save Your servants from ignorance
,وَحَيْرَةِ ٱلضَّلاَلَةِ,and perplexity of straying off.
,وَقَدْ تَوَازَرَ عَلَيْهِ مَنْ غَرَّتْهُ ٱلدُّنْيَا,"Yet, those whom were seduced by this
worldly life,"
,وَبَاعَ حَظَّهُ بِٱلاَرْذَلِ ٱلاَدْنَىٰ,"who sold their share
of reward with the lowliest and meanest,"
,وَشَرَىٰ آخِرَتَهُ بِٱلثَّمَنِٱلاَوْكَسِ,"retailed their Hereafter
with the cheapest price,"
,وَتَغَطْرَسَ وَتَرَدَّىٰ فِي هَوَاهُ,"acted haughtily, perished because of following their desires,"
,وَاَسْخَطَكَ وَاَسْخَطَ نَبِيَّكَ,"brought to themselves
Your wrath and the wrath of Your Prophet,"
,وَاَطَاعَ مِنْ عِبَادِكَ اَهْلَ ٱلشِّقَاقِ وَٱلنِّفَاقِ,"and obeyed the dissident and hypocritical servants
of You"
,وَحَمَلَةَ ٱلاَوْزَارِ ٱلْمُسْتَوْجِبِينَ ٱلنَّارَ,and the bearers of the burdens of sins who deserve Hellfire-all those supported each other against him.
,فَجَاهَدَهُمْ فِيكَ صَابِراً مُحْتَسِباً,"However, he fought against them painstakingly with steadfastness expecting
Your reward"
,حَتَّىٰ سُفِكَ فِي طَاعَتِكَ دَمُهُ,"until his blood was shed
on account of his
obedience to You"
,وَٱسْتُبِيحَ حَرِيـمُهُ,and his women were violated.
,اَللَّهُمَّ فَٱلْعَنْهُمْ لَعْناً وَبيلاَ,"O Allah, therefore,
condemn them to hell as
a denunciation and conviction"
,وَعَذِّبْهُمْ عَذَاباً اَلِيماً,and chastise them with painful chastisement.
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ رَسُولِ ٱللَّهِ,"Peace be upon You, O son
of Allah’s Messenger."
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ سَيِّدِ ٱلاَوْصِيَاءِ,"Peace be upon You, O son
of the chief of the Prophets’ successors."
,اَشْهَدُ اَنَّكَ اَمِينُ ٱللَّهِ وَٱبْنُ اَمِينِهِ,I bear witness that You are verily the trustee of Allah and the son of His trustee.
,عِشْتَ سَعيداً,"You lived with happiness,"
,وَمَضَيْتَ حَمِيداً,"passed away with praiseworthiness,"
,وَمُتَّ فَقِيداً مَظْلُوماً شَهِيداً,"and died missed, wronged, and martyred."
,وَاَشْهَدُ اَنَّ ٱللَّهَ مُنْجِزٌ مَا وَعَدَكَ,"I also bear witness that
Allah shall inevitably fulfil His promise to You,"
,وَمُهْلِكٌ مَنْ خَذَلَكَ,"exterminate those who disappointed You,"
,وَمُعَذِّبٌ مَنْ قَتَلَكَ,"and chastise those who
slew You."
,وَاَشْهَدُ اَنَّكَ وَفَيْتَ بِعَهْدِ ٱللَّهِ,"I also bear witness that
You fulfilled Your pledge to Allah"
,وَجَاهَدْتَ فِي سَبِيلِهِ حَتَّىٰاَتَاكَ ٱلْيَقِينُ,"and strove hard in His
way until death came
upon You."
,فَلَعَنَ ٱللَّهُ مَنْ قَتَلَكَ,"So, may Allah withhold His mercy on those who slew You."
,وَلَعَنَ ٱللَّهُ مَنْ ظَلَمَكَ,May Allah withhold His mercy on those who wronged You.
,وَلَعَنَ ٱللَّهُ اُمَّةً سَمِعَتْ بِذٰلِكَ فَرَضِيَتْ بِهِ,"May Allah withhold His mercy on the people who, when informed about that, were pleased with it."
,اَللَّهُمَّ إِنِّي اُشْهِدُكَ اَنِّي وَلِيٌّ لِمَنْ وَالاَهُ,"O Allah, I do ask You to witness for me that I am loyalist to those who are loyalists to him"
,وَعَدُوٌّ لِمَنْ عَادَاهُ,"and enemy of those who
are enemies of him."
,بِاَبِي اَنْتَ وَاُمِّي يَا بْنَ رَسُولِ ٱللَّهِ,"May my father and mother be accepted as ransoms for You, O son of Allah’s Messenger."
,اَشْهَدُ اَنَّكَ كُنْتَ نُوراً فِي ٱلاَصْلاَبِ ٱلشَّامِخَةِ,"I bear witness that You
were light in the sublime loins"
,وَٱلاَرْحَامِ ٱلْمُطَهَّرَةِ,and purified wombs;
,لَمْ تُنَجِّسْكَ ٱلْجَاهِلِيَّةُ بِاَنْجَاسِهَا,the impurities of the Ignorance Era could not object You to filth
