line id verse number,arabic text,english translation text
,,
,,Amaal of Hadhrat Abbas(a.s)
,,"To seek fulfilment of legitimate desires and remove difficulties, pray a 2 rakaat salaat of ‘hadiya to Abul Fadhl Abbas(a.s)’Then recite salawat 11 times before and after the following dua:"
,,
,الّلهمَّ صلِّ على مُحمَّدٍ و آلِ مُحمَّدٍ,"O Allah! Send Your Blessings on Muhammad (s.a.w) and the family of Muhammad
X  11"
,,
,يَا كَاشِفَ الْكَرْبِ عَنْ وَجْهِ الْحُسَيْنِ عَليْهِ السَّلَامُاِكْشِفْ كَرْبِيْ بِحَقِّ أخِيْكَ الْحُسَيْنِ عَلَيْهِ السَّلَامُ,"O He who removes hardships on account of the honour of Hussain (a.s)
drive away my hardship for the sake of your brother Hussain )a.s(
X  133"
,,
,الّلهمَّ صلِّ على مُحمَّدٍ و آلِ مُحمَّدٍ,"O Allah! Send Your Blessings on Muhammad (s.a.w) and the family of Muhammad
X  11"
,,
