line id verse number,arabic text,english translation text
[81:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
At Takwir – The Overthrowing"
[81:1],إِذَا الشَّمْسُ كُوِّرَتْ,"When the sun is wound up,
At Takwir – The Overthrowing"
[81:2],وَإِذَا النُّجُومُ انكَدَرَتْ,"when the stars scatter,
At Takwir – The Overthrowing"
[81:3],وَإِذَا الْجِبَالُ سُيِّرَتْ,"when the mountains are set moving,
At Takwir – The Overthrowing"
[81:4],وَإِذَا الْعِشَارُ عُطِّلَتْ,"when the pregnant camels are neglected,
At Takwir – The Overthrowing"
[81:5],وَإِذَا الْوُحُوشُ حُشِرَتْ,"when the wild beasts are mustered,
At Takwir – The Overthrowing"
[81:6],وَإِذَا الْبِحَارُ سُجِّرَتْ,"when the seas are set afire,
At Takwir – The Overthrowing"
[81:7],وَإِذَا النُّفُوسُ زُوِّجَتْ,"when the souls are assorted,
At Takwir – The Overthrowing"
[81:8],وَإِذَا الْمَوْءُودَةُ سُئِلَتْ,"when the girl buried-alive will be asked
At Takwir – The Overthrowing"
[81:9],بِأَيِّ ذَنبٍ قُتِلَتْ,"for what sin she was killed.
At Takwir – The Overthrowing"
[81:10],وَإِذَا الصُّحُفُ نُشِرَتْ,"When the records [of deeds] are unfolded,
At Takwir – The Overthrowing"
[81:11],وَإِذَا السَّمَاءُ كُشِطَتْ,"when the sky is stripped off,
At Takwir – The Overthrowing"
[81:12],وَإِذَا الْجَحِيمُ سُعِّرَتْ,"when hell is set ablaze,
At Takwir – The Overthrowing"
[81:13],وَإِذَا الْجَنَّةُ أُزْلِفَتْ,"when paradise is brought near,
At Takwir – The Overthrowing"
[81:14],عَلِمَتْ نَفْسٌ مَّا أَحْضَرَتْ,"then a soul shall know what it has readied [for itself].
At Takwir – The Overthrowing"
[81:15],فَلَا أُقْسِمُ بِالْخُنَّسِ,"So I swear by the stars that return,
At Takwir – The Overthrowing"
[81:16],الْجَوَارِ الْكُنَّسِ,"the comets,
At Takwir – The Overthrowing"
[81:17],وَاللَّيْلِ إِذَا عَسْعَسَ,"by the night as it approaches,
At Takwir – The Overthrowing"
[81:18],وَالصُّبْحِ إِذَا تَنَفَّسَ,"by the dawn as it breathes:
At Takwir – The Overthrowing"
[81:19],إِنَّهُ لَقَوْلُ رَسُولٍ كَرِيمٍ,"it is indeed the speech of a noble apostle,
At Takwir – The Overthrowing"
[81:20],ذِي قُوَّةٍ عِندَ ذِي الْعَرْشِ مَكِينٍ,"powerful and eminent with the Lord of the Throne,
At Takwir – The Overthrowing"
[81:21],مُّطَاعٍ ثَمَّ أَمِينٍ,"one who is obeyed and is trustworthy as well.
At Takwir – The Overthrowing"
[81:22],وَمَا صَاحِبُكُم بِمَجْنُونٍ,"Your companion is not crazy:
At Takwir – The Overthrowing"
[81:23],وَلَقَدْ رَآهُ بِالْأُفُقِ الْمُبِينِ,"certainly he saw him on the manifest horizon,
At Takwir – The Overthrowing"
[81:24],وَمَا هُوَ عَلَى الْغَيْبِ بِضَنِينٍ,"and he is not miserly concerning the Unseen.
At Takwir – The Overthrowing"
[81:25],وَمَا هُوَ بِقَوْلِ شَيْطَانٍ رَّجِيمٍ,"And it is not the speech of an outcast Satan.
At Takwir – The Overthrowing"
[81:26],فَأَيْنَ تَذْهَبُونَ,"So where are you going?
At Takwir – The Overthrowing"
[81:27],إِنْ هُوَ إِلَّا ذِكْرٌ لِّلْعَالَمِينَ,"It is just a reminder for all the nations,
At Takwir – The Overthrowing"
[81:28],لِمَن شَاءَ مِنكُمْ أَن يَسْتَقِيمَ,"for those of you who wish to walk straight;
At Takwir – The Overthrowing"
[81:29],وَمَا تَشَاءُونَ إِلَّا أَن يَشَاءَ اللَّهُ رَبُّ الْعَالَمِينَ,"but you will not wish unless it is wished by Allah, the Lord of all the worlds.
At Takwir – The Overthrowing"
