line id verse number,arabic text,english translation text
[68:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
Al Qalam – The Pen"
[68:1],ن ۚ وَالْقَلَمِ وَمَا يَسْطُرُونَ,"Nun. By the Pen and what they write:
Al Qalam – The Pen"
[68:2],مَا أَنتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍ,"by your Lord’s blessing, you are not, crazy,
Al Qalam – The Pen"
[68:3],وَإِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍ,"and yours indeed will be an everlasting reward,
Al Qalam – The Pen"
[68:4],وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٍ,"and indeed you possess a great character.
Al Qalam – The Pen"
[68:5],فَسَتُبْصِرُ وَيُبْصِرُونَ,"You will see and they will see,
Al Qalam – The Pen"
[68:6],بِأَييِّكُمُ الْمَفْتُونُ,"which one of you is crazy.
Al Qalam – The Pen"
[68:7],إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِمَن ضَلَّ عَن سَبِيلِهِ وَهُوَ أَعْلَمُ بِالْمُهْتَدِينَ,"Indeed your Lord knows best those who stray from His way, and He knows best those who are guided.
Al Qalam – The Pen"
[68:8],فَلَا تُطِعِ الْمُكَذِّبِينَ,"So do not obey the deniers,
Al Qalam – The Pen"
[68:9],وَدُّوا لَوْ تُدْهِنُ فَيُدْهِنُونَ,"who are eager that you should be flexible, so that they [too] may be flexible [towards you].
Al Qalam – The Pen"
[68:10],وَلَا تُطِعْ كُلَّ حَلَّافٍ مَّهِينٍ,"And do not obey any vile swearer,
Al Qalam – The Pen"
[68:11],هَمَّازٍ مَّشَّاءٍ بِنَمِيمٍ,"scandal-monger, talebearer,
Al Qalam – The Pen"
[68:12],مَّنَّاعٍ لِّلْخَيْرِ مُعْتَدٍ أَثِيمٍ,"hinderer of all good, sinful transgressor,
Al Qalam – The Pen"
