line id verse number,arabic text,english translation text
[74:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
Al Muddaththir – The Cloaked One"
[74:1],يَا أَيُّهَا الْمُدَّثِّرُ,"O you wrapped up in your mantle!
Al Muddaththir – The Cloaked One"
[74:2],قُمْ فَأَنذِرْ,"Rise up and warn!
Al Muddaththir – The Cloaked One"
[74:3],وَرَبَّكَ فَكَبِّرْ,"Magnify your Lord,
Al Muddaththir – The Cloaked One"
[74:4],وَثِيَابَكَ فَطَهِّرْ,"and purify your clothes,
Al Muddaththir – The Cloaked One"
[74:5],وَالرُّجْزَ فَاهْجُرْ,"and keep away from all impurity!
Al Muddaththir – The Cloaked One"
[74:6],وَلَا تَمْنُن تَسْتَكْثِرُ,"Do not grant a favour seeking a greater gain,
Al Muddaththir – The Cloaked One"
[74:7],وَلِرَبِّكَ فَاصْبِرْ,"and be patient for the sake of your Lord.
Al Muddaththir – The Cloaked One"
[74:8],فَإِذَا نُقِرَ فِي النَّاقُورِ,"When the Trumpet will be sounded,
Al Muddaththir – The Cloaked One"
[74:9],فَذَٰلِكَ يَوْمَئِذٍ يَوْمٌ عَسِيرٌ,"that will be a day of hardship,
Al Muddaththir – The Cloaked One"
[74:10],عَلَى الْكَافِرِينَ غَيْرُ يَسِيرٍ,"not at all easy for the faithless.
Al Muddaththir – The Cloaked One"
[74:11],ذَرْنِي وَمَنْ خَلَقْتُ وَحِيدًا,"Leave Me [to deal] with him whom I created alone,
Al Muddaththir – The Cloaked One"
[74:12],وَجَعَلْتُ لَهُ مَالًا مَّمْدُودًا,"and furnished him with extensive means,
Al Muddaththir – The Cloaked One"
[74:13],وَبَنِينَ شُهُودًا,"[gave him] sons to be at his side,
Al Muddaththir – The Cloaked One"
[74:14],وَمَهَّدتُّ لَهُ تَمْهِيدًا,"and facilitated [all matters] for him.
Al Muddaththir – The Cloaked One"
[74:15],ثُمَّ يَطْمَعُ أَنْ أَزِيدَ,"Still he is eager that I should give him more.
Al Muddaththir – The Cloaked One"
