line id verse number,arabic text,english translation text
[71:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
Nuh – Noah"
[71:1],إِنَّا أَرْسَلْنَا نُوحًا إِلَىٰ قَوْمِهِ أَنْ أَنذِرْ قَوْمَكَ مِن قَبْلِ أَن يَأْتِيَهُمْ عَذَابٌ أَلِيمٌ,"Indeed We sent Noah to his people, [saying,] ‘Warn your people before a painful punishment overtakes them.’
Nuh – Noah"
[71:2],قَالَ يَا قَوْمِ إِنِّي لَكُمْ نَذِيرٌ مُّبِينٌ,"He said, ‘O my people! Indeed, I am a manifest warner to you.
Nuh – Noah"
[71:3],أَنِ اعْبُدُوا اللَّهَ وَاتَّقُوهُ وَأَطِيعُونِ,"Worship Allah and be wary of Him, and obey me,
Nuh – Noah"
[71:4],يَغْفِرْ لَكُم مِّن ذُنُوبِكُمْ وَيُؤَخِّرْكُمْ إِلَىٰ أَجَلٍ مُّسَمًّى ۚ إِنَّ أَجَلَ اللَّهِ إِذَا جَاءَ لَا يُؤَخَّرُ ۖ لَوْ كُنتُمْ تَعْلَمُونَ,"that He may forgive you some of your sins and respite you until a specified time. Indeed when Allah’s [appointed] time comes, it cannot be deferred, if you know.’
Nuh – Noah"
[71:5],قَالَ رَبِّ إِنِّي دَعَوْتُ قَوْمِي لَيْلًا وَنَهَارًا,"He said, ‘My Lord! Indeed, I have summoned my people night and day
Nuh – Noah"
[71:6],فَلَمْ يَزِدْهُمْ دُعَائِي إِلَّا فِرَارًا,"but my summons only increases their evasion.
Nuh – Noah"
[71:7],وَإِنِّي كُلَّمَا دَعَوْتُهُمْ لِتَغْفِرَ لَهُمْ جَعَلُوا أَصَابِعَهُمْ فِي آذَانِهِمْ وَاسْتَغْشَوْا ثِيَابَهُمْ وَأَصَرُّوا وَاسْتَكْبَرُوا اسْتِكْبَارًا,"Indeed whenever I have summoned them, so that You might forgive them, they would put their fingers into their ears and draw their cloaks over their heads, and they were persistent [in their unfaith], and disdainful in [their] arrogance.
Nuh – Noah"
[71:8],ثُمَّ إِنِّي دَعَوْتُهُمْ جِهَارًا,"Again I summoned them aloud,
Nuh – Noah"
[71:9],ثُمَّ إِنِّي أَعْلَنتُ لَهُمْ وَأَسْرَرْتُ لَهُمْ إِسْرَارًا,"and again appealed to them publicly and confided with them privately,
Nuh – Noah"
[71:10],فَقُلْتُ اسْتَغْفِرُوا رَبَّكُمْ إِنَّهُ كَانَ غَفَّارًا,"telling [them]: ‘‘Plead to your Lord for forgiveness. Indeed, He is all-forgiving.
Nuh – Noah"
[71:11],يُرْسِلِ السَّمَاءَ عَلَيْكُم مِّدْرَارًا,"He will send for you abundant rains from the sky,
Nuh – Noah"
[71:12],وَيُمْدِدْكُم بِأَمْوَالٍ وَبَنِينَ وَيَجْعَل لَّكُمْ جَنَّاتٍ وَيَجْعَل لَّكُمْ أَنْهَارًا,"and aid you with wealth and sons, and provide you with gardens and provide you with streams.
Nuh – Noah"
[71:13],مَّا لَكُمْ لَا تَرْجُونَ لِلَّهِ وَقَارًا,"What is the matter with you that you do not look upon Allah with veneration,
Nuh – Noah"
[71:14],وَقَدْ خَلَقَكُمْ أَطْوَارًا,"though He has created you in [various] stages?
Nuh – Noah"
[71:15],أَلَمْ تَرَوْا كَيْفَ خَلَقَ اللَّهُ سَبْعَ سَمَاوَاتٍ طِبَاقًا,"Have you not seen how Allah has created the seven heavens in layers,
Nuh – Noah"
[71:16],وَجَعَلَ الْقَمَرَ فِيهِنَّ نُورًا وَجَعَلَ الشَّمْسَ سِرَاجًا,"and has made therein the moon for a light and the sun for a lamp?
Nuh – Noah"
[71:17],وَاللَّهُ أَنبَتَكُم مِّنَ الْأَرْضِ نَبَاتًا,"Allah made you grow from the earth, with a [vegetable] growth.
Nuh – Noah"
[71:18],ثُمَّ يُعِيدُكُمْ فِيهَا وَيُخْرِجُكُمْ إِخْرَاجًا,"Then He makes you return to it, and He will bring you forth [without fail].
Nuh – Noah"
[71:19],وَاللَّهُ جَعَلَ لَكُمُ الْأَرْضَ بِسَاطًا,"Allah has made the earth a vast expanse for you
Nuh – Noah"
[71:20],لِّتَسْلُكُوا مِنْهَا سُبُلًا فِجَاجًا,"so that you may travel over its spacious ways.’’ ’
Nuh – Noah"
[71:21],قَالَ نُوحٌ رَّبِّ إِنَّهُمْ عَصَوْنِي وَاتَّبَعُوا مَن لَّمْ يَزِدْهُ مَالُهُ وَوَلَدُهُ إِلَّا خَسَارًا,"Noah said, ‘My Lord! They have disobeyed me, following someone whose wealth and children only add to his loss,
Nuh – Noah"
[71:22],وَمَكَرُوا مَكْرًا كُبَّارًا,"and they have devised an outrageous plot.
Nuh – Noah"
[71:23],وَقَالُوا لَا تَذَرُنَّ آلِهَتَكُمْ وَلَا تَذَرُنَّ وَدًّا وَلَا سُوَاعًا وَلَا يَغُوثَ وَيَعُوقَ وَنَسْرًا,"They say, ‘‘Do not abandon your gods. Do not abandon Wadd, nor Suwa, nor Yaghuth, Ya‘uq and Nasr,’’
Nuh – Noah"
[71:24],وَقَدْ أَضَلُّوا كَثِيرًا ۖ وَلَا تَزِدِ الظَّالِمِينَ إِلَّا ضَلَالًا,"and already they have led many astray. Do not increase the wrongdoers in anything but error.’
Nuh – Noah"
[71:25],مِّمَّا خَطِيئَاتِهِمْ أُغْرِقُوا فَأُدْخِلُوا نَارًا فَلَمْ يَجِدُوا لَهُم مِّن دُونِ اللَّهِ أَنصَارًا,"They were drowned because of their iniquities, then made to enter a Fire, and they did not find any helpers for themselves besides Allah.
Nuh – Noah"
[71:26],وَقَالَ نُوحٌ رَّبِّ لَا تَذَرْ عَلَى الْأَرْضِ مِنَ الْكَافِرِينَ دَيَّارًا,"And Noah said, ‘My Lord! ‘Do not leave on the earth any inhabitant from among the faithless.
Nuh – Noah"
[71:27],إِنَّكَ إِن تَذَرْهُمْ يُضِلُّوا عِبَادَكَ وَلَا يَلِدُوا إِلَّا فَاجِرًا كَفَّارًا,"If You leave them, they will lead astray Your servants, and will beget none except vicious ingrates.
Nuh – Noah"
[71:28],رَّبِّ اغْفِرْ لِي وَلِوَالِدَيَّ وَلِمَن دَخَلَ بَيْتِيَ مُؤْمِنًا وَلِلْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ وَلَا تَزِدِ الظَّالِمِينَ إِلَّا تَبَارًا,"My Lord! Forgive me and my parents, and whoever enters my house in faith, and the faithful men and women, and do not increase the wrongdoers in anything but ruin.’
Nuh – Noah"
