line id verse number,arabic text,english translation text
[54:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
Al Qamar – The Moon"
[54:1],اقْتَرَبَتِ السَّاعَةُ وَانشَقَّ الْقَمَرُ,"The Hour has drawn near and the moon is split.
Al Qamar – The Moon"
[54:2],وَإِن يَرَوْا آيَةً يُعْرِضُوا وَيَقُولُوا سِحْرٌ مُّسْتَمِرٌّ,"If they see a sign, they turn away, and say, ‘An incessant magic!’
Al Qamar – The Moon"
[54:3],وَكَذَّبُوا وَاتَّبَعُوا أَهْوَاءَهُمْ ۚ وَكُلُّ أَمْرٍ مُّسْتَقِرٌّ,"They denied and followed their own desires, and every matter has a setting [appropriate to it].
Al Qamar – The Moon"
[54:4],وَلَقَدْ جَاءَهُم مِّنَ الْأَنبَاءِ مَا فِيهِ مُزْدَجَرٌ,"There have already come to them reports containing admonishment,
Al Qamar – The Moon"
[54:5],حِكْمَةٌ بَالِغَةٌ ۖ فَمَا تُغْنِ النُّذُرُ,"[and representing] far-reaching wisdom; but warnings are of no avail!
Al Qamar – The Moon"
[54:6],فَتَوَلَّ عَنْهُمْ ۘ يَوْمَ يَدْعُ الدَّاعِ إِلَىٰ شَيْءٍ نُّكُرٍ,"So turn away from them! The day when the Caller calls to a dire thing,
Al Qamar – The Moon"
[54:7],خُشَّعًا أَبْصَارُهُمْ يَخْرُجُونَ مِنَ الْأَجْدَاثِ كَأَنَّهُمْ جَرَادٌ مُّنتَشِرٌ,"they will emerge from the graves as if they were scattered locusts with a humbled look [in their eyes],
Al Qamar – The Moon"
[54:8],مُّهْطِعِينَ إِلَى الدَّاعِ ۖ يَقُولُ الْكَافِرُونَ هَٰذَا يَوْمٌ عَسِرٌ,"scrambling toward the summoner. The faithless will say, ‘This is a hard day!’
Al Qamar – The Moon"
[54:9],كَذَّبَتْ قَبْلَهُمْ قَوْمُ نُوحٍ فَكَذَّبُوا عَبْدَنَا وَقَالُوا مَجْنُونٌ وَازْدُجِرَ,"The people of Noah impugned before them. So they impugned Our servant and said, ‘A crazy man,’ and he was reviled.
Al Qamar – The Moon"
[54:10],فَدَعَا رَبَّهُ أَنِّي مَغْلُوبٌ فَانتَصِرْ,"Thereat he invoked his Lord, [saying,] ‘I have been overcome, so help [me].’
Al Qamar – The Moon"
[54:11],فَفَتَحْنَا أَبْوَابَ السَّمَاءِ بِمَاءٍ مُّنْهَمِرٍ,"Then We opened the gates of the sky with pouring waters,
Al Qamar – The Moon"
