line id verse number,arabic text,english translation text
[101:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
Al Qari’ah – The Calamity"
[101:1],الْقَارِعَةُ,"The Catastrophe!
Al Qari’ah – The Calamity"
[101:2],مَا الْقَارِعَةُ,"What is the Catastrophe?
Al Qari’ah – The Calamity"
[101:3],وَمَا أَدْرَاكَ مَا الْقَارِعَةُ,"What will show you what is the Catastrophe?
Al Qari’ah – The Calamity"
[101:4],يَوْمَ يَكُونُ النَّاسُ كَالْفَرَاشِ الْمَبْثُوثِ,"[It is] the day when mankind will be like scattered moths
Al Qari’ah – The Calamity"
[101:5],وَتَكُونُ الْجِبَالُ كَالْعِهْنِ الْمَنفُوشِ,"and the mountains like carded wool.
Al Qari’ah – The Calamity"
[101:6],فَأَمَّا مَن ثَقُلَتْ مَوَازِينُهُ,"As for him, whose deeds weigh heavy in the scales,
Al Qari’ah – The Calamity"
[101:7],فَهُوَ فِي عِيشَةٍ رَّاضِيَةٍ,"he will have a pleasing life.
Al Qari’ah – The Calamity"
[101:8],وَأَمَّا مَنْ خَفَّتْ مَوَازِينُهُ,"But as for him, whose deeds weigh light in the scales,
Al Qari’ah – The Calamity"
[101:9],فَأُمُّهُ هَاوِيَةٌ,"his home will be the Abyss.
Al Qari’ah – The Calamity"
[101:10],وَمَا أَدْرَاكَ مَا هِيَهْ,"And what will show you what it is?
Al Qari’ah – The Calamity"
[101:11],نَارٌ حَامِيَةٌ,"It is a scorching fire!
Al Qari’ah – The Calamity"
