line id verse number,arabic text,english translation text
[82:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
Al Infitar – The Cleaving"
[82:1],إِذَا السَّمَاءُ انفَطَرَتْ,"When the sky is rent apart,
Al Infitar – The Cleaving"
[82:2],وَإِذَا الْكَوَاكِبُ انتَثَرَتْ,"when the stars are scattered,
Al Infitar – The Cleaving"
[82:3],وَإِذَا الْبِحَارُ فُجِّرَتْ,"when the seas are merged,
Al Infitar – The Cleaving"
[82:4],وَإِذَا الْقُبُورُ بُعْثِرَتْ,"when the graves are overturned,
Al Infitar – The Cleaving"
[82:5],عَلِمَتْ نَفْسٌ مَّا قَدَّمَتْ وَأَخَّرَتْ,"then a soul shall know what it has sent ahead and left behind.
Al Infitar – The Cleaving"
[82:6],يَا أَيُّهَا الْإِنسَانُ مَا غَرَّكَ بِرَبِّكَ الْكَرِيمِ,"O man! What has deceived you about your generous Lord,
Al Infitar – The Cleaving"
[82:7],الَّذِي خَلَقَكَ فَسَوَّاكَ فَعَدَلَكَ,"who created you and proportioned you, and gave you an upright nature,
Al Infitar – The Cleaving"
[82:8],فِي أَيِّ صُورَةٍ مَّا شَاءَ رَكَّبَكَ,"and composed you in any form that He wished?
Al Infitar – The Cleaving"
[82:9],كَلَّا بَلْ تُكَذِّبُونَ بِالدِّينِ,"No! Indeed, you deny the Retribution.
Al Infitar – The Cleaving"
[82:10],وَإِنَّ عَلَيْكُمْ لَحَافِظِينَ,"Indeed, there are over you watchers,
Al Infitar – The Cleaving"
[82:11],كِرَامًا كَاتِبِينَ,"noble writers,
Al Infitar – The Cleaving"
[82:12],يَعْلَمُونَ مَا تَفْعَلُونَ,"who know whatever you do.
Al Infitar – The Cleaving"
[82:13],إِنَّ الْأَبْرَارَ لَفِي نَعِيمٍ,"Indeed the pious shall be amid bliss,
Al Infitar – The Cleaving"
[82:14],وَإِنَّ الْفُجَّارَ لَفِي جَحِيمٍ,"and indeed the vicious shall be in hell,
Al Infitar – The Cleaving"
[82:15],يَصْلَوْنَهَا يَوْمَ الدِّينِ,"entering it on the Day of Retribution,
Al Infitar – The Cleaving"
[82:16],وَمَا هُمْ عَنْهَا بِغَائِبِينَ,"and they shall not be absent from it.
Al Infitar – The Cleaving"
[82:17],وَمَا أَدْرَاكَ مَا يَوْمُ الدِّينِ,"And what will show you what is the Day of Retribution?
Al Infitar – The Cleaving"
[82:18],ثُمَّ مَا أَدْرَاكَ مَا يَوْمُ الدِّينِ,"Again, what will show you what is the Day of Retribution?
Al Infitar – The Cleaving"
[82:19],يَوْمَ لَا تَمْلِكُ نَفْسٌ لِّنَفْسٍ شَيْئًا ۖ وَالْأَمْرُ يَوْمَئِذٍ لِّلَّهِ,"It is a day when no soul will be of any avail to another soul and all command that day will belong to Allah.
Al Infitar – The Cleaving"
