line id verse number,arabic text,english translation text
[85:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
Al Buruj – The Mansion of the Stars"
[85:1],وَالسَّمَاءِ ذَاتِ الْبُرُوجِ,"By the heaven with its Houses,
Al Buruj – The Mansion of the Stars"
[85:2],وَالْيَوْمِ الْمَوْعُودِ,"by the Promised Day,
Al Buruj – The Mansion of the Stars"
[85:3],وَشَاهِدٍ وَمَشْهُودٍ,"by the Witness and the Witnessed:
Al Buruj – The Mansion of the Stars"
[85:4],قُتِلَ أَصْحَابُ الْأُخْدُودِ,"perish the People of the Ditch!
Al Buruj – The Mansion of the Stars"
[85:5],النَّارِ ذَاتِ الْوَقُودِ,"The fire abounding in fuel,
Al Buruj – The Mansion of the Stars"
[85:6],إِذْ هُمْ عَلَيْهَا قُعُودٌ,"above which they sat
Al Buruj – The Mansion of the Stars"
[85:7],وَهُمْ عَلَىٰ مَا يَفْعَلُونَ بِالْمُؤْمِنِينَ شُهُودٌ,"as they were themselves witnesses to what they did to the faithful.
Al Buruj – The Mansion of the Stars"
[85:8],وَمَا نَقَمُوا مِنْهُمْ إِلَّا أَن يُؤْمِنُوا بِاللَّهِ الْعَزِيزِ الْحَمِيدِ,"They were vindictive towards them only because they had faith in Allah, the All-mighty and the All-laudable,
Al Buruj – The Mansion of the Stars"
[85:9],الَّذِي لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ ۚ وَاللَّهُ عَلَىٰ كُلِّ شَيْءٍ شَهِيدٌ,"to whom belongs the kingdom of the heavens and the earth, and Allah is witness to all things.
Al Buruj – The Mansion of the Stars"
[85:10],إِنَّ الَّذِينَ فَتَنُوا الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ ثُمَّ لَمْ يَتُوبُوا فَلَهُمْ عَذَابُ جَهَنَّمَ وَلَهُمْ عَذَابُ الْحَرِيقِ,"Indeed those who persecute the faithful, men and women, and do not repent thereafter, there is the punishment of hell for them and the punishment of burning.
Al Buruj – The Mansion of the Stars"
[85:11],إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ جَنَّاتٌ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ ۚ ذَٰلِكَ الْفَوْزُ الْكَبِيرُ,"Indeed those who have faith and do righteous deeds—for them will be gardens with streams running in them. That is the supreme success.
Al Buruj – The Mansion of the Stars"
[85:12],إِنَّ بَطْشَ رَبِّكَ لَشَدِيدٌ,"Indeed your Lord’s striking is severe.
Al Buruj – The Mansion of the Stars"
[85:13],إِنَّهُ هُوَ يُبْدِئُ وَيُعِيدُ,"It is indeed He who originates and brings back,
Al Buruj – The Mansion of the Stars"
[85:14],وَهُوَ الْغَفُورُ الْوَدُودُ,"and He is the All-forgiving, the All-affectionate,
Al Buruj – The Mansion of the Stars"
[85:15],ذُو الْعَرْشِ الْمَجِيدُ,"Lord of the Throne, the All-glorious,
Al Buruj – The Mansion of the Stars"
[85:16],فَعَّالٌ لِّمَا يُرِيدُ,"doer of what He desires.
Al Buruj – The Mansion of the Stars"
[85:17],هَلْ أَتَاكَ حَدِيثُ الْجُنُودِ,"Did you receive the story of the hosts
Al Buruj – The Mansion of the Stars"
[85:18],فِرْعَوْنَ وَثَمُودَ,"of Pharaoh and Thamud?
Al Buruj – The Mansion of the Stars"
[85:19],بَلِ الَّذِينَ كَفَرُوا فِي تَكْذِيبٍ,"Indeed the faithless dwell in denial,
Al Buruj – The Mansion of the Stars"
[85:20],وَاللَّهُ مِن وَرَائِهِم مُّحِيطٌ,"and Allah besieges them from all around.
Al Buruj – The Mansion of the Stars"
[85:21],بَلْ هُوَ قُرْآنٌ مَّجِيدٌ,"Indeed it is a glorious Quran,
Al Buruj – The Mansion of the Stars"
[85:22],فِي لَوْحٍ مَّحْفُوظٍ,"in a preserved tablet.
Al Buruj – The Mansion of the Stars"
