line id verse number,arabic text,english translation text
[89:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
Al Fajr – The Dawn"
[89:1],وَالْفَجْرِ,"By the Dawn,
Al Fajr – The Dawn"
[89:2],وَلَيَالٍ عَشْرٍ,"by the ten nights,
Al Fajr – The Dawn"
[89:3],وَالشَّفْعِ وَالْوَتْرِ,"by the Even and the Odd,
Al Fajr – The Dawn"
[89:4],وَاللَّيْلِ إِذَا يَسْرِ,"by the night when it departs!
Al Fajr – The Dawn"
[89:5],هَلْ فِي ذَٰلِكَ قَسَمٌ لِّذِي حِجْرٍ,"Is there an oath in that for one possessing intellect?
Al Fajr – The Dawn"
[89:6],أَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِعَادٍ,"Have you not regarded how your Lord dealt with [the people of] ‘Ad,
Al Fajr – The Dawn"
[89:7],إِرَمَ ذَاتِ الْعِمَادِ,"[and] Iram, [the city] of the pillars,
Al Fajr – The Dawn"
[89:8],الَّتِي لَمْ يُخْلَقْ مِثْلُهَا فِي الْبِلَادِ,"the like of which was not created among cities,
Al Fajr – The Dawn"
[89:9],وَثَمُودَ الَّذِينَ جَابُوا الصَّخْرَ بِالْوَادِ,"and [the people of] Thamud, who hollowed out the rocks in the valley,
Al Fajr – The Dawn"
[89:10],وَفِرْعَوْنَ ذِي الْأَوْتَادِ,"and Pharaoh, the impaler
Al Fajr – The Dawn"
[89:11],الَّذِينَ طَغَوْا فِي الْبِلَادِ,"—those who rebelled [against Allah] in their cities
Al Fajr – The Dawn"
[89:12],فَأَكْثَرُوا فِيهَا الْفَسَادَ,"and caused much corruption in them,
Al Fajr – The Dawn"
[89:13],فَصَبَّ عَلَيْهِمْ رَبُّكَ سَوْطَ عَذَابٍ,"so your Lord poured on them lashes of punishment.
Al Fajr – The Dawn"
[89:14],إِنَّ رَبَّكَ لَبِالْمِرْصَادِ,"Indeed your Lord is in ambush.
Al Fajr – The Dawn"
[89:15],فَأَمَّا الْإِنسَانُ إِذَا مَا ابْتَلَاهُ رَبُّهُ فَأَكْرَمَهُ وَنَعَّمَهُ فَيَقُولُ رَبِّي أَكْرَمَنِ,"As for man, whenever his Lord tests him, and grants him honour, and blesses him, he says, ‘My Lord has honoured me.’
Al Fajr – The Dawn"
[89:16],وَأَمَّا إِذَا مَا ابْتَلَاهُ فَقَدَرَ عَلَيْهِ رِزْقَهُ فَيَقُولُ رَبِّي أَهَانَنِ,"But when He tests him and tightens for him his provision, he says, ‘My Lord has humiliated me.’
Al Fajr – The Dawn"
[89:17],كَلَّا ۖ بَل لَّا تُكْرِمُونَ الْيَتِيمَ,"No indeed! No, you do not honour the orphan,
Al Fajr – The Dawn"
[89:18],وَلَا تَحَاضُّونَ عَلَىٰ طَعَامِ الْمِسْكِينِ,"and do not urge the feeding of the needy.
Al Fajr – The Dawn"
[89:19],وَتَأْكُلُونَ التُّرَاثَ أَكْلًا لَّمًّا,"You eat the inheritance rapaciously,
Al Fajr – The Dawn"
[89:20],وَتُحِبُّونَ الْمَالَ حُبًّا جَمًّا,"and love wealth with much fondness.
Al Fajr – The Dawn"
[89:21],كَلَّا إِذَا دُكَّتِ الْأَرْضُ دَكًّا دَكًّا,"No indeed! When the earth is levelled to a plain,
Al Fajr – The Dawn"
[89:22],وَجَاءَ رَبُّكَ وَالْمَلَكُ صَفًّا صَفًّا,"and your Lord [’s edict] arrives with the angels in ranks,
Al Fajr – The Dawn"
[89:23],وَجِيءَ يَوْمَئِذٍ بِجَهَنَّمَ ۚ يَوْمَئِذٍ يَتَذَكَّرُ الْإِنسَانُ وَأَنَّىٰ لَهُ الذِّكْرَىٰ,"the day when hell is brought [near], man will take admonition on that day, but what will that admonition avail him?
Al Fajr – The Dawn"
[89:24],يَقُولُ يَا لَيْتَنِي قَدَّمْتُ لِحَيَاتِي,"He will say, ‘Alas, had I sent ahead for my life [in the Hereafter]!’
Al Fajr – The Dawn"
[89:25],فَيَوْمَئِذٍ لَّا يُعَذِّبُ عَذَابَهُ أَحَدٌ,"On that day none shall punish as He punishes,
Al Fajr – The Dawn"
[89:26],وَلَا يُوثِقُ وَثَاقَهُ أَحَدٌ,"and none shall bind as He binds.
Al Fajr – The Dawn"
[89:27],يَا أَيَّتُهَا النَّفْسُ الْمُطْمَئِنَّةُ,"‘O soul at peace!
Al Fajr – The Dawn"
[89:28],ارْجِعِي إِلَىٰ رَبِّكِ رَاضِيَةً مَّرْضِيَّةً,"Return to your Lord, pleased and pleasing!
Al Fajr – The Dawn"
[89:29],فَادْخُلِي فِي عِبَادِي,"Then enter among My servants,
Al Fajr – The Dawn"
[89:30],وَادْخُلِي جَنَّتِي,"and enter My paradise!’
Al Fajr – The Dawn"
