line id verse number,arabic text,english translation text
[52:0],بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the Name of Allah, the All-beneficent, the All-merciful.
At Tur – The Mount"
[52:1],وَالطُّورِ,"By the Mount [Sinai],
At Tur – The Mount"
[52:2],وَكِتَابٍ مَّسْطُورٍ,"by the Book inscribed
At Tur – The Mount"
[52:3],فِي رَقٍّ مَّنشُورٍ,"on an unrolled parchment;
At Tur – The Mount"
[52:4],وَالْبَيْتِ الْمَعْمُورِ,"by the House greatly frequented;
At Tur – The Mount"
[52:5],وَالسَّقْفِ الْمَرْفُوعِ,"by the vault raised high,
At Tur – The Mount"
[52:6],وَالْبَحْرِ الْمَسْجُورِ,"by the surging sea:
At Tur – The Mount"
[52:7],إِنَّ عَذَابَ رَبِّكَ لَوَاقِعٌ,"indeed your Lord’s punishment will surely befall.
At Tur – The Mount"
[52:8],مَّا لَهُ مِن دَافِعٍ,"There is none who can avert it.
At Tur – The Mount"
[52:9],يَوْمَ تَمُورُ السَّمَاءُ مَوْرًا,"On the day when the sky whirls violently,
At Tur – The Mount"
[52:10],وَتَسِيرُ الْجِبَالُ سَيْرًا,"and the mountains move with an awful motion:
At Tur – The Mount"
[52:11],فَوَيْلٌ يَوْمَئِذٍ لِّلْمُكَذِّبِينَ,"woe to the deniers on that day
At Tur – The Mount"
[52:12],الَّذِينَ هُمْ فِي خَوْضٍ يَلْعَبُونَ,"—those who play around in vain talk,
At Tur – The Mount"
[52:13],يَوْمَ يُدَعُّونَ إِلَىٰ نَارِ جَهَنَّمَ دَعًّا,"the day when they will be shoved forcibly toward the fire of hell, [and told:]
At Tur – The Mount"
[52:14],هَٰذِهِ النَّارُ الَّتِي كُنتُم بِهَا تُكَذِّبُونَ,"‘This is the Fire which you used to deny!
At Tur – The Mount"
[52:15],أَفَسِحْرٌ هَٰذَا أَمْ أَنتُمْ لَا تُبْصِرُونَ,"Is this, then, [also] magic, or is it you who do not perceive?
At Tur – The Mount"
[52:16],اصْلَوْهَا فَاصْبِرُوا أَوْ لَا تَصْبِرُوا سَوَاءٌ عَلَيْكُمْ ۖ إِنَّمَا تُجْزَوْنَ مَا كُنتُمْ تَعْمَلُونَ,"Enter it, and it will be the same for you whether you are patient or impatient. You are only being requited for what you used to do.’
At Tur – The Mount"
[52:17],إِنَّ الْمُتَّقِينَ فِي جَنَّاتٍ وَنَعِيمٍ,"Indeed the Godwary will be amid gardens and bliss,
At Tur – The Mount"
[52:18],فَاكِهِينَ بِمَا آتَاهُمْ رَبُّهُمْ وَوَقَاهُمْ رَبُّهُمْ عَذَابَ الْجَحِيمِ,"rejoicing because of what their Lord has given them, and that their Lord has saved them from the punishment of hell.
At Tur – The Mount"
[52:19],كُلُوا وَاشْرَبُوا هَنِيئًا بِمَا كُنتُمْ تَعْمَلُونَ,"[They will be told:] ‘Enjoy your food and drink, [as a reward] for what you used to do.’
At Tur – The Mount"
[52:20],مُتَّكِئِينَ عَلَىٰ سُرُرٍ مَّصْفُوفَةٍ ۖ وَزَوَّجْنَاهُم بِحُورٍ عِينٍ,"They will be reclining on arrayed couches, and We will wed them to big-eyed houris.
At Tur – The Mount"
[52:21],وَالَّذِينَ آمَنُوا وَاتَّبَعَتْهُمْ ذُرِّيَّتُهُم بِإِيمَانٍ أَلْحَقْنَا بِهِمْ ذُرِّيَّتَهُمْ وَمَا أَلَتْنَاهُم مِّنْ عَمَلِهِم مِّن شَيْءٍ ۚ كُلُّ امْرِئٍ بِمَا كَسَبَ رَهِينٌ,"The faithful and their descendants who followed them in faith—We will make their descendants join them, and We will not stint anything from [the reward of] their deeds. Every person is hostage to what he has earned.
At Tur – The Mount"
[52:22],وَأَمْدَدْنَاهُم بِفَاكِهَةٍ وَلَحْمٍ مِّمَّا يَشْتَهُونَ,"We will provide them with fruits and meat, such as they desire.
At Tur – The Mount"
[52:23],يَتَنَازَعُونَ فِيهَا كَأْسًا لَّا لَغْوٌ فِيهَا وَلَا تَأْثِيمٌ,"There they will pass from hand to hand a cup wherein there will be neither any vain talk nor sinful speech.
At Tur – The Mount"
[52:24],وَيَطُوفُ عَلَيْهِمْ غِلْمَانٌ لَّهُمْ كَأَنَّهُمْ لُؤْلُؤٌ مَّكْنُونٌ,"They will be waited upon by their youths, as if they were guarded pearls.
At Tur – The Mount"
[52:25],وَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍ يَتَسَاءَلُونَ,"They will turn to one another, questioning each other.
At Tur – The Mount"
[52:26],قَالُوا إِنَّا كُنَّا قَبْلُ فِي أَهْلِنَا مُشْفِقِينَ,"They will say, ‘Indeed, aforetime, we used to be apprehensive about our families.
At Tur – The Mount"
[52:27],فَمَنَّ اللَّهُ عَلَيْنَا وَوَقَانَا عَذَابَ السَّمُومِ,"But Allah showed us favour and He saved us from the punishment of the [infernal] miasma.
At Tur – The Mount"
[52:28],إِنَّا كُنَّا مِن قَبْلُ نَدْعُوهُ ۖ إِنَّهُ هُوَ الْبَرُّ الرَّحِيمُ,"We used to supplicate Him aforetime. Indeed He is the All-benign, the All-merciful.’
At Tur – The Mount"
[52:29],فَذَكِّرْ فَمَا أَنتَ بِنِعْمَتِ رَبِّكَ بِكَاهِنٍ وَلَا مَجْنُونٍ,"So admonish. By your Lord’s blessing, you are not a soothsayer, nor mad.
At Tur – The Mount"
[52:30],أَمْ يَقُولُونَ شَاعِرٌ نَّتَرَبَّصُ بِهِ رَيْبَ الْمَنُونِ,"Do they say, ‘[He is] a poet, for whom we await a fatal accident’?
At Tur – The Mount"
[52:31],قُلْ تَرَبَّصُوا فَإِنِّي مَعَكُم مِّنَ الْمُتَرَبِّصِينَ,"Say, ‘Wait! I too am waiting along with you.’
At Tur – The Mount"
[52:32],أَمْ تَأْمُرُهُمْ أَحْلَامُهُم بِهَٰذَا ۚ أَمْ هُمْ قَوْمٌ طَاغُونَ,"Is it their intellect which prompts them to [say] this, or are they a rebellious lot?
At Tur – The Mount"
[52:33],أَمْ يَقُولُونَ تَقَوَّلَهُ ۚ بَل لَّا يُؤْمِنُونَ,"Do they say, ‘He has improvised it [himself]?’ Rather, they have no faith!
At Tur – The Mount"
