line id verse number,urdu transliteration text,english translation text
,"Beta hai tu Ali Ka, Zahra ki tu Dua hai
Shabbir tera Aaka, Ummul Baneen Maa hai
Har Surato chalan mai Haider se na juda hai
Ta hashr tuj se kaayam dunya main bas wafa hai","You are Ali's (as) Son, You are Zahra's (as) Dua.
Shabbir {Hussain (as) } is your Master, Ummul Baneen is Your Mother
In every appearance (instance) you are no different then Haider { Ali (as) }
Till the day of resurrection there will be no loyalty like yours"
,"(Abbas (as), Abbas (as), Abbas (as)
(Abbas (as), Ababs (as), Ababs (as)) x2",
,"Tere Alam ko thaame, Har shaks keh raha hai
Mazloome Kerbala ka, Zainab ka waasta hai
Pardesi koyi aysa, Pardes me na ujde
Sadke mei uske jis ka, Ghar baar lutgaya hai","Whenever someone holds on to your Alam, Everyone keeps saying
For the sake of the one who was oppressed in Kerbala and for the sake of Zainab
Never should a stranger face what she did in a foreign land
For the sake of the one whose household got looted (in a foreign land)"
,"(Abbas (as), Abbas (as), Abbas (as)
(Abbas (as), Ababs (as), Ababs (as)) x2",
,"Us wakt jabke Zainab, Darbaar mei gayi thi
Qari Namazio sey, Mehfil saji huwi thi
Zaalim yeh puchta tha, Ghazi tera kaha hai
Baalo se muh chupaaye, Zainab yeh keh rahi thi","At the time that Zainab (as) went to the court (of yazid)
The gathering (in the court) was filled with reciters (of quran) and people that pray
The oppressor used to ask, where is your flag bearer?
Hiding her face with her hair, Zainab (as) used to say"
,"(Abbas (as), Abbas (as), Abbas (as)
(Abbas (as), Ababs (as), Ababs (as)) x2",
,"Taqdeer ke sataye, tere dar pe sar jhukaye
Ashko ki iltija ham, Ghaazi tuje sunaye
Beemare saaribaan ke, Zakhmo ka waasta hai
Jitne bhi khasta dil hai, Mowla shifa wo paaye","Fate has betrayed (been unfair to) me and I lower my head at your doorstep
With tears I have come to ask you for my requests
For the sake of the pain of the one(Imam Zainul abideen)  who was sick (on the day of Ashura)
Grant everyone with a broken heart (unfulfilled wishes) their prayers"
,"(Abbas (as), Abbas (as), Abbas (as)
(Abbas (as), Ababs (as), Ababs (as)) x2",
,"Dil ki muraad Gazi , tere Alam se paaey
Roti huwi jo maaen, Tere Alam pe aaey
Zahra ke dardey pehlu ka, Deti hai waasta
Fizza ki kaneezi mei, Mera bhi naam aaey","My Heart's desire will find/be found through your alam
The crying mothers who come to your Alam
Intercede for the sake of the pain Zahra went through (when she miscarriaged)
Let my name be on the list that served fizza ( the helper of the holy household)."
,"(Abbas (as), Abbas (as), Abbas (as)
(Abbas (as), Ababs (as), Ababs (as)) x2",
