line id verse number,urdu transliteration text,english translation text
,"@HujjatELC
Ale  Yaseen",
,@HujjatELC,"I begin with thee
For you are the key
In calamities
My serenity"
,"@HujjatELC
Far yet you're near
Everything you hear
Everything you see",And no eye can see
,@HujjatELC,"And You who made my heart
So you know my pain
But you made Hassan
And you made Hussain"
,"@HujjatELC
But tonight Zainab","And you sent the moon
To follow the sun
Is without no one"
,@HujjatELC,"And you made the dark
To cover the day
Then revealed the stars
And you send the rain"
,@HujjatELC,"And you made the jinn
And you made the men
But you used no clay
When you made Hussain"
,"@HujjatELC
And said Adam recite","And you made their light
From your holy light
And you taught their names"
,"@HujjatELC
The first words Adam had spoken","Their names in heaven were mentioned
Now they lay on earth with their backs broken"
,"@HujjatELC
Looking at Ale Yaseen","Our Lord swore bi Taha
And he sees all the unseen
But what did Zainabs eyes see"
,@HujjatELC,"Mohammed was first hold and he knew what you were born to
Your holy name is written next to Mohammed on the throne too
When Gabriel showed him this day Taha was the first to mourn you"
,"@HujjatELC
Zainab replies “I'll be seeing,","“Will the one who is from me,
And I am from be lonely?”
What will be of Ale Yaseen”"
,"@HujjatELC
Looking at Ale Yaseen","Our Lord swore bi Taha
And he sees all the unseen
But what did Zainabs eyes see"
,@HujjatELC,"If you forgot Taha people see Hussain and he'll remind you
You left Madina and your shadow was Zainab right beside you
The people were all divided in you but none could divide you"
,"@HujjatELC
Will never know Ale Yaseen","The master of heavens teens
Is martyred by the unclean
Those who don't believe the unseen"
,"@HujjatELC
Looking at Ale Yaseen","Our Lord swore bi Taha
And he sees all the unseen
But what did Zainabs eyes see"
,"@HujjatELC
You won't recognise your Zainab Ya Haidar after this eve
Your loved one is seeing her loved ones heads raised high upon spears",With bruises on her back and in chains towards Sham your zainab leaves
,"@HujjatELC
One eye sees Ali Akbar
One fell upon upon your Asghar
Come and see Ale Yaseen",And the tents are burning in between
,"@HujjatELC
Looking at Ale Yaseen","Our Lord swore bi Taha
And he sees all the unseen
But what did Zainabs eyes see"
