line id verse number,urdu transliteration text,english translation text
,"BABA UKO WAPI BABA x2
A Frightened Daughters Plea",FATHER WHERE ARE YOU FATHER
,"WANASEMA NIMEKUWA YATIMA,
MOYO YANGU INAUMA (2)
A Frightened Daughters Plea","THEY ARE SAYING I’VE BECOME AN ORPHAN.THIS HURTS MY HEART, BABA"
,"NIKO PEKE YANGU BABA
BABA UKO WAPI BABA
A Frightened Daughters Plea","I’M ALL ALONE NOW FATHERFATHER, WHERE ARE YOU FATHER"
,"BABA UKO WAPI BABA x2
A Frightened Daughters Plea",FATHER WHERE ARE YOU FATHER
,"WAMEVUNJA NA KU UNGUZA MAHEMA
WATOTO WANALIA BABA (2)
A Frightened Daughters Plea","THEY HAVE PLUNDERED AND BURNT THE TENTSTHE CHILDREN ARE CRYING, BABA"
,"BABA SIKUONI BABA
BABA UKO WAPI BABA
A Frightened Daughters Plea","I DON’T SEE YOU ANYMORE FATHERFATHER, WHERE ARE YOU FATHER"
,"BABA UKO WAPI BABA x2
A Frightened Daughters Plea",FATHER WHERE ARE YOU FATHER
,"BABA YUKO WAPI ALI ASGHAR  (as)
UMEMPELEKA WAPI BABA (2)
A Frightened Daughters Plea","FATHER WHERE IS ALI ASGHAR? WHERE DID YOU TAKE HIM, O FATHER?"
,"ANAKIU YA MAJI BABA
BABA UKO WAPI BABA
A Frightened Daughters Plea","HE IS THIRSTY FOR WATER FATHERFATHER, WHERE ARE YOU FATHER"
,"BABA UKO WAPI BABA x2
A Frightened Daughters Plea",FATHER WHERE ARE YOU FATHER
,"WAMENIPIGA NA KU UNGUA NGUO YANGU
NA KUJERUHI MASIKIO YANGU BABA (2)
A Frightened Daughters Plea",THEY BEAT ME AND BURNT MY CLOTHES FATHERTHEY ALSO WOUNDED MY EARS  FATHER
,"NIKO KWA MAUMIVU BABA
BABA UKO WAPI BABA
A Frightened Daughters Plea","I AM IN PAIN FATHER, FATHER WHERE ARE YOU FATHER"
,"BABA UKO WAPI BABA x2
A Frightened Daughters Plea",FATHER WHERE ARE YOU FATHER
,"WAMENIFUNGA NDANI YA JELA
KUNA GIZA HAPA BABA (2)
A Frightened Daughters Plea",I HAVE BEEN IMPRISONED FATHERAND IT’S REALLY DARK IN HERE AS WELL
,"BABA NAOGOPA BABA
BABA UKO WAPI BABA
A Frightened Daughters Plea","FATHER, I AM SCARED FATHER, FATHER WHERE ARE YOU FATHER"
,"BABA UKO WAPI BABA x2
A Frightened Daughters Plea",FATHER WHERE ARE YOU FATHER
