line id verse number,urdu transliteration text,english translation text
,"Apni markaz pe khada ashq bahayega hussain.
Hussain will remain crying, standing in his place…",
,Amma jab tak na bulaogi na aega hussain.,"Until you won’t call him, Hussain will not come to you, O’Mother"
,"Roke sarwar ne kaha ankhe to kholo amma, Itni khamosh ho kyun mujhse to bolo amma,","Imam Hussain cried profusely and said: “Open your eyes, O’Mother…
Please tell me why are you so silent?"
,"Yaad nana ki jo aaeygi to rolo amma, Thak gaee hoto zara der to so lo amma,","If you are missing Grandfather (Rasulullah {SAW}), you can cry. If you are tired, you can sleep for a while O’Mother”"
,"Shaq hai aapki ham sab pe judaee amma, Jaan khota hai shahe karbobalaee amma,","Separation from you is unbearable for all of us, O’Mother. The King of Karbala is losing his life, O’Mother"
,"Charkh ne kaisi ghadi hamko dikhaee amma, Hamse mat ruthiye nana ki dohaee amma,","What a time has destiny shown us, O’Mother? Please do not be upset with us O’ grandfather’s beloved, O’Mother"
,"Mujhse baba ka sisakna nahi dekha jaata,Gham zada bhai ka girya nahi dekha jaata,",I am unable to see Baba (Ali AS) weep…I am unable to see my dear brother (Hasan AS) in grief…
,"Ab to kulsum ka rona nahi dekha jaata,Mujhse zainab ka tadapna nahi dekha jaata,
I cannot even see Kulsum shed tears… I am unable to see Zainab tremble in grief",
,"Ashq aalooda fiza gham ki ghata chaee hai,Har kali gulshane islam ki murjhaee hai,",The entire atmosphere is filled with grief. Every petal from the “garden of Islam” has ceased to blossom
,"Haye kis mod pe taqdeer hame laee hai,Aale Ahmad pe musibat ki ghadi aaee hai,",O’ where has our destiny brought us? The family of Ahmad (SAW) is struck with pain and grief
,"kaun baba ko masaeb me dilasa dega,Ham gareebo ko bhala kaun sahara dega,",Who will console our father (Ali) when he cries? Who will assist us after you have passed?
,"Behre gam kaise safine ko kinara dega,Dhayaan har haal me yun kaun hamara dega,",How will a grief-stricken help someone else? Who will support us at every stage?
,"Abhi nana ki judaee ka alam taza hai,Furqate rehmate konain ka gham taza hai,",The pain due to our grandfather’s (SAW) separation is still fresh. The sadness due to Rasulullah’s (SAW) demise is still fresh
,"Qalbe muztar me ghame shahe umam taza hai, Ab aseero pe falak ka ye sitam taza hai,","The grief of the Prophet’s demise is still fresh in our hearts. Alas, now we still have to go through more tribulations"
,"Sunke muztar ki fugha charkhe kohan kaamp utha, Qalbe konain basad ranj o mehan kaamp utha,","Hearing the cries of Hussain (AS), the skies trembled. The Prophet's heart shattered with pain and grief."
,"Qabr e at-har mai Payambar ka badan kaamp utha, Kehte kehte shahewala ka sokhan kaamp utha,","The Prophet’s (SAW) body trembled from his pure grave. Hearing itself, Husain's voice started trembling."
,"sunke sarwar ka sokhan bande kafan tut gaya, Ruhe Zehra huee bechain falak kaap gaya,
Hearing Sarwar’s grievances, the shroud tore open… Zahra’s (AS) soul became restless, and the sky trembled",
,"Hath phailake zakiya ne hasan farmaya,Aa gale lagja mere ab na ye kehna beta,","Spreading her arms, Fatima (AS) said “O’ my son, please hug me and don’t say this”"
