line id verse number,urdu transliteration text,english translation text
,"HAI KARBOBALA KI YE SADA, HAYE YA HUSSAINKARBALA CRIES OUTO’ HUSSAIN!English Transliteration
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",
,"Hai Karbobala Ki Ye SadaHaye Ya Hussain
KARBALA CRIES OUT
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",O’ HUSSAIN!
,"Asghar Ke Gale Pe Teer Laga
Akbar Ke Kaleje Me Neza
Abbas Ke Bhi Bazu Hain Juda
Pamaal Badan Qasim Ka Huwa
ABBAS’ HANDS WERE SEVERED
QASIM’S BODY WAS TRAMPLED UPON
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!","ASGHER WAS STRUCK WITH AN ARROW
THERE IS A DAGGER IN AKBAR’S CHEST"
,"Hai Karbobala Ki Ye SadaHaye Ya Hussain
KARBALA CRIES OUT
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",O’ HUSSAIN!
,"Behaal Shahe Wala Ki Bahan
Bhayi Ko Nahi De Paayi Kafan
Pardes Me Ujra Saara Chaman
Zainab Ke Labon Per Tha Noha
SHE COULDN’T ENSHROUD HER BROTHER
ZAINAB KEPT LAMENTING
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!","THE SISTER OF HUSSAIN IS IN TROUBLE
IN UNKNOWN LANDS, THE WHOLE FAMILY WAS DESTROYED"
,"Hai Karbobala Ki Ye SadaHaye Ya Hussain
KARBALA CRIES OUT
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",O’ HUSSAIN!
,"Ibne Haider Ibne Zahra
Mabayn E Zameen O Zeen Raha
Khanjar Se Kata Pyaase Ka Gala
Ghoro Se Badan Pamaal Huwa
SON OF HAIDER, SON OF ZAHRA
THE THIRSTY’S NECK WAS SEVERED
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!","WAS BETWEEN THE SADDLE AND THE GROUND
THE BODY WAS TRAMPLED UPON BY HORSES"
,"Hai Karbobala Ki Ye SadaHaye Ya Hussain
KARBALA CRIES OUT
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",O’ HUSSAIN!
,"Bikhre Hai Kahin Toote Kuze
Sehroz Ke Bache Hain Pyase
Sadaat Ke Jalte Hain Khaime
Khaymon Se Utha Hai Shore Buka
BROKEN FLASKS ARE SCATTERED
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!","THE CHILDREN HAVE BEEN THIRSTY FOR THREE DAYS
THE TENTS OF THE FAMILY ARE BURNING
FROM THE TENTS, THERE IS A CRY COMING"
,"Hai Karbobala Ki Ye SadaHaye Ya Hussain
KARBALA CRIES OUT
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",O’ HUSSAIN!
,"Awaaz Kise Degi Zainab
Wallah Qayamat Ki Hai Yeh Shab
Imdaad Ko Aawo Shahe Arab
Bhaayi Ka Uthana Hai Lasha
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!","WHO WILL ZAINAB CALL?
BY GOD! THIS IS QAYAMAT
COME TO OUR AID, O’ KING OF THE ARABS
I NEED TO LIFT THE BODY OF MY BELOVED BROTHER"
,"Hai Karbobala Ki Ye SadaHaye Ya Hussain
KARBALA CRIES OUT
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",O’ HUSSAIN!
,"Hai Kon Yateema Maqtal Me
Kya Dhoondh Rahi Hai Jungal Me
Rukhsaar Ka Khoon Hai Aanchal Me
Jalta Hai Sakina Ka Kurta
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!","WHO IS THE ORPHAN IN THE BATTLEFIELD
WHAT IS SHE LOOKING FOR?
THE BLOOD FROM HER EARS IS ON HER DRESS
HER DRESS IS ON FIRE"
,"Hai Karbobala Ki Ye SadaHaye Ya Hussain
KARBALA CRIES OUT
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",O’ HUSSAIN!
,"Salman O Karim Parho Noha
Shabbir Ka Matam Ho Barpa
Aayi Hai Pae Pursa Zahra
Dena Hai Bahatar Ka Pursa
SALMAN & KARIM RECITE NOHAS
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!","THE LAMENTATION OF HUSSAIN SHOULD TAKE PLACE
ZAHRA HAS COME TO RECEIVE YOUR CONDOLENCES
CONSOLE HER FOR THE LOSS OF THE 72"
,"Hai Karbobala Ki Ye SadaHaye Ya Hussain
KARBALA CRIES OUT
@HujjatELC
HAI KARBOBALA KI YE SADA HAYE YA HUSSAINKARBALA CRIES OUT O’ HUSSAIN!",O’ HUSSAIN!
