line id verse number,urdu transliteration text,english translation text
,"YA FATEMA ZAHRAO FATEMA ZAHRA (s.a.)English Transliteration
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra",
,"Ya Fatema Zahra
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra",O FATEMA ZAHRA (s.a.)
,"Seene Me Liye Ranj O Alam Karbobala Ka
Baba Se Hai Milne Ko Chali Umme Abiha
Ankho Se Lahoo Bahta Hai Pehlu Hai Shikasta
Ya Fatema Zahra
CRYING TEARS OF BLOOD AND BROKEN RIBS
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","LADEN WITH THE PAIN OF TRAGEDY OF KARBALA,
UMME ABIHA HAS COME TO SEE HER FATHER,"
,"Ummat Ne Bohot Aapko Tadpaya Hai Bibi
Har Haq K Liye Aapko Tarsaya Hai Bibi
Ghasib Ne Jo Darbar Me Bulwaya Hai Bibi
Is Dukh Se Larazne Laga Khud Arsh Khuda Ka
THIS TRAVESTY SENDS SHIVERS THROUGH THE SKIES
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","THIS UMMAH HAS GIVEN YOU UNTOLD PAIN,
THEY HAVE USURPED ALL YOUR RIGHTS,
USURPER HAS ORDERDED YOU TO COME TO COURT,"
,"Shabbir Ki Duniya Me Wiladat Se Bhi Pehle
Kehti Thi Ye Zehra Ke Bohut Sehti Hu Sadme
Bachha Ye Mera Kok Me Be Chayn Bohut Hai
Bachha Mera Kehta Hai Ke Amma Mai Hu Pyasa
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","BEFORE THE BIRTH OF SHABBIR,
BIBI ZEHRA SAYS THAT SHE IS BEARING PAIN UPON PAIN,
THIS BABY IS RESTLESS IN MY WOMB,
MY BABY SAYS HE IS VERY THIRSTY"
,"Maa Khana Khilati Hai To Phir Khaate Hai Bache
Jaati Hai Jahaa'n Maa Wahi Aajaate Hai Bachhe
Bin Maa Ke Kabhi Chayn Nhi Paate Hai Bachhe
Kaam Aata Hai Bachho Ko Bohut Maa Ka Sahara
WHEREVER THE MOTHER GOES CHILDREN FOLLOW HER,
WITHOUT THE MOTHER CHILDREN ARE ALWAYS RESTLESS,
CHILDREN NEED THEIR MOTHERS SUPPORT ALWAYS
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","WHEN A MOTHER FEEDS, THAT IS WHEN THE CHILDREN EAT WELL,"
,"Seene Me Azal Se Hi Mere Karbobala Hai
Jaate Huwe Zehra Ne Yeh Duniya Se Kaha Hai
Kya Shaam Me Hona Hai Ye Sab Mujhko Pata Hai
Kat Te Huwe Sehra Me Hai Shabbir Ka Lasha
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","SINCE ETERNITY I HAVE KARBALA IN MY HEART,
ON HER DEATH BED ZAHRA SAYS THIS TO THE WORLD,
I KNOW WHAT ATROCITIES AWAIT IN SHAAM,
MY SON SHABBIRS BODY TORN TO SHREDS IN THE DESERT"
,"Duniya Se Chali Kehti Huwi Binte Payambar
Gham Karbobala Ka Hai Liye Ye Dil E Muztar
Aata Hai Tasawwur Me Mere Shaam Ka Manzar
Allaha Rakhe Zainab O Kulsum Ka Parda
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","DAUGHTER OF PROPHET SAID ON HER DEATH BED,
MY HEART BLEEDS WITH THE MEMORIES OF KARBALA,
I IMAGINE THE HARDSHIPS OF SHAAM,
MAY ALLAH PROTECT THE VEILS OF ZAINAB AND KULSUM"
,"Ye Kaam Raha Sadiyo Se Bas Ahle Azaa Ka
Pyaso Ke Liye Behta Raha Ashqo Ka Dariya
Shabbir Ka Pursa Diya Zehra Ko Hamesha
Shabbir Ko Do Madar E Shabbir Ka Pursa
WE GIVE CONDOLENCES TO BIBI ZAHRA FOR IMAM HUSAYN,
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","THIS IS THE  PURPOSE OF MOURNERS FOR CENTURIES,
WE SHED RIVERS OF TEARS FOR THE ONE WHO WAS THIRSTY IN KARBALA,
AND TO IMAM HUSAYN FOR HIS MOTHER ZAHRA"
,"Maao Se Azadaro Ki Zehra Ne Kaha Hai
Ashur Ke Maqsad Ka Bharam Tumne Rakha Hai
Bachho Ko Azaadari Par Qurbaan Kiya Hai
Mehshar Me Chukaungi Mai Karzaa Ye Tumhara
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","ZAHRA SAYS TO THE MOTHER OF MOURNERS,
YOU HAVE PRESERVED THE MESSAGE OF ASHURA,
YOU HAVE SACRIFIED YOUR CHILDREN FOR AZADARI,
ON THE DAY OF JUDGEMENT I WILL REPAY YOU"
,"Ab Dilse ""Qamar"" Waris E Zahra Ko Bulao
Paamaal Ye Marqad Pe Bohut Ashq Bahao
Ai Muntakim E Karbobala Parda Uthao
Mohsin Ki Lahad Par Gaya Pehlu E Shikasta
@HujjatELC
Ya Fatima Zahra- Oh Fatima Zahra","‘QAMAR’ CALLOUT WITH YOUR HEART FOR SUCCESSOR OF ZAHRA,
MOURN THE DESTRUCTION OF THE TOMB OF ZAHRA,
O THE AVENGER OF KARBALA REVEAL YOURSELF,
GRAVE OF MOHSIN IS BROKEN"
