line id verse number,urdu transliteration text,english translation text
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi,
Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","When my veil was being snatched,I kept crying out aloud,but you did not come O’ Warrior (Abbas)"
,"Aale-Imraan Kahaan, Aur Zindaan KahaanYe Behen Qaid Huwi, Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","Where is the family of Imran (Abu Talib)? And where is the prison? Your sister was imprisoned, but you did not come O’ Warrior (Abbas)"
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi,
Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","When my veil was being snatched,I kept crying out aloud,but you did not come O’ Warrior (Abbas)"
,"Hamko Paani Na Mile, Teri Khushbu Toh RaheTere Baazu Na Kate, Chaahe Mashkiza Chhide
Marshia Translations | ISIJ of Toronto","Even if we do not get a sip of water, at least your scent (presence) should stay.Your arms should not be dismembered, even though the water bag is ripped apart."
,"Yeh Magar Ho Na Saka, Tere Baazu Hai Judaa,Mujhpe Hai Tashna-Labi, Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","Sadly, this wasn’t the case - your arms are severed, And I have been extremely thirsty, but you did not come O’ Warrior (Abbas)"
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi,
Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","When my veil was being snatched,I kept crying out aloud,but you did not come O’ Warrior (Abbas)"
,"Dhup Mai Tu Thaa Shajar, Tujhse Aabaad Thaa GharHai Barehna Mera Sar, Kya Nahin Tujhko Khabar
Marshia Translations | ISIJ of Toronto","You were like a shade for me and my house as lively because of your presence. Now my head is uncovered, don’t you know about my state?"
,"Ay Alamdaare-Wafaa, Is Behen ko bakhudaTujhse Dhaaras Thi Bari, Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","Oh the trustworthy flag bearer, I swear by God, Your sister had high hopes from you, but you did not come O’ Warrior (Abbas)"
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi,
Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","When my veil was being snatched,I kept crying out aloud,but you did not come O’ Warrior (Abbas)"
,"Aagayi Shaam-e-Alam, Lutgaye Ehle-HaramRet Par Jalti Huwi, Hogaya Thanda Alam
Marshia Translations | ISIJ of Toronto","The evening of gloom has arrived, and the household of the Prophet have been lootedYour flag lies unattended on the hot plains of Karbala."
,"Pursaa Dene Ke Liye, Mujhse Milne Ke LiyeAagaye Baba Ali, Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","To console and comfort me, My father Ali came, but you did not come O’ Warrior (Abbas)"
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi,
Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","When my veil was being snatched,I kept crying out aloud,but you did not come O’ Warrior (Abbas)"
,"Kya Kahun Sher Mere, Beridaa Hamko Liye Ye Musalmaa(n) Saare, Shehr dar Shehr Gaye
Marshia Translations | ISIJ of Toronto","How can I tell you, O’ my brave lion, they unveiled us, These so-called Muslims took us from city to city"
,"Khilqate Kufa Kabhi, Khilqate Shaam KabhiAur Haa(n) Ham Pe Hassi, Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","Sometimes the people of Kufa, and sometimes the people of Shaam laughed at us, but you did not come O’ Warrior (Abbas)"
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi,
Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","When my veil was being snatched,I kept crying out aloud,but you did not come O’ Warrior (Abbas)"
,"Kitni Bebas Thi Behen, Ai Shehenshaahe WafaaNaam Leleke Mera, Jab Ye Zaalim Ne Kahaa
Marshia Translations | ISIJ of Toronto","How helpless did I feel, O’ the King of Loyalty, When the cruel oppressor would take my name and say:"
,"Naaz Tha Jispe Tujhe, Ab Bulaaona UsseAur Mai Roti Rahi, Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","“Call your brother now, who you are so proud of” I stood crying away, but you did not come O’ Warrior (Abbas)"
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi,
Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","When my veil was being snatched,I kept crying out aloud,but you did not come O’ Warrior (Abbas)"
,"Qaid Khaane Mai Qazaa, Jab Sakina Ko MiliDeke Kurte Ka Kafan, Bacchi Dafnaayi Gayi
Marshia Translations | ISIJ of Toronto","In the dark prisons of Shaam, when Sakina passed away, We shrouded her with her own shirt and buried her in the prison itself"
,"Us Ghari Naam Tera, Surate Naade-AliDukh Mai Dohraati Rahi, Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","At that time, your name would come to my lips, O’ the Prayer of Ali, I kept complaining about my state, but you did not come O’ Warrior (Abbas)"
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi,
Tu Na Aaya Ghazi
Marshia Translations | ISIJ of Toronto","When my veil was being snatched,I kept crying out aloud,but you did not come O’ Warrior (Abbas)"
