line id verse number,urdu transliteration text,english translation text
,"Ya Rab Behhaqe Zehra
Marshia Translations | ISIJ of Toronto","Oh Lord, In the name of Zehra"
,"Ya Rab Behhaqe Zehra, Taufiq Yeh Ata Ho
Marshia Translations | ISIJ of Toronto","Oh Lord, In the name of Zehra, grant me the ability"
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
,"Jo Arz-e-Karbala Hai, Har Arz Sey Siva Hai
Marshia Translations | ISIJ of Toronto",The land of Karbala is unlike any other
,"Iss Khaak-e-Karbala Pei, Sheh Ka Lahu Mila Hai
Marshia Translations | ISIJ of Toronto",Imam Hussain's blood is mixed with the sands of Karbala
,"Har La dawa Mariz Ki, Yeh Khaak Hi Dawa Ho
Marshia Translations | ISIJ of Toronto",This sand is the remedy for every sick person without a cure
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
,"Wo Sar-Zameen Jahan Par, Gunji Azaan-e-Akbar
Marshia Translations | ISIJ of Toronto",This is the land where the Azaan of Akbar echoed
,"Tasbeeh Aansu'on Ki, Parhni hai Uss Zameen Par
Marshia Translations | ISIJ of Toronto",This is the land where you must recite a Tasbeeh of tears
,"Ik Sajda-e-Aqeedat, Uss Khaak Par Ada Hao
Marshia Translations | ISIJ of Toronto",This land is where I must do a Sajda of faith
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
,"Mein Bhi To Matami Hoon, Zakir Hun Seyyada Ka
Marshia Translations | ISIJ of Toronto","I am also a Azadar, A reciter of Syeda (Bibi Fatima)"
,"Nauha Parha Hai Mainey, Hum shakle Mustafa Ka
Marshia Translations | ISIJ of Toronto",I have recited a Noha of the one who looks like Mustafa (Ali Akbar)
,"Iss Zakiri Ka Meri, Kismat Mei Yeh Sila Ho
Marshia Translations | ISIJ of Toronto",May the reward of this recitation be
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
,"Ya Rab Namaz-e-Shab Mei, Bass Yeh Dua Karun Mein
Marshia Translations | ISIJ of Toronto","Oh Lord, this is my only Dua in Namaz-e-Shab"
,"Kuch Deyr Uss Zameen Par, Majliss Bapa Karun Mein
Marshia Translations | ISIJ of Toronto",Let me do a Majlis on that land for a bit
,"Har Matami Key Lab Par,
Har Dam Yehi Dua Ho
Marshia Translations | ISIJ of Toronto",Let this be the Dua on the lips of every Azadar at every moment
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
,"The one whose mistreatment everyone cries for
Mazloomiyat Pei Jiski, Rota Hai Yeh Zamana
Marshia Translations | ISIJ of Toronto",
,"Uss Beykhata Key Dar Par, Ek Baar To hai Jana
Marshia Translations | ISIJ of Toronto",I must go to the door of that innocent one
,"Jo Qarz Hai Lahu Par,
woh Iss Tarha Ada Ho
Marshia Translations | ISIJ of Toronto","The price of Husayn's blood, this is how I will repay it"
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
,"The tiny grave, where Asghar still sleeps
Nanhi se jis lahad mein, sote hai ab bhi asgher
Marshia Translations | ISIJ of Toronto",
,"Us par charhaunga me phoolon ki ek chadar
Marshia Translations | ISIJ of Toronto","On it, I will place a cloak of flowers"
,"There, I will give condolences unlike any other given
Pursa wahaan ho aisa pehle nahi huwa ho
Marshia Translations | ISIJ of Toronto",
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
,"Jis khaak ki fazeelat kaaba se bhi siwa hia
Marshia Translations | ISIJ of Toronto",The sand which holds more importance than that of the Kaaba
,"Sajda hare ek nabhi ne jis khaak par kiya hai
Marshia Translations | ISIJ of Toronto",The sand on which every Prophet has done sajda
,"Sajda wahaan karu mein, Zahra ki gar ata ho
Marshia Translations | ISIJ of Toronto","If Zahra allows me, let me also do sajda there"
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
,"Qurbaan Ho Gaya Jo, Kulsoom Ki Dua Par
Marshia Translations | ISIJ of Toronto",The one who died with Kulsoom's Dua
,"Ro'zaa Mei Uska Deykhun, Jo Margaya Wafa Par
Marshia Translations | ISIJ of Toronto",Let me see the shrine of the one who died with loyalty
,"Ghardey Sharaf Bhi Meri, Taqdeer Mei Likha Ho
Marshia Translations | ISIJ of Toronto",Let visiting the shrines be written in my destiny
,"Marney Sey Pehley Ya Rab
Deedar-e-Karbala Ho
Marshia Translations | ISIJ of Toronto","Before I die, Oh Lord, let me visit Karbala"
