line id verse number,urdu transliteration text,english translation text
,@HujjatELC,"Karbala...Main Khaak-E-Karbala Hu, Rutbaa Mera Juda HaiI am the dust of Karbala, my status is uniqueEnglish Transliteration"
,"BINTE ALI (SA) Ne Mujhko Chadar Bana Liya Hai,Main Khaak-E-Karbala Hun, Rutbaa Mera Juda Hai
@HujjatELC","The daughter of Ali (a.s.) has made me her veil
I am the dust of Karbala, my status is unique"
,"Karte Hain Rashk Mujh Par Kausar Ke Bhi Kinaare,ZAINAB (SA) Ke Sar Mein Maine Do Saal Hai Guzaare,Mera Har Ek Zarra Har Zulm Ka Gawaah Hai,
@HujjatELC","Even the fountain of Kauthar is in awe of me
As I have spent time with Zainab during her times of hardship
Every grain of me has witnessed all sorts of oppression"
,"AKBAR (AS) Jawaan QASIM (AS) GHAZIi (AS) Se Chaand Taare,Zainul Imaan Meri Aagosh Mein Utaare,Yaani Lahoo Nabi Ka Mujh Mein Mila Hua Hai,
@HujjatELC","Imam Zain ul Abedin has buried stars like Akber(a.s) , Qasim(a.s) and Hazrat Abbas (a.s) in me
This means that the blood of the Prophet (s.a) is a part of me"
,"Roti Hu Yaad Kar Ke Woh Bekasi Ka ManzarMAULA (AS) Chhupa Rhe The Mujh Mein Woh Laashe ASGAR (AS) Uss Din Se Aaj Tak Na Mujhko Sukoo'n Mila Hai
@HujjatELC","I cry remembering the moment of helplessness
When Imam Hussain (a.s) was burying Asgher (a.s) in me
From that day I have not felt any peace"
,"Shohdaa-E-Karbala Ke Zakhmo'n Ko Maine Chooma,ZEHRA (SA) Ki Betiyo'n Ke Kadmo Ko Maine Chooma,Iss Waaste Hi Meri Taaseer Mein Shifa Hai,
@HujjatELC","I have kissed the wounds of the Martyrs of Karbala
I have kissed the feet of the daughter of Hazrat Zahra (s.a)
This is why I have the ability to cure"
,"AKBAR (AS) Ki Laash Par Jab SHABBIR (AS) Jaa Rhe The,Uthte The Baithte The Aur Ladhkhada Rhe The,Manzar Woh Abh Bhi Meri Aankhon Mein Phir Rha Hai
@HujjatELC","When Imam Hussain was going towards the body Ali Akber (a.s)
He sat down, he got up, he staggered towards the body
That painful scene is also in front of my eyes"
,"Aye Zaaereen-E-Maula Chalna Yahan Sambhal Kar,Quraan FATEMA (SA) Ka Bikhra Hua Hai MujhparNaa Jaane Kis Jagah Par Kiska Lahoo Gira Hai
@HujjatELC","O Pilgrims of Imam Hussain (a.s) take your steps carefully
The children of Hazrat Fatima (s.a) are scattered all over me
Who knows where whose blood has been shed"
,"Tauqeer Tu Bhi Karle Aale Aba Ka Matam,Jo Shaam Mein Gayi Thi Uss Berida Ka Matam,Mamnoon Maatami Ki Makhdoom FATEMA (SA) Hai
@HujjatELC","O Poet! You also do the matam of Imam Hussain (a.s)
The matam of the one who went to Shaam without her veil
Bibi Fatima (s.a) will appreciate your matam"
,@HujjatELC,"Karbala...Main Khaak-E-Karbala Hu, Rutbaa Mera Juda HaiI am the dust of Karbala, my status is unique"
