line id verse number,urdu transliteration text,english translation text
,"YAHA'N SAMBHAL KAR QADAM UTHANA
Marshia Translations | ISIJ of Toronto",Take extra care when you take a step here
,"YEH KARBALA HAI, YEH KARBALA HAI..
Marshia Translations | ISIJ of Toronto","For this is Karbala, this is Karbala"
,"YEH BAAT HARGIZ NA BHUL JAANA
Never forget this message…
Marshia Translations | ISIJ of Toronto",
,"JAHAN E SABR O REZA YEHI HAI, KHUDA E SABR O REZA YAHEEN HAI
Marshia Translations | ISIJ of Toronto",The epitome of patience and submission is right here
,"YAHA'N PE AATE HAI CHALKE MEHDI, BEHISHT E ZAHRA YE SAR ZAMEE'N HAI
Marshia Translations | ISIJ of Toronto",Imam Mahdi (A.S.) walks to this land; this land is Zahra’s (A.S.) paradise
,"YAHA'N HAI ZAHRA KA AANA JANA
Marshia Translations | ISIJ of Toronto",Zahra (A.S.) keeps visiting this land frequently…
,"DUAEIN DENGE HUSSAIN TUMKO, YAHA'N PE AANSU AGAR BAHAYE
Marshia Translations | ISIJ of Toronto","Imam Hussain (A.S.) will pray for you himself, should you shed tears on this land…"
,"JAHA'N PE BETI NE BEWATAN KI, SITAMGARO SE TAMACHE KHAYE
Marshia Translations | ISIJ of Toronto",Where the daughter of a homeless person was slapped by treacherous people
,"YAHA'N PE KHUSHIYO KO BHUL JAANA
Marshia Translations | ISIJ of Toronto",Forget your happiness here…
,"YAHA'N PE GUZRI HAI WO QAYAMAT, MILA NA USKO SUKOON AB TAK
Marshia Translations | ISIJ of Toronto","On this land, the earth was shattered, such that he has still not found peace…"
,"RIDAEIN CHINNE KE GHUM MEIN ABID, LAHAD MEIN ROTA HAI KHOON AB TAK
Marshia Translations | ISIJ of Toronto","For the sorrow of the ladies losing their veils, Aabid still cries with tears of blood from his grave"
,"YAHA'N PE HARGIZ NA MUSKURANA
Marshia Translations | ISIJ of Toronto",Do not smile at this place…
,"YAHA'N PE HURR BHI THA HURMALA BHI, KITABE HASTI KO PADHKE DEKHO
Marshia Translations | ISIJ of Toronto","On this land there was Hurr, as well as Hurmala, if only you read the book of personalities"
,"SADA E HALMIN JO AA RAHI HAI, TUM IS TARAF HO YA US TARAF HO
Marshia Translations | ISIJ of Toronto","The call of Halmin is still being heard, are you on the side of good or evil?"
,"TUMHE AMAL SE HAI AB BATANA
Marshia Translations | ISIJ of Toronto",You can answer this call only by your actions…
,"KAHI'N PE QASIM HUE HAI TUKDE, KAHI'N PE ZEE'N SE GIRE THE MAULA
Marshia Translations | ISIJ of Toronto","Somewhere on this land Qasim was cut into pieces, somewhere Maula (Hussain A.S.) fell from his horse"
,"KAHI'N SAKINA SUMO SE LIPTI, KAHI'N PE ASGHAR NE TEER KHAYA
Marshia Translations | ISIJ of Toronto","Somewhere on this land Sakina held on to the hooves (of Zuljanah), somewhere Asghar was shot by an arrow"
,"YAHI’N GHAREEBI KA HAI THIKANA
Marshia Translations | ISIJ of Toronto",This is a land of misfortunes
,"SAWARI AAYEGI EK WAHA'N SE, NAJAF KI JANIB NIGAAH RAKHNA
Marshia Translations | ISIJ of Toronto","There is a horse rider coming, if you look towards Najaf"
,"JAB AAYE SHAME GHARIBA'N JIS DUM, ALI KO ZAINAB KA PURSA DENA
Marshia Translations | ISIJ of Toronto","The moment Shaam-e-gharibaan dawns upon us, give Zainab’s condolences to her father Ali (A.S)"
,"TUM AANSUO KE DIYE JALANA
Marshia Translations | ISIJ of Toronto",Prepare lanterns with your tears…
,"KISI KE DIL MEIN LAGI HAI BARCHI, KISI KE BAAZU KATE YEHI PAR
Marshia Translations | ISIJ of Toronto",Someones heart was pierced with a spear; someones arms were chopped here
,"HAYE ALI KI BETI KE KITNE YUSUF,  LAHU MEIN DOOBE HAI IS ZAMEE'N PAR
Marshia Translations | ISIJ of Toronto","Alas! How many Yusuf’s of Zainab, have been drenched in blood on this land?"
,"LUTA HAI SADAAT KA GHARANA
Marshia Translations | ISIJ of Toronto",The household of the Imam has been ransacked
,"RAHE KAHI'N BHI JAHA'N MEIN JAKAR, HUSSAIN WALE YE JAANTE HAI
Marshia Translations | ISIJ of Toronto","Where ever we live on this planet, the lovers of Hussain (A.S) know.."
,"HUM EHLE MATAM KE DIL TAKALLUM,YAHA'N KI MITTI SE HI BANE HAI
Marshia Translations | ISIJ of Toronto",We are the people who do Maatam and our hearts are made with the dust of this land (Karbala)
,"YAHA'N HAI WAPAS PALATKE AANA
Marshia Translations | ISIJ of Toronto",We will eventually come back to this land…
