line id verse number,urdu transliteration text,english translation text
,Hasher mein rang laiga khune shahida dekhna,"You shall witness, the martyrs (spilled) blood, will realize its full impact on the Day of Judgement"
,"Ayengi jab fatema
haal-e- perishan dekhna","When Fatima (sa) will arrive (in the plains of Judgement Day)
You will witness the state of sorrow"
,"Roo baru baba kay jab khatoon jannat e ayengee
khali joli sarwar-e- konain ko dekhlai gee
Bil yakeen tharrayega
Mehshar ka maidan dekhna","When the Lady of Paradise will be face-to-face with her Father
She will display, The Master of Universe (Hussain's) lap (devoid of progeny)
For sure, then will tremble
The Plains of Judgement Day, you shall witness"
,Hasher mein rang laiga khune shahida dekhna,"You shall witness, the martyrs (spilled) blood, will realize its full impact on the Day of Judgement"
,"Rakhdiya barchi ne akber ka kaleja cheer ke,
The spear left Akbar's liver in a pierced state
Rukh badal dale hai ummat ne teri tasweer ke,
Malike kawsar zaraa
Ummat ke ehsan dekhna","The Muslim Nation has disfigured your resemblance
O Master of the Foutain of Kausar
Witness, the benevolence of The Muslim Nation"
,Hasher mein rang laiga khune shahida dekhna,"You shall witness, the martyrs (spilled) blood, will realize its full impact on the Day of Judgement"
,"Asgare masoom ke lab par sawaale aab hai,
Bund paani ke liye wu kis kadar betab hai,
Nehr se paani nahi
Deytay musalman dekhna","On the lips of The Innocent Asgar is a request for water
How restless is he for a sip of water
From the river, no water
will the Muslims give, you shall witness"
,Hasher mein rang laiga khune shahida dekhna,"You shall witness, the martyrs (spilled) blood, will realize its full impact on the Day of Judgement"
,"Zainab o kulsoom say kehta tha shimr e baad gohar
Shaam mein jawonge nange sar phirongi dar badar,
Karbela ke baad ab
After Karbala, now
Taareek zindaa dekhna","Shimr the wretched used to say to Zainab and Kulsoom
You will be paraded through the streets of Damascus, unveiled
You shall witness the dark prison"
,Hasher mein rang laiga khune shahida dekhna,"You shall witness, the martyrs (spilled) blood, will realize its full impact on the Day of Judgement"
,"Gham bhalaa gulzaar ka is dil ko roze hashar ka
Jo hai awlaade payamber ki muhabbat se bharaa,
Baksh wa denge use
Yasrab ke sultan dekhna","Why should Gulzaar's (poet's name) heart be worried about the day of Judgement
It is filled with the love of the Progeny of the Prophet
Its sins will be forgiven
By Sultan of Yasrab, you shall witness"
,Hasher mein rang laiga khune shahida dekhna,"You shall witness, the martyrs (spilled) blood, will realize its full impact on the Day of Judgement"
,"Ayengi jab fatema
haal-e- perishan dekhna","When Fatima (sa) will arrive (in the plains of Judgement Day)
You will witness the state of sorrow"
,Hasher mein rang laiga khune shahida dekhna,"You shall witness, the martyrs (spilled) blood, will realize its full impact on the Day of Judgement"
