line id verse number,urdu transliteration text,english translation text
,"Ghurbat ki intehaa hai, na saaya na rida hai, Zahra teri lehad paar.","It is the peak of loneliness, there is no shade nor a covering on your grave O Zahra"
,"Chand patharon nay mil kaar, mehrooma likh diya hay (x2) Zahra teri lehad paar.","A few stones have gathered and transcribed “Mehrooma”,
on your grave O Zahra"
,"Teeron bhari qaba thi, aur khoon bhari rida thi (x2)
Cloaks pierced with arrows, Chadors soaked in blood",
,"Jo Shaam say bacha tah Zainab nay rakh diya hai, Zahra teri lehad paar.","That which was left from Sham, Zainab has placed, On your grave O Zahra"
,"Do phair dhal rahay hain, khaiyam jaal rahay hain,","Dusk is closing in,
the tents are burning."
,Tasveer-e-Karbala ki koyi bana raha hay Zahra teri lehad paar.,Someone is drawing a picture of Karbala On your Grave O Zahra
,"Zindaan ki guthan say, haar laash baykafan say (x2)","From the suffering in the prison, pain of unshrouded bodies"
,"Abid nai jo sambhala, woh aansoo ghir parha hay, Zahra teri lehad paar.
Whatever Abid had restrained, the tears are flowing now",On your grave O Zahra
,"Kayee baar aasmaan nai, sajda adaa keeya hai, Zahra teri lehad paar.","The countless times the sky has proferred Sajda, On your grave O Zahra"
,"Khaak-e-Rahay Najaf main jo marsiyah parha hai, Zahra teri lehad paar.",When the dust from Najaf recited your lament (Marsiya) On your grave O Zahra
,"kaun baba ko masaeb me dilasa dega,Ham gareebo ko bhala kaun sahara dega,",Who will console our father (Ali) when he cries? Who will assist us after you have passed?
,"Behre gam kaise safine ko kinara dega,Dhayaan har haal me yun kaun hamara dega,",How will a grief-stricken help someone else? Who will support us at every stage?
,"Abhi nana ki judaee ka alam taza hai,Furqate rehmate konain ka gham taza hai,",The pain due to our grandfather’s (SAW) separation is still fresh. The sadness due to Rasulullah’s (SAW) demise is still fresh
,"Qalbe muztar me ghame shahe umam taza hai, Ab aseero pe falak ka ye sitam taza hai,","The grief of the Prophet’s demise is still fresh in our hearts. Alas, now we still have to go through more tribulations"
,"Sunke muztar ki fugha charkhe kohan kaamp utha, Qalbe konain basad ranj o mehan kaamp utha,
the skies trembled","Hearing the cries of Hussain (AS),"
,"Qabr e at-har mai Payambar ka badan kaap utha, Kehte kehte shahewala ka sokhan kaamp utha,",The Prophet’s (SAW) body trembled from his pure grave
,"sunke sarwar ka sokhan bande kafan tut gaya, Ruhe Zehra huee bechain falak kaap gaya,
Hearing Sarwar’s grievances, the shroud tore open… Zahra’s (AS) soul became restless, and the sky trembled",
,"Hath phailake zakiya ne hasan farmaya,Aa gale lagja mere ab na ye kehna beta,","Spreading her arms, Fatima (AS) said “O’ my son, please hug me and don’t say this”"
