line id verse number,urdu transliteration text,english translation text
,"AKBAR MERA SEHREYA WALA AKBARAKBAR, O MY BELOVED AKBAREnglish Transliteration
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
,"Akbar mera sehreya wala akbar
AKBAR, O MY BELOVED AKBAR
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
,"Zakhm dil ke dikhawu me kaise, tera lasha uthawu me kaise
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar","HOW DO I SHOW YOU THE WOUNDS IN MY HEART, HOW DO I CARRY YOUR BODY?"
,"Akbar mera sehreya wala akbar
AKBAR, O MY BELOVED AKBAR
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
,"Laashay Akbar pe Shah jab pohnchay dil ko haathon seh thaam kar bolay
Teri furqat nay ay Ali Akbar aag dil main meray lagadi hai
Aag dil ki bujhaoon main kaisay (x2) tera laasha utaoon main kaisay
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar","WHEN IMAM REACHED THE BODY OF AKBAR, HE BRACED HIMSELF AND SAID
YOUR SEPARATION HAS BROKEN MY HEART, AND IS BURNING MY HEART
HOW DO I STOP THESE FLAMES IN MY HEART?
HOW DO I CARRY YOUR BODY"
,"Akbar mera sehreya wala akbar
AKBAR, O MY BELOVED AKBAR
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
,"Tu hai kariyal jawaan ay beta baap tera zaeef hai kitna
Noor ankhon ka hogaya rukhsat mujh ko ata nahin nazar khaima
Laikay khaimon mai jaoon mai kaisay (x2) tera laasha utaoon main kaisay.
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar","O’ SON, YOU ARE A YOUNG MAN, AND YOUR FATHER IS AGED
I HAVE LOST MY VISION, I CANNOT SEE THE TENTS
HOW DO I TAKE YOU TO THE TENTS
HOW DO I CARRY YOUR BODY"
,"Akbar mera sehreya wala akbar
AKBAR, O MY BELOVED AKBAR
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
,"Jis neh athara saal pala tha kaisay dekhegi woh tera laasha
Teri shaadi ka tha jisay armaan kaisay jhelaygi vo tera sadma
Teri Maa ko bataoon main kaisay (x2) tera laasha utaoon main kaisay.
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar","THE ONE WHO BROUGHT YOU UP FOR 18 YEARS, HOW WILL SHE BEAR TO SEE YOUR BODY
THE ONE WHO HAD HOPES FOR YOU, HOW WILL SHE HANDLE THIS NEWS
HOW DO I TELL YOUR MOTHER
HOW DO I CARRY YOUR BODY"
,"Akbar mera sehreya wala akbar
AKBAR, O MY BELOVED AKBAR
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
,"Bhayi bheno ka hai ajab rishta jiska saani kahin nahin milta
Rokay Sughra ney ye likha Akbar aik dukhiya ki laaj rakh layna
Mar gaya tu bataoon main kaisay (x2) tera laasha utaoon main kaisay.
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar","A BROTHER AND SISTER HAVE A VERY UNIQUE RELATIONSHIP
SUGHRA CRIED AND SAID, LOOK OUT FOR HER
HOW DO I TELL SUGHRA THAT YOU HAVE DIED
HOW DO I CARRY YOUR BODY"
,"Akbar mera sehreya wala akbar
AKBAR, O MY BELOVED AKBAR
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
,"Aysi gurbaat peh moou nahin morro mai hun tanha mujhe na youn choro
Kya guzarti hai baap kay dil par ghum zada dil ko youn nahi toro
Apni gurbaat bataoon mai kaisay (x2) tera laasha utaoon main kaisay.
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar","DON’T LEAVE ME IN THIS STRANGE PLACE, DON’T LEAVE ME ALONE
YOUR FATHER IS GOING THROUGH A LOT, DON’T BREAK MY HEART
HOW DO I TELL YOU MY FEELINGS
HOW DO I CARRY YOUR BODY"
,"Akbar mera sehreya wala akbar
AKBAR, O MY BELOVED AKBAR
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
,"Jab kahaa tune baba adrikni tab se ek pal na chain paya hoon
Tere laashe talak Ali Akber chalke ghutno ke bal me ayaa hoon
Beta khud ko uthaun me kaise
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar","WHEN YOU CALLED OUT TO YOUR FATHER, I HAVE BEEN RESTLESS SINCE
TO YOUR BODY AKBAR, I HAVE COME ON MY KNEES
HOW DO I CARRY MYSELF NOW
HOW DO I CARRY YOUR BODY?"
,"Akbar mera sehreya wala akbar
AKBAR, O MY BELOVED AKBAR
@HujjatELC
Akbar mera sehreya Wala Akbar – Akbar, O My Beloved Akbar",
