line id verse number,urdu transliteration text,english translation text
,"Introductory Note:
Imtehaane-e-Hussain",The poet imagines the conversation between God and the Angel of Death at the time of Imam Hussain's death.
,"Haay, Khuda ne jab malakul maut ko yeh izn diya",Woe! When the Lord permitted the Angel of Death
,Ke roohe hazrate sarwar nikaal kar le aa,That: Go! Bring me the soul of the noble Sarwar (Hussain)
,Rahe khayal ke shabbir ko na ho iza,But be careful! Let Shabbir not feel any pain
,"Hussain (3) pehle hi zakhmo se choor choor hua
For Hussain is already writhing with deep wounds",
,Malak pukara yeh mujse na ho sakega khuda,"The angel called out: ""I will not be able to carry out this (order) my Lord"
,Main kis tarah se nikaloon badan se jaane Hussain,How am I to lift the soul of Hussain from his body?
,Arey Bohut hi sakht hai yaarab yeh imtehaane Hussain,"Verily, O Lord, this Trial of Hussain is excruciating."
,"Haay, laga hai zakhme tabar beh raha hai sar se lahoo",Woe! He has been struck by the sword; blood flows from the head
,Bhare hain khoon mein jaane rasool ke gesu,The hair of the beloved of the Prophet is covered in blood
,Qareeb jaake rakhein dil pe kis tarah kaabu,How can I go near him; and yet control my pulsating heart?
,ke is lahoo mein to hai Fatima ke dhoodh ki boo,For in this blood can I smell the fragrance of Fatima (sa)
,Haay na phir in ankhon pe dhaaoon sitam yeh kya hai zaroor,Woe! How can I bear to inflict more pain on these eyes?
,KYUN LEKE CHALA TALWAARON MEIN BABA KO MERE KYA YEI HEI WAFA,O why do you take my father to the swords?
,"Bhichad ke lo ali akbar se hogayi be noor
Which, having lost Ali Akbar, have also lost their sight",
,Nida yeh aayi dahan se nikaal jaane huzoor,Came the Voice: Lift the soul of the noble man (Hussain) from his blessed mouth
,kaha dahan mein to kaante padhe hai rabbe ghafoor,"He said: But there are thorns in the mouth, O my Forgiving Lord"
,Nida yeh aayi ke gardan se khainch jaan inki,Came the Voice: Pull his soul from the neck then
,kaha main kya kahoon gardan pe chal rahi hai churi,He said: What can I say! The neck is being slashed by the dagger!
,Churi pakad ke yeh chillathi hai koi bibi,"And a Lady clutches the blade, screaming"
,Na zibha kar mere bache ko main dua doongi,Do not slaughter my child! I will surely pray for you
,"Haay, Nida yeh aayi ke seene se khabz kar le jaan","Woe! Came the Voice: Go, and grasp the life from his chest"
,Kaha woh teero se chalni hai ay mere rehman,"He said: But that has been fully pierced with arrows, Oh Merciful One"
,Abhi to maar ke barchi hata tha ek shaitaan,And just now did a devil walk away having struck it with a spear
,Aur ab tho hai tahe zaano-e-shimr yeh qur-aan,"And presently, this Quraan (i.e. Hussain's chest) is under the knees of Shimr (la)"
,"Haay, Nida yeh aayi ke mazloomiyath ke ruthba shanas",Woe! Came the Voice: O you who recognizes the dignity of the Mazlum
,Kamar se khainch le Shabbir ki jaan be was waas,Go then! and from the spine seize the soul of Shabbir; and do not hesitate
,kaha malak ne tadap kar badal do hasratho yaas,Cried the shivering Angel: Alter Your divine wish
,kamar to toot gayi jab se mar gaye Abbas,For his back was shattered with the death of Abbas
,Falak se tab hua roohul ameen ka inme nuzool,"From the lofty skies then, the Trusted Lord, revealed unto the Angel"
,Kaha pukaar ke moo dhaanp lo baraaye batool,Said He: Cover your face (O Angel) for the sake of Batool (i.e. Fatima)
,pisar ki laash pe kholengi baal binte rasool,For at the corpse of her son the Prophet's daughter will grieve
,sada yeh thi malakul mauth ki ba huzno malool,Then this is what the Angel of Death said replete with grief and sadness
,"Haay, mili hai hukm hoon par fikr yeh hai ay yazdaan","Woe! I have Your Command, O Great One! But yet am I agonized"
,har ek juzv hai zakhmi lagaoon haath kahaan,That every patch of the body is wounded; wherefore can I place my hand?
,khuda pukara yeh mushkil karenge hum aasan,Then God called out: We shall ease this difficulty
,na tu nikaal mere aashiqe ghareeb ki jaan,You do not seize the soul of my poor lover
,main khud nikal raha hoon badan se jaane hussain,"I am Myself taking from the body, the soul of Hussain"
,"yeh khatm hone ko ab hai, yeh imtehaane hussain","For culminates now, this Trial of Hussain"
