line id verse number,urdu transliteration text,english translation text
,Ay shimr zara kuch rehm to kha,O Shimr! Have some mercy
,"Ye chhoti zehra hai
Masoom sakina hai","This is a little Zahra,This is the innocent Sakina"
,"Na maar ise,
naazon se ise Shabbir ne paala hai","Do not hit her, Hussain brought her up with so much love and care"
,"Sajjad ki behna ko,
ghaazi ki bhatiji ko","The sister of Sajjad, the niece of Abbas"
,"Maanga hai kanizi me,
us phool si bacchi ko",They have asked for this innocent girl as a slave
,"Sheh ne apne, sajdon me jisse,
Allah se maanga hai",The same one who Hussain prayed for in his salatul layl
,"Dorenge agar naaqe,
kis tarha se sambhlegi","If the camel runs, how will she stabilise herself"
,"Gar raah me gir jaaye,
aawaaz kisse degi","If she falls on the road, who will she call"
,"Pushte naaqa, par kyun tanha,
rassi se baandha hai",Why have you tied her so awkwardly on the back of the camel
,"Kya jurm kiya isne,
kyun is ko rulaata hai",What is her crime? Why do you make her cry?
,"Dikhla ke ise paani,
matti pe bahaata ha","You taunt her by showing her water, then spill it on the floor"
,"Kya teri koi, aulaad nahi,
kyun zulm ye dhaata hai",Do you not have a family? Why do you oppress like this?
,"Rone na diya is ko,
baba ke laashe par",You did not let her cry at her father’s grave
,"Hai neel tamaachon ke,
maasuma ke chehre per",Her cheeks are red as a result of all the slaps!
,"Allah jaane, ye is pe sitam,
kis baat ka badla hai",God only knows what they were avenging by hitting her
,"Ek raat sare zindaan,
shabbir ka sar aaya","One night, in the prison, the head of Hussain was brought"
,"Sar le kar godi me,
bacchi ne kiya nauha",She took the head into her lap and wailed
,"Aankhein kholo, baba dekho,
ye kaun za'ifa hai","Open your eyes, o Baba, look at my state!"
,"Maasum ki gardan me,
baandhi hai rasan aise","On this innocent child's neck, they have tied the rope so tight"
,"Guth jaayega dam is ka,
mein tez chalun kaise","She will lose her breath like this, how can I walk"
,"Sajjad cries, walking with his back bent
Ye kehta huwa, bimaar mera,
kham ho kar chalta hai",
,"Turbat pe sakina ki,
aabid ne kaha hoga",Sajjad lamented at the grave of Sakina
,"Ye meri amaanat hai,
rakhna tu khayaal iska","This is my possession, take good care of her"
,"Baba bhi nahi, ammu bhi nahi,
be aas yatima hai","No father, no uncle, she is an orphan with no hope"
,"Roze pe nazar jab bhi,
ay shadman jaati hai",Whenever o Shadman we look at the grave of Sakina
,"Phir qalbe takallum ko,
ye baat rulaati hai","The heart of Takallum, cries when he thinks of this"
,"Sadiyaan guzri, chhoti bibi,
zindaan me tanha hai","Centuries have passed, this little girl is alone in her grave!"
