line id verse number,urdu transliteration text,english translation text
,"Fatima Da Ladla Maqtal De Pasay Tur PayaTHE MOON OF ZAHRA MOVES TOWARDS THE BATTLEFIELD English Transliteration
@HujjatELC
Lori Suna Rahi Hun- I am telling a bedtime rhyme",
,"Jism Tay Mazloom De Phateya Libaas Ay Tur Paya
@HujjatELC
Lori Suna Rahi Hun- I am telling a bedtime rhyme",The clothes of Hussain (a.s.) are all torn and in pieces while he walks towards the battlefield
,"Qafila Kar Ke Hawalay Abid E Beemar DeRondiyaan Behnaan Nu Oh Denda Dilasay Tur Paya
@HujjatELC
Lori Suna Rahi Hun- I am telling a bedtime rhyme","The caravan is now in the hands of Sajjad (a.s)
Whilst comforting his tearful sisters he now goes towards the battlefield"
,"Baad Ghazi De Kamar Kham Ho Gayee Shabbir KiFer Vi Maqtal Vicho Ay Chaan Lashay Tur Paya
@HujjatELC
Lori Suna Rahi Hun- I am telling a bedtime rhyme","After Abbas was martyred the back of Hussain (a.s) was broken, he still went to the battlefield and picked up the bodies"
,"Cha Ke Asghar Nu Hathan Te Ashkia Di Fouj ValZulm O Istabdad De Kholan Khulasay Tur Paya
@HujjatELC
Lori Suna Rahi Hun- I am telling a bedtime rhyme","Carrying Asgher in his arms, he moves towards the battlefield"
,"Enj Di Akhtar Ghareebi Cha Gayi Mazloom TayChoor Kay Wich Khamiyan Day Baal Pyasay Tur Paya
@HujjatELC
Lori Suna Rahi Hun- I am telling a bedtime rhyme","Oh akhtar how can I explain how oppressed our Imam (a.s) was,
he left behind the thirsty children and left for the battlefield"
,"Choor Ke Ghar Baar Mil Kay Naal Behna BetianAhmed E Mukhtar Nu Kar Ke Udaas Ay Tur Paya
Making the Prophet sorrowful, he moves towards the battlefield
@HujjatELC
Lori Suna Rahi Hun- I am telling a bedtime rhyme","Leaving his home, along with his sisters and daughters,"
