line id verse number,urdu transliteration text,english translation text
,Aja Abbas tujy ro ro bulaye Zainab sa,Zainab is crying and calling you O Abbas
,kaisy paband-e-rasan sham men jaye Zainab sa,"How will Zainab go to Damascus, tied in ropes?"
,Kya krun ye to bta bhai nahi sir py rida,"What should I do, O brother, when I have no head covering?"
,sir py baba b nhi kon suny meri sada,"I also do not have my father (Ali AS), who can hear my lamentation"
,hukam zalim ka hy ye Drbar men aye Zainab sa,The oppressor has ordered Zainab to enter the palace
,Mera baba hy Ali or mera nana Nabi saw,My father is Ali AS and my grandfather is the Holy Prophet SAW
,drd o gham seh k bhi men deen bachane hun chali,"With pain and grief, I am still going to save the religion"
,Bad shabbir k saye men nhi aai rubab,"After Shabbir AS, Rubab did not sit under a shade"
,gham zdaa behan ko is bat ka dy koi jwab,Can someone give an answer to this pain-stricken sister?
,dhoop sy us ko bta kesy uthaye Zainab sa,How should Zainab remove her from the scorching sun?
,Sham manzil hy meri bhai hy be goro kafan,My destination is Damascus and my brother lays without a shroud
,na hi matam hy kia na hi kia os ko dafan,"I haven’t been able to lament over him, nor have I been able to bury him"
,bat ye tu hi bata kesy bhulaye Zainab sa,Tell me how should Zainab forget these tragedies?
,kab hy asan ye khursheed bhla noha gri,"O Khursheed (poet), who says writing nawhas is easy?"
,sukhanwar janty hen sary ye manzil hy kari,All the Azadaar know that this is a challenging task
,"bat bnti hai jo ho jaye ata e Zainab sa
May Zainab accept this noble act",
