line id verse number,urdu transliteration text,english translation text
,@HujjatELC,"TU NA AAYA GHAZI O’ MY BRAVE YOU DID NOT RETURNEnglish Transliteration
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"Jab Ridaa Sar Se Chhini, Mai Sadaa Deti Rahi
Tu Na Aaya Ghazi
@HujjatELC","WHEN MY CHADAR WAS SNATCHED I KEPT CALLING,
BUT YOU DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"Aale-imraan Kahaan, Aur Zindaan Kahaan
Ye Behen Qaid Huwi, Tu Na Aaya Ghazi
@HujjatELC","WE ARE THE PROGENY OF IMRAAN AND HAVE BEEN IMPRISONED
YOUR SISTER IS CAPTURED,
YOU DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"Hamko Paani Na Mile, Teri Khushbu Toh Rahe
Tere Baazu Na Kate, Chaahe Mashkiza Chhide
Yeh Magar Ho Na Saka, Tere Baazu Hai Judaa,
Mujhpe Hai Tashna-labi, Tu Na Aaya Ghazi
@HujjatELC","WE DONT WANT WATER, WE WANT YOUR FRAGRANCE
YOUR ARMS SHOULDNT NOT BE SEVERED EVEN IF MASHK IS DESTROYED,
BUT THIS WAS NOT TO BE AND YOUR ARMS WERE CUT,
WE ARE STILL THIRSTY,
BUT YOU DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"Dhup Mai Tu Thaa Shajar, Tujhse Aabaad Thaa Ghar
Hai Barehna Mera Sar, Kya Nahin Tujhko Khabar
Ay Alamdaare-wafaa, Is Behen Ko Bakhuda
Tujhse Dhaaras Thi Bari, Tu Na Aaya Ghazi
@HujjatELC","YOU WERE OUR PROTECTOR, WE WERE SAFE WITH YOU,
I AM WITHOUT THE VEIL DONT YOU KNOW THAT,
O’ MY LOYAL FLAG BEARER,THIS SISTER MISSES YOU,
I WAS ALWAYS HOPEFUL AND FEARLESS, BUT YOU DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"Aagayi Shaam-e-alam, Lutgaye Ehle-haram
Ret Par Jalti Huwi, Hogaya Thanda Alam
Pursaa Dene Ke Liye, Mujhse Milne Ke Liye
Aagaye Baba Ali, Tu Na Aaya Ghazi
@HujjatELC","THE NIGHT OF PAIN HAS ARRIVED, WE HAVE LOST EVERYTHING,
ON THE BURNING SANDS THE FLAG HAS FALLEN,
TO GIVE ME CONDOLENCES AND TO MEET ME MY BABA ALI HAS COME,
BUT YOU DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"Kya Kahun Sher Mere, Beridaa Hamko Liye
Ye Musalmaa(n) Saare, Shehr Dar Shehr Gaye
Khilqate Kufa Kabhi, Khilqate Shaam Kabhi
Aur Haa(n) Ham Pe Hassi, Tu Na Aaya Ghazi
@HujjatELC","HOW SHALL I TELL YOU MY BRAVE LION THEY TOOK US WITHOUT VEILS,
THESE MUSLIMS TOOK US FROM CITY TO CITY,
PEOPLE OF KUFA AND PEOPLE OF SHAAM
RIDCULED US ,
BUT YOU DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"Kitni Bebas Thi Behen, Ai Shehenshaahe Wafaa
Naam Leleke Mera, Jab Ye Zaalim Ne Kahaa
Naaz Tha Jispe Tujhe, Ab Bulaaona Usse
Aur Mai Roti Rahi, Tu Na Aaya Ghazi
@HujjatELC","YOUR SISTER WAS HELPLESS O’ THE KING OF COURAGE,
WHEN THE TYRANT TOOK MY NAME AND TAUNTED ME,
TO CALL THE ONE I WAS SO PROUD OF,
I WAS LEFT BEREFT,
BUT YOU DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"Qaid Khaane Mai Qazaa, Jab Sakina Ko Mili
Deke Kurte Ka Kafan, Bacchi Dafnaayi Gayi
Us Ghari Naam Tera, Surate Naade-ali
Dukh Mai Dohraati Rahi, Tu Na Aaya Ghazi
@HujjatELC","WHEN SAKINA DIED IN THE PRISON
HER DRESS WAS HER SHROUD,
AT THAT MOMENT YOUR NAME WAS LIKE NAADE ALI,
I KEPT REPEATING IT CONSTANTLY, BUT YOU DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
,"ROYA ""REHAN"" KALAM, KARKE YEH BAAT RAQAM
KHUN MAI DUB GAYA, MERE GHAZI KA ALAM
ZAKHMI ZAINAB KA JIGAR, KHUN-FISHAAN SHAH KA SAR
AAYE KHAIMON MAI SHAQI, TU NA AAYA GHAZI
ZAINAB’S HEART IS BLEEDING, HEAD OF HUSAYN IS SEVERED
@HujjatELC","O’ REHAN (POET) THE PEN CRIED TEARS AS IT WROTE THIS,
THE ALAM IS DRENCHED IN BLOOD,
THE SHAMELESS TYRANTS ENTERED OUR TENTS BUT YOUR DID NOT RETURN
Tu Na Aaya Ghazi- Oh My Brave You Did Not Return"
