line id verse number,urdu transliteration text,english translation text
,"Zainab Lipat ke roi, Abbas key Nishan seZainab held the Alam of Abbas and wept  English Transliteration
@HujjatELC",
,"Zainab lipat ke roi, Abbas key Nishaan seAisa Ghayur bhaiya, Laaungi phir kahan se
Zainab held the Alam of Abbas and wept,
@HujjatELC",Where will I find such an honourable brother again
,"Ek baar tum chacha jaan, Khaimo mei lout aawoShikwa na phir sunoge, Paani ka is zubaan se,Aisa Ghayur bhaiya, Laaungi phir kahan se
Uncle Abbas, please return to the tents just once more,
@HujjatELC","You will not hear a single complaint or mention about water again
Where will I find such an honourable brother again"
,"Sher Ali ka laasha, Shabbir leke aayeDhundhegi ab sakina, bazoo kahaan se,Aisa Ghayur bhaiya, Laaungi phir kahan se
@HujjatELC","Shabbir (a.s.) has brought the body of Abbas,
Where will Sakina look for his arms,
where will I find such an honourable brother again"
,"Bhule nahi zamana, taseer-e-binte ZehraGhairat tarap rahi thi Abbas key nishaa seAisa Ghayur bhaiya, Laaungi phir kahan se
@HujjatELC","We should not forget the impact that the daughter of Zahra (s.a.) had,
Honour herself was weeping at the Alam of Abbas,
Where will I find such an honourable brother again"
,"Qamare Ali ka laasha, us waqt tarap gayaa thabandha jo zaalimo ney, Zainab ko rismaa seAisa Ghayur bhaiya, Laaungi phir kahan se
@HujjatELC","The body of Abbas trembled when the enemies tied Zainab’s hands with ropes,
Where will I find such an honourable brother again"
