line id verse number,urdu transliteration text,english translation text
,"Na Leja Zuljana Baba Ko Tu Mujhko Juda Ker Na Unse Aur Daaghe Yatimi Mujhko Na De
Sakina’s Plea to Zuljana","Don’t take my father away from me, Oh Zuljanah
Separate us not, Don’t let me be orphaned"
,"Dekha he sahar se ye manzar jo ranko gaya phir na aya
Sakina’s Plea to Zuljana","I have witnessed a scene since dawn, where anyone that has gone to fight has not returned"
,"Sab qatl hue koi na raha baqi hai yahi abto saya Aur daaghe yatimi mujhko na de
Don’t let me be orphaned
Sakina’s Plea to Zuljana","All of them were killed, no one remains. He is my only remaining guardian."
,"Paani ka bahaana kerke gaye, abbas chacha dariya pe rahe
Sakina’s Plea to Zuljana","Using the pretext of fetching water, he went, yet remained at the stream"
,"Ammu ki tarha kyu karta hai, tu mujhse juda baba ko mereAur daaghe yatimi mujhko na de
Don’t let me be orphaned
Sakina’s Plea to Zuljana","Don’t follow in my uncle’s footsteps, separate us not."
,"Qadmon mei tere ser maine rakha, roti hu bohot mujhko na rula
Sakina’s Plea to Zuljana","I have put my head at your feet, I have cried enough already, do not make it worse"
,"Kyu leke chala talwaron me, baba ko mere kya ye hai wafaAur daaghe yatimi mujhko na de
Don’t let me be orphaned
Sakina’s Plea to Zuljana",Why do you take my father into the midst of swords and daggers? Is this loyalty?
,"Kya akber o asgher hure jhari, kya aun o mohamed aur ghaazi
Akbar, Asghar and Hur the Brave, Aun-o-Mohammad and Ghazi Abbas
Sakina’s Plea to Zuljana",
,"Khud dekhle jaakar kheime mei, sab qatl huwe ai aspe jariAur daaghe yatimi mujhko na de
Don’t let me be orphaned
Sakina’s Plea to Zuljana","Go see for yourself in the tents, all of them slain."
,"Ehsan tera hoga hum per, zahra bhi dua deghi tujhko
Sakina’s Plea to Zuljana","Show me some kindness, Zahra will pray in your favour"
,"Baba ko bachale marne se, Saidani hu mei saidaniAur daaghe yatimi se mujhko na de
Don’t let me be orphaned
Sakina’s Plea to Zuljana",Save my father from dying. I am from the house of the Prophet.
,"Zakhmi hai bohot mera baba, hai dhoop bohot aur gharm hawa
Sakina’s Plea to Zuljana",My father is very wounded. The sun is bright and the air is hot
,"Ye baat to bhi jaanta hai, do gut inhe paani na milaAur daaghe yatimi se mujhko na de
Don’t let me be orphaned
Sakina’s Plea to Zuljana","You know this well, He didn’t even get a single sip of water"
,"Abbas kamar ko tor gaye, mazlum ko tanha chor gaye
Sakina’s Plea to Zuljana",Abbas’ departure broke his back and left him stranded and alone
,"The jitne fidaai baba ke, baba ko tadap ta chor gayeAur daaghe yatimi se mujhko na de
Don’t let me be orphaned
Sakina’s Plea to Zuljana","For all the men who came with us, died and left him alone and restless"
