line id verse number,urdu transliteration text,english translation text
,"HAYE ZEHRA TERI TANHAI HAI TANHAI ALI KIO ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO English Transliteration
@HujjatELC",
,"Haye Zehra Teri Tanhai Hai Tanhai Ali Ki
@HujjatELC","O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
,"Haye Gham May Tere Jaati Rahi Beenayi Ali KiTeri Tanhai Hai Tanhai Ali Ki
@HujjatELC","ALI IS LOSING HIS SIGHT FROM GRIEVING FOR YOU,
O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
,"Haye Zehra Teri Tanhai Hai Tanhai Ali Ki
@HujjatELC","O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
,"Haye Zehra Teri Tanhai Hai Tanhai Ali Ki
@HujjatELC","O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
,"Darbar May Zaalim Ke Gayi Binte PayambarKya Waqt Tha Kuch Kar Na Saka Faatahe KhyberHaye Haste Rahe Ghurbat Pe Tamashayi Ali Ki
@HujjatELC","THE DAUGHTER OF THE HOLY PROPHET WENT TO THE COURT OF THE OPPRESSOR,
IT WAS SUCH A HELPLESS TIME, THE CONQUEROR OF KHYBER COULD NOT DO ANYTHING,
THE SPECTATORS LAUGHED AT THE POWERLESSNESS OF ALI"
,"Haye Zehra Teri Tanhai Hai Tanhai Ali Ki
@HujjatELC","O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
,"Paighame Wilayat Liye Ghar Ghar Gayi ZehraShohar Ke Liye Dhaal Thi Jab Tak Rahi ZindaHaye Dunya Ko Batati Rahi Sachayi Ali Ki
SHE KEPT TELLING PEOPLE ABOUT THE TRUTHFULNESS OF ALI,
@HujjatELC","ZAHRA WENT FROM HOUSE TO HOUSE, PREACHING TO PEOPLE ABOUT THE MESSAGE OF WILAYAH,
SHE WAS A SHIELD FOR HER HUSBAND UNTIL SHE WAS ALIVE,"
,"Haye Zehra Teri Tanhai Hai Tanhai Ali Ki
@HujjatELC","O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
,"Kehte Thay Ali Zehra Se Kya Haal Hai BibiAb Hum Ko Salam Aake Bhi Karta Nahi KoiHaye Hai Baade Nabi Kaisi Pazeerayi Ali Ki
NO ONE EVEN COMES TO SAY SALAM NOW,
@HujjatELC","ALI USED TO ASK ZAHRA HOW SHE IS FEELING,
AFTER THE HOLY PROPHET, THIS IS THE WAY PEOPLE TREATED ALI,"
,"Haye Zehra Teri Tanhai Hai Tanhai Ali Ki
@HujjatELC","O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
,"Dar Jalta Hua Fatema Zehra Pe GirayaMohsin Ki Shahadat Ka Sabab Bangayi DunyaHaye Tasveer Mukammal Nahi Ho Payi Ali Ki
A BURNING DOOR WAS BROKEN DOWN UPON FATIMA ZAHRA,
@HujjatELC","THE PEOPLE WERE RESPONSIBLE FOR THE MARTYRDOM OF MOHSIN,
THE IMAGE OF ALI WAS LEFT INCOMPLETE,"
,"Haye Zehra Teri Tanhai Hai Tanhai Ali Ki
@HujjatELC","O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
,"Baahar Kabhi Hujre May Kabhi Qabre Nabi ParHar Raat Ki Tareeki May Aulaad Se Chup KarHaye Nikli Hai Tujhe Dhoondne Beenayi Ali Ki
@HujjatELC","SOMETIMES OUTSIDE, SOMETIMES AT HOME & SOMETIMES AT THE GRAVE OF THE HOLY PROPHET,
EVERY NIGHT, HIDING FROM THE CHILDREN, HE GOES OUT LOOKING FOR YOU,"
,"Haye Zehra Teri Tanhai Hai Tanhai Ali Ki
@HujjatELC","O ZAHRA, YOUR LONELINESS IS THE LONELINESS OF ALI TOO"
