line id verse number,urdu transliteration text,english translation text
,Ay Mere Akhi Abbas:,"O My Brother Abbas
Context:  The poet visualizes the final conversation between Imam Hussain and Abbas as Abbas lies dying on the sands of Karbala."
,Ay mere akhi abbas),O my brother Abbas!
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,"bachpan me tera jhula, haathon se jhulaaya tha","When you were a child, with my own hands did I swing your cradle"
,"hathon ko tere lekar, chalna bhi sikhaaya tha","And taking your hand in mine, I showed you how to walk"
,"ab in hathon se me, kistarha uthaauga, bin baazu ye laash teri","Now pray! How with these same hands am I to lift this, your corpse?"
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,"Aankho(n) ka diya tum ho, Khaliq ki ata tum ho",You are the lantern of our eyes; You are the Creator’s gift
,"Baba ne jo maangi thi, rabse wo dua tum ho",You are the fruit of our father’s prayer
,"Saqqaye Sakina ho, Zainab ki rida tum ho, tum hi ho kamar meri",You are the quencher of Sakina’s thirst; You are Zaynab’s veil; You are my backbone
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,"Teero(n) ke musalle par, sar ko mei kataawunga","Soon, upon a bed of arrows, shall I sacrifice my head"
,"Kya dekh sakoge tum, mei khu(n) mei nahawunga","Will you be able to endure that sight, when I’ll be bathed in blood"
,"Zakhmi mere sine se, har khun ke qatre se, awaaz ye aayengi","And from my wounded chest, and from every drop of blood, shall arise this voice:"
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,"Akbar ka kaleja hai, nazro(n) mei mere bhayya","Soon shall I, with my own eyes, see Akbar’s heart, O brother!"
,"Asghar ka lahu hoga, haatho(n) mei mere bhayya","And soon shall my hands, with Asghar’s blood, be covered, O brother!"
,"May kisko pukarunga, may kisko sada dunga, batlaado mere ghazi",Who will I call? To whom will I cry out?  Tell me O Ghazi!
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,"Sunteho Sakina ke, lab par hai fughaa(n) bhai,",Can you hear the sorrowful cry on Sakina’s lips?
,"Lot aao mere ammu, paani nahi mangungi","“Return O my uncle, I shall not seek water”"
,"Ab rut na jaawo tum, itna to zara socho, marjaayegi wo bachi","Do not turn away, think how the little girl will die!"
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,"Maut aayengi zindaa(n) mei, Masoom Sakina ko","In the dungeons, shall death reach the innocent Sakina"
,"Ro ro ke sada degi, ammu mere ajaawo","Weeping, shall she call out “Come my uncle!”"
,"Jaan(n) apni gawakar wo phir sham ke zinda(n) se, na lot ke aaegi","Then never shall she return, losing her life in the dungeons of Syria"
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,Rukh karke najaf ka phir ghazi ne kaha baba,"Then turning to Najaf, said Abbas “O Father!”"
,"Ab paas nahi baazu, may kya karu Baba","O Father! I am left with no arms, what I am to do?"
,"Maula hai akela ab, karbal me bachi hai bas, Shabbir ki tanhayi
My master is now alone, nothing remains in Karbala, except Shabbir’s loneliness",
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,"Sunkar ye sada sheh ki, abbas ka tan tarpa
Hearing this call of the king (Imam), Abbas’s body trembled",
,"Jalti huwi reti par ghazi ka badan larza
On the burning sands, Abbas’s body trembled",
,"Kaese mere aaqa may, jaau(n) dare khaime par, jab paas nahi paani","How my master, can I go to camp, when I do not have any water?"
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,"Aaqa may sue khaima, hargiz nahi jaaunga
Master, never towards the camp shall I ever return…",
,"May kaise sakina ko, mu(n) apna dikhaunga",Pray! How can I face Sakina?
,"Ab roze qayamat tak, Darya ke kinaare se, uthwaana na laash meri","And never till Judgement come, from the riverbanks, should anyone carry my corpse"
,"(Faryad suno meri, ik baar mujhe bhaayi, kehkar to bula ghazi)","Listen to my plea! Just once, call me “brother” O Ghazi!"
,Karbal me “Tejani” thi shabbir ki ye haalat,"O Tejani, this was the state of Shabbir on the dunes of Karbala"
,"Ik baar kaho bhaayi, puri ho meri hasrat",Just once say “brother” so my lifelong desire be fulfilled
,"Abbas ke hoto(n)se, ek baar sada aai, shabbir mere bhayi","And lo!  From the lips of Abbas, rose the voice… “Shabbir, my brother!”"
