line id verse number,urdu transliteration text,english translation text
,"Aaj bhi Zainab ki aati hai sada bhai Hussain
Marshia Translations | ISIJ of Toronto","Even till this day, the cries of Zainab (A.S) can be heard, calling out to her brother, O Hussain (A.S)"
,"Tera chehra, teri ankhain, bhol kab payi Hussain
Marshia Translations | ISIJ of Toronto","“When have I been able to forget your face and eyes, O Hussain (A.S)?”"
,"Chaltay naakay say giraya khud ko jalti rait paar
Marshia Translations | ISIJ of Toronto","“I dropped myself from a moving horse, onto the hot plains (of Karbala)…"
,"Ghutnion kay bal may teri laash tak aayi Hussain
Marshia Translations | ISIJ of Toronto","I crawled all the way to your corpse, O Hussain (A.S)”"
,"Bus may ghabrayi thi khanjar tujh pay chalta dekh kar
Marshia Translations | ISIJ of Toronto",“I was only petrified when I saw the dagger slit your throat…
,"Phir kisi mushkil may ghir kar main na ghabrayi Hussain
Marshia Translations | ISIJ of Toronto","After that, no calamity would frighten me, O Hussain (A.S)”"
,"Kaun ta jo maarnay walon may nahi ta khubaroo
Marshia Translations | ISIJ of Toronto",“Who among the martyrs did not have a virtuous personality?
,"Bhoolnay bethi to kis kis  - ki na yaad ay Hussain
Marshia Translations | ISIJ of Toronto","I kept remembering every martyr, the moment I tried to forget them, O Hussain (A.S)”"
,"Beh rahay thay aankh say aanso teri ruukhsat kay waqt
Marshia Translations | ISIJ of Toronto",“Tears were flowing from my eyes at the time of your departure…
,"Phir koyi ansoo na tapka aankh pathraye Hussain
Marshia Translations | ISIJ of Toronto","I did not shed tears after that, for my eyes had become numb, O Hussain (A.S)”"
,"Hath may kozay liye sab aasman taktay rehay
Marshia Translations | ISIJ of Toronto",“All of us were gazing expectantly at the sky with vessels in our hands…
,"Abr nay ik bond paani ki na barsayi Hussain
Marshia Translations | ISIJ of Toronto","However, nature did not send down even a drop of water for us, O Hussain (A.S)”"
,"Dekhti hoon khaake maqtal ki to bhar ata hai dil
Marshia Translations | ISIJ of Toronto",“My heart becomes heavy as soon as I look towards the battlefield…
,"Khaak par mein kaise kaise phool chor aaee Hussain
Marshia Translations | ISIJ of Toronto","How many kinds of precious flowers have I left behind, O Hussain (A.S)?”"
,"Door uftada safar say lout kar may nay Naveed
Marshia Translations | ISIJ of Toronto",“When I returned from the foreign land…
,"Thanda paani jab piya bas teri yaad ai Hussain
Marshia Translations | ISIJ of Toronto","As soon as I sipped a cup of cold water, I only remembered you O Hussain (A.S)”"
