line id verse number,urdu transliteration text,english translation text
,@HujjatELC,"AI SHIA YUN IMSHAB, SHAAME GHARIBAANASTO’SHIAS! TONIGHT IS THE NIGHT OF GHAREEBANEnglish Transliteration"
,"JISME HUSAYN URYAAN,ANDAR BIYA BAANAST
@HujjatELC","Oh Shias tonight is the night of Shame Ghariban
The unclothed body of Husayn lies in the desert"
,"DAR KARBALA IM SHAB ZAARIYO AFGHAANAST,JISME ALI AKBAR,ANDAR BIYA BAANAST
@HujjatELC","TONIGHT THERE IS CRYING AND WAILING IN THE LAND OF KERBALA,
THE BODY OF ALI AKBAR IS LYING DESERTED ON THE GROUND"
,@HujjatELC,"The sacred body of Oh Abaa Abdillah
Trampled by the horses lies on the plains of Karbala"
,"Ahlul Bayt have been slain, Al-Ghadir ignored again
@HujjatELC",On the spears are the heads of the great and pious men
,@HujjatELC,"Can you see that young girl with the bleeding ears
Walking in the battlefield, innocent eyes in tears"
,@HujjatELC,"No Hussein no Akber no Kassim no Abbas
The children are silent, not a whisper of ""Al-Atash"""
,"Zainab his protector, vicious enemies all around
@HujjatELC","The Imaam of the time lies unconscious on the ground,"
,"ZAAKIR DAR UN MAJLIS,SIDDIKAE KUBRAASTAZ DAAGHE, FARZANDASH,BAA QALBE SUZAANAST
@HujjatELC","THE RECITER OF THE MAJLIS IS SIDDEEQAH  E KUBRAA (BIBI FATIMA) HERSELF,
ABLAZE IS HER HEART FOR THE MORTAL WOUND INFLICTED ON HER BELOVED SON"
,@HujjatELC,"The tents of the families of all those unfaltering
Once looted and plundered are now there blazing"
,@HujjatELC,"The women without their veils sleeping in the open air
What has happened to the world, is there no one who cares"
,@HujjatELC,Oh Shias the memory of tonight will never be lost
