line id verse number,urdu transliteration text,english translation text
,"Shaam ki aurton (O Ladies of Syria)
Introductory Note:",Bibi Zainab A.S. addressing the womenfolk of Shaam (Damascus) when her caravan was leaving Damascus and heading towards Karbala.
,"Shaam ki aurton (O Ladies of Syria)
Shaam Ki Aurton Eik Waada Karo, Roz Qabre Sakina Pe Aaogi Tum","O’ ladies of Shaam, make me a promise that you will you visit the grave of Sakina"
,"Shaam ki aurton (O Ladies of Syria)
Jab Talak Laut Kar Mai Na Aaun, Aake Shamma Jalaaogi Tum","Until I return myself (to Sakina’s grave), please light the lamp at her grave"
,"Shaam ki aurton (O Ladies of Syria)
Shaam Ki Aurton Eik Waada Karo, Roz Qabre Sakina Pe Aaogi Tum","O’ ladies of Shaam, make me a promise that you will you visit the grave of Sakina"
,"Shaam ki aurton (O Ladies of Syria)
Eik Yasrab Ki Thi Shaahzaadi, Uska Saqqa Tha Abbas Ghaazi",There once was a Princess of Medina; Her thirst was quenched by Abbas The Warrior
,"Shaam ki aurton (O Ladies of Syria)
Mashq Laikar Gaya Su-e-Dariyaa, Aur Qabze Mai Karli Taraayi","He went forth with a water pouch towards the riverbank, and gained control (could not be stopped by the enemy) over the stream"
,"Shaam ki aurton (O Ladies of Syria)
Loriyon Mai Yeh Sachi Kahaani, Roz Isko Sunaaogi Tum",Make sure you always narrate this story in lullabies to your children
,"Shaam ki aurton (O Ladies of Syria)
Shaam Ki Auraton Ek Waada Karo","Make a promise, O ladies of Syria"
,"Shaam ki aurton (O Ladies of Syria)
Hamne Zindaan Se Paayi Rihaai, Ab Behen Paas Hogi Na Bhai",We have been released from the dungeons of Shaam; a sister (Bibi Zainab) is left alone without a brother (Imam Hussain A.S.)
,"Shaam ki aurton (O Ladies of Syria)
Baat Itni Si Bas Yaad Rakhna, Meri Bacchi Hai Gham Ki Sataayi",Just remember this: my child has been tormented by sorrows
,"Shaam ki aurton (O Ladies of Syria)
Tumne Bazaar Main Toh Sataaya, Ab Na Isko Sataaogi Tum","You (ladies of Shaam) tormented her in the Bazar; now, please don’t torment her anymore"
,"Shaam ki aurton (O Ladies of Syria)
Shaam Ki Auraton Ek Waada Karo","Make a promise, O ladies of Syria"
,"Shaam ki aurton (O Ladies of Syria)
Jab Kabhi Qaid Khane Main Aana, Beridaa Bibiyon Ko Na Laana","Whenever you come to the prison, do not bring the ladies unveiled"
,"Shaam ki aurton (O Ladies of Syria)
Tumko Asghar Bhi Dega Duaaen, Iski Tanhaiyaan Yun Mitaana",Asghar will pray for you; and in this way you will help erase Sakina’s loneliness
,"Shaam ki aurton (O Ladies of Syria)
Chhote Chhote Se Baccho Ko Laakar, Paas Iske Sulaaogi Tum",Please bring your small children with you and let them sleep near Sakina’s grave
,"Shaam ki aurton (O Ladies of Syria)
Shaam Ki Auraton Ek Waada Karo","Make a promise, O ladies of Syria"
,"Shaam ki aurton (O Ladies of Syria)
Qabre Bekas Pe Aansun Bahaane, Haal Qaide Sitam Ka Sunaane",As we weep on the grave of the helpless (Imam Hussain); and narrate the story of our cruel imprisonment
,"Shaam ki aurton (O Ladies of Syria)
Qaafla Karbala Ko Chalaa Hai, Iske Baba Ka Chehlum Manaane","Our caravan heads to Karbala, to observe Sakina’s father’s Fortieth"
,"Shaam ki aurton (O Ladies of Syria)
Itna Kehdo Hamaari Taraf Se, Iska Chehlum Manaaogi Tum","Tell her, on our behalf, that you too will observe her Fortieth by her grave"
,"Shaam ki aurton (O Ladies of Syria)
Shaam Ki Auraton Ek Waada Karo","Make a promise, O ladies of Syria"
,"Shaam ki aurton (O Ladies of Syria)
Shaamiyon Ki Bahu Betiyon Se, Keh Rahi Thi Woh Zainab Yeh Roke","To the daughters of the Shaam, Zainab wept and said:"
,"Shaam ki aurton (O Ladies of Syria)
Yeh Amaanat hai Pardesiyon Ki, Kar Rahi Hun Tumhaare Hawaale",I am entrusting to you this treasure (Sakina’s grave) from those of a foreign land;
,"Shaam ki aurton (O Ladies of Syria)
Mujhse Ik Baar Bas Itna Kehdo, Apna Waada Nibhaaogi Tum","Just once more, say only this much to me: that you will fulfil your promise (of visiting her grave)"
,"Shaam ki aurton (O Ladies of Syria)
Shaam Ki Auraton Ek Waada Karo","Make a promise, O ladies of Syria"
,"Shaam ki aurton (O Ladies of Syria)
Shaam Ki Auraton Ek Waada Karo","Make a promise, O ladies of Syria"
