line id verse number,urdu transliteration text,english translation text
,"Kyun Kar Juda Huwa Sare Sarwar Na Bhulna
--",Please recite a Surah Fateha for the Marhumeen of all who made this translation possible
,"Kyun Kar Juda Huwa Sare Sarwar Na Bhulna
Gham Shahe Deen Ka Ay Dile Muztar Na Bhulna","Never forget, why the Master (Hussain) was decapitated (in God's Way)
O Aggrieved Heart! Never forget, the sorrow of the Leader of Faith (Hussain)"
,"Jaldi Bulana Kehti Thi Sughra Padar Se Yeh
Hale Mariz Ay Mere Sarwar Na BhulnaNever forget about the state of your ill-daughter","Sughra used to plead, Father please call for me (to join you) quickly"
,Kyun Kar Juda Huwa Sare Sarwar Na Bhulna,"Never forget, why the Master (Hussain) was decapitated (in God's Way)"
,"Kehti Thi Layla Bete Ki Zulfe Sanwar Kar
Layla used to say, while combing her son's hair
Mera Riyaz Ay Ali Akbar Na BhulnaNever forget my devotional-care, O Ali Akbar",
,Kyun Kar Juda Huwa Sare Sarwar Na Bhulna,"Never forget, why the Master (Hussain) was decapitated (in God's Way)"
,Bache Ko Lekar Jab Chale Shabbir Khaime Me,"When Shabbir left the tents, with the infant in hand
Maa Boli Meri Mehnatei Asghar Na BhulnaThe mother said, O Asghar Don't forget all my nurturing (in readying you for your role)"
,Kyun Kar Juda Huwa Sare Sarwar Na Bhulna,"Never forget, why the Master (Hussain) was decapitated (in God's Way)"
,"Kehthi Thi Yeh Tasawure Asghar Mei Ro Ke Maa
Dadi Ke Pas Pehlu E Madar Na BhulnaDon't forget your mother's love, in your grandmother's lap",Asghar's mother used to say this in her inner thoughts
,Kyun Kar Juda Huwa Sare Sarwar Na Bhulna,"Never forget, why the Master (Hussain) was decapitated (in God's Way)"
,"Kehta Tha Shimre Chadaare Zaynab Utaar Ke
Shimr would say, upon snatching Zainab's veil
Ay Dil Kahin Sakina Ke Guhar Na BhulnaO Self! Don't forget Sakina's earrings, too",
,Kyun Kar Juda Huwa Sare Sarwar Na Bhulna,"Never forget, why the Master (Hussain) was decapitated (in God's Way)"
,"Maa Kehti Thi Ke Yaad Rahe Meri Tishnagi
Kausar Pe Mujh Ko Ay Ali Asghar Na BhulnaO Asghar, don't forget me at the pool of Kawthar","The mother used to say, remember my thirst,"
,Kyun Kar Juda Huwa Sare Sarwar Na Bhulna,"Never forget, why the Master (Hussain) was decapitated (in God's Way)"
,"Kehta Tha Ibne Saad Ke Turbat Ko Khod Kar
Ay Shimr Kaatana Sare Asghar Na BhulnaO Shimr, don't forget to sever Asghar's head (too)",The son of Saad would say digging up the graves
,Kyun Kar Juda Huwa Sare Sarwar Na Bhulna,"Never forget, why the Master (Hussain) was decapitated (in God's Way)"
