line id verse number,urdu transliteration text,english translation text
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,Haq maangne jo Zahra (2) Darbar mein gayi hai,Zahra had to go to the Darbar to fight for her rights!
,Awaaz aa rahi hai mei binte Mustafa huBaba ke kalmagoyo mei hi to Fatimah hu,"She called out, I am the daughter of Mustafa
Oh reciters of the Kalima, I am Fatimah"
,Pehchaan ne se duniya (2) inkar kar rahi haiYe ghurbat e Ali hai,"They all know who I am, yet they’re all denying me
- This is the tragedy of Imam Ali (as) -"
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,Sun kar salam e Haider koi nahi hai ruktaWajib nahi samjhta koi jawaab dena,"Hearing the salaam of the Imam, no one stops to reply
They don’t consider it obligatory to respond to him"
,Afsoos Fatimah bhi (2) ye baat jaanti haiYe ghurbat e Ali hai,"What a pity it is that his wife (Fatimah) knows this
- This is the tragedy of Imam Ali (as) -"
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,"Masjid me sar jhukaye, Mawla khare huwe haiHakim ki tohamaton ko chup chaap sun rahe hai","Imam is standing in the mosque, with his head lowered
Silently listening to the  false charges laid by the ruler"
,Siddiqa sab ke aagey (2) jhutlaai jaa rahi haiYe ghurbat e Ali hai,"The truthful one (Zahra) is being treated like a liar in public
- This is the tragedy of Imam Ali (as) -"
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,"Kehti hai roke Zahra jaane na dungi tanhaPatke me Murtaza ke hai haat Sayyada ka
Crying softly Zahra told Imam Ali, 'I won't let you go alone'",Whilst holding the waistband of her husband
,Aab hai kisi ka durra (2) aur dukhtar e nabi haiYe ghurbat e Ali hai,"Now somebody lifts their hand to slap the daughter of the Prophet
- This is the tragedy of Imam Ali (as) -"
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,Ek kooch mein pahunch kar dekha hai Mujtaba neZalim ne zarb mari kaise khuda hi jaane,"When Imam Hasan arrived at the scene how did he bear to see
The oppressive ruler (la) slapping his mother - Only God knows"
,Binte nabi zameen par (2) ghash kha ke gir pari haiYe ghurbat e Ali hai,"The daughter of the Prophet fell to the ground, unconscious
- This is the tragedy of Imam Ali (as) -"
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,"Mazloom e karbala ko yaad aagayi sakinaBeti pe Mustafa ki Qunfuz (la) ka haat utha
Imam Hussainremembered his daughter Sakina",When Qunfuz (la) raised his hand on the daughter of the Prophet
,"Pehlu mein Murtaza ki (2) talwaar ro padi haiYe ghurbat e Ali hai
While the sword in Imam Ali’s sheath, burst into tears",- This is the tragedy of Imam Ali (as) -
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,"Pehlu bhi hai shikasta, haato pe bhi hai chaaleHai aap ki amanaat aab aap ke hawale","Her (Zahra's) ribs were broken, his (Imam Ali's) hands are blistered
This is your trust being returned to you"
,Ye kehke Murtaza ne (2) mayyat Nabi ko di haiYe ghurbat e Ali hai,"This is what Imam Ali was saying when lowering her into the grave
- This is the tragedy of Imam Ali (as) -"
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,"Kaafi hai bas ye fikra, rone ko zindagi bharHaato ko apne aksar kehte the malke haider
Rubbing his hands together, Imam Ali kept repeating",These words will suffice to make you cry for your whole life
,"Khaibar shikan ki zauja (2) ghut ghut ke margayi haiYe ghurbat e Ali hai
The wife of Khayber’s hero died in suffering",- This is the tragedy of Imam Ali (as) -
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
,"Kaise likhe Takallum gurbat Ali wali kiZauja sahabiyon ke, darbar mein gayi thi","How can 'Takallum' describe the agony of Imam Ali?
His wife (Zahra) had an audience with the 'companions'"
,Beti sharaabiyon ke (2) darbaar mein gayi haiYe ghurbat e Ali hai,"His daughter (Zainab) had an audience with drunkards
- This is the tragedy of Imam Ali (as) -"
,"Yeh Ghurbat e Ali hai, Ye Ghurbat e Ali hai",This is the tragedy of Imam Ali (as)
