line id verse number,urdu transliteration text,english translation text
,@HujjatELC,"MERE GHAZI KAHAN HOWHERE ARE YOU MY GHAZI (ABBAS a.s)?English Transliteration
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Mere Ghazi Kahan Ho
@HujjatELC","WHERE ARE YOU MY GHAZI (ABBAS a.s.)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Teri Jageer Se, Chal Para Kaafla, Mere Ghazi Kahaan Ho
@HujjatELC","OUR GROUP IS LEAVING FROM YOUR AREA,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Ay Mere Bawafa, Hai Bahan Berida, Mere Ghazi Kahaan Ho
@HujjatELC","OH MY FAITHFUL ONE, YOUR SISTER IS WITHOUT VEIL,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Tujhko Dekhe Bina, Chayn Ata Nahi
Noke Neza Pe Sar Tera Milta Nahi
Me Ziyarat Karun, Kistarha Ye Bataa
I CANNOT REST WITHOUT SEEING YOU,
@HujjatELC","YOUR HEAD CANNOT BE SEEN ON ANY SPEAR,
TELL ME HOW CAN I CAN SEE YOU,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Laaj Rakhlo Bahan Ki Baradar Mere
Khaak Maqtal Mere Sar Ka Parda Bane,
Hukm Dedo Zara, Muntazir Hai Hawa,
@HujjatELC","PLEASE SAVE THE DIGNITY OF YOUR SISTER,
PUT THE SAND OF THE MAQTAL ON MY HEAD AS A VEIL,
THE WIND IS WAITING FOR YOUR ORDER,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Tere Bazu Mujhe Raste Me Mile,
Mene Chadar Samaj Kar Wo Sar Par Rakhe
Bazuwo Se Tera, Puchhti Hu Pata,
@HujjatELC","I FOUND YOUR SEVERED ARMS ON THE PLAINS OF KARBALA,
I TOOK THAT AS MY VEIL AND PLACED THEM ON MY HEAD,
I AM ASKING YOUR ARMS TO TELL ME YOUR WHEREABOUTS,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Dekh Kar Behn Ko Dasht Me Nange Sar,
Kya Haya Agayi, Chhup Gaye Ho Kidhar,
Khud Chali Awungi, Tum Bataado Zara
@HujjatELC","SEEING YOUR SISTER IN THE DESERT UNVEILED,
WHERE ARE YOU HIDING O MY BROTHER,
I WILL COME MYSELF IF ONLY YOU WOULD TELL ME,
WHERE ARE YOU MY ABBAS?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Mene Bachpan Me Lori Sunayi Tujhe,
Mene Chalna Sikhaya Tha Bhayi Tujhe
Raah Pur Khaar Par, Mujhko Chalna Sikha
@HujjatELC","I USED TO SING A LULLABY TO YOU IN YOUR CHILDHOOD,
I EVEN TAUGHT YOU HOW TO WALK,
ON THIS ROUGH ROAD NOW YOU TEACH ME HOW TO WALK,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Wo Teri Laadli Wo Sakina Teri
Chalte Naaqe Se Jab Khaak Par Ghir Gayi
Dekhti Rehgayi, Wo Suwe Alqama
SAKINA WAS YOUR BELOVED LITTLE GIRL,
SHE KEPT ON LOOKING TOWARDS ALQAMA,
@HujjatELC","FROM CAMEL WHEN SHE FELL TO THE GROUND,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Jo Bane Murtaza Me Wo Ehsas Hun
Berida Bibiyon Ki Me Abbas Hun
Tum Meri Aas The, Ay Mere Bawafa
I BECAME LIKE MURTAZA WHEN NEEDED,
FOR THE WOMEN WITHOUT VEIL, I BECAME ABBAS,
@HujjatELC","YOU WERE MY HOPE O MY LOYAL ONE,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
,"Waris-e-ambiya Ki Me Hamsheer Hun
Ehle Haider Hun Quran Ki Tafseer Hun
Koi ""Yawar"" Nahi, Kisko Du Me Sadaa
@HujjatELC","I AM THE SISTER OF THE INHERITOR OF THE PROPHET,
I AM FROM HAIDAR AND THE INTERPRETATION OF QUR’AAN,
THERE IS NO HELPER, WHO SHOULD I CALL OUT FOR,
WHERE ARE YOU MY GHAZI (ABBAS)?
Mere Ghazi Kahan Ho - Where are you my Abbas"
